hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
4901,It has been narrated on the authority of Anas bin Malik رضی اللہ عنہ :,"A young man from Aslam tribe said: Messenger of Allah, I wish to fight (in the way of Allah) but I don't have anything to equip myself with for fighting. He (the Holy Prophet) said: Go to so and so, for he had equipped himself (for fighting) but he fell ill. So, he (the young man) went to him and said: The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) sends you his greetings and says that you should give me the equipage that you have provided yourself with. The man said (to his wife or maidservant): So and so, give him the equipage I have collected for myself and do not withhold anything from him. Do not withhold anything from him so that you may be blessed therein.",The Book of Government,Sahih Muslim,5,Sahih
4902,It has been narrated on the authority of Zaid bin Khalid al-Juhani رضی اللہ عنہ :,The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: Anybody who equips a warrior (going to fight) in the way of Allah (is like one who actually) fights. And anybody who looks well after his family in his absence (is also like one who actually) fights.,The Book of Government,Sahih Muslim,5,Sahih
4903,The above tradition has been narrated on the authority of Khalid al-Juhani رضی اللہ عنہ who said:,The Prophet of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: He who equips a warrior in the way of Allah (is like one who actually fights) and he who looks after the family of a warrior in the way of Allah in fact participated in the battle.,The Book of Government,Sahih Muslim,5,Sahih
4904,It has been narrated on the authority of Abu Sa'id Khudri رضی اللہ عنہ :,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) sent a force to Banu Lihyan (who are from Banu Hudhail, and said: One man from every two and the reward (will be divided) between the two.",The Book of Government,Sahih Muslim,5,Sahih
4905,,Abu Sa'id Khudri رضی اللہ عنہ narrated that the Messenger of Allah ﷺ sent out troop... a similar report (as no. 4904).,The Book of Government,Sahih Muslim,5,Sahih
4906,,A similar report (as no. 4904) was narrated from Yahya with this chain of narrators.,The Book of Government,Sahih Muslim,5,Sahih
4907,It has been narrated (through a still different chain of transmitters) on the authority of Abu Sa'id Khudri رضی اللہ عنہ :,The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) dispatched a force to Banu Lihyan. (and said: ) One man from every two should join the force. Then he said to those who stayed behind: Those of you who will look well after the family and wealth of those who are going on the expedition will be getting half the reward of the warriors.,The Book of Government,Sahih Muslim,5,Sahih
4908,It has been narrated on the authority of Sulaiman bin Buraida رضی اللہ عنہ who learnt the tradition from his father. The latter said:,The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said: The sanctity of the wives of Mujahids is like the sanctity of their mothers for those who sit at home (i.e. do not go out for Jihad). Anyone who stays behind looking after the family of a Mujahid and betrays his trust will be made to stand on the Day of judgment before the Mujahid who will take away from his meritorious deeds whatever he likes. So what do you think (will he leave anything)?,The Book of Government,Sahih Muslim,5,Sahih
4909,,"It was narrated from Ibn Buraidah رضی اللہ عنہ that his father said: ""The prophet ﷺ said.."" A hdith like that of Ath-Thawri (no. 4908).",The Book of Government,Sahih Muslim,5,Sahih
4910,"It was narrated from 'Alqama bin Murthad with this chin of narration (a similar report as no 4908), and he said:",Take from his noble deeds whatever you like. Then the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) turned to us and asked: What do you think (will he leave anything)? - (i.e. he will take away everything).,The Book of Government,Sahih Muslim,5,Sahih
4911,It has been narrated on the authority of Abu Ishaq:,"He heard Bara' رضی اللہ عنہ talking about the Qur'anic verse: Those who sit (at home) from among the believers and those who go out for Jihad in the way of Allah are not equal (iv. 95). (He said that) the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) ordered Zaid (to write the verse). He brought a shoulder-blade (of a slaughtered camel) and inscribed it (the verse) thereon. The son of Umm Maktum رضی اللہ عنہ complained of his blindness to the Prophet ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌). (At this) descended the revelation: Those of the believers who sit (at home) without any trouble (illness, incapacity, disability) (iv. 95). The tradition has been handed down through two other chains of transmitters",The Book of Government,Sahih Muslim,5,Sahih
4912,It has been narrated on the authority of Bara' رضی اللہ عنہ who said:,"When the Qur'anic verse: Those who sit (at home) from among mu'min (iv. 94) was revealed, the son of Umm Maktum رضی اللہ عنہ spoke to him (the Holy Prophet). (At this). the words: other than those who have a trouble (illness) were revealed.",The Book of Government,Sahih Muslim,5,Sahih
4913,It has been reported on the authority of Jabir رضی اللہ عنہ :,"A man said: Messenger of Allah, where shall I be if I am killed? He replied: In Paradise. The man threw away the dates he had in his hand and fought until he was killed (i. e. he did not wait until he could finish the dates). In the version of the tradition narrated by Suwaid we have the words: A man said to the Prophet ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ). on the day of Uhud......",The Book of Government,Sahih Muslim,5,Sahih
4914,It has been reported on the authority of Bara رضی اللہ عنہ ' who stated:,A man from Banu Nabit (one of the Ansar tribes) came to the Prophet ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and said: I testify that there is no god except Allah and that thou art His bondman and Messenger. Then he went forward and fought until he was killed. The Prophet ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said: He has done a little but shall be given a great reward.,The Book of Government,Sahih Muslim,5,Sahih
