hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6451,It was narrated that Abu Zur'ah that Abu Hurairah رضی اللہ عنہ said:,"""I still love Banu Tamim for three things that I heard from the Messenger of Allah (ﷺ). I heard the Messenger of Allah (ﷺ) say: ""They will put up the strongest resistance of me Ummah against the Dajjal."" Their charity (Zakat) came and the prophet ﷺ said: 'This is the charity of our people.' And he said: 'Aishah رضی اللہ عنہا had a slave girl from among them,' and the Messenger of Allah ﷺ said: for she is from the children of Ismail.' """,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6452,,The other hadith has been transmitted on the authority of Abu Huraira رضی اللہ عنہ with a slight variation of wording.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6453,Abu Huraira رضی اللہ عنہ reported:,There are some distinguishing features of Banu Tamim which I heard from Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and my love for them is never on the decline after that and the words are: They are the bravest amongst people in the battlefield and there is no mention of (the word) Dajjal .,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6454,Abu Huraira رضی اللہ عنہ reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying: You would find people like those of mine, the good amongst you in the Days of Ignorance would be good amongst you in the days of Islam, provided they have an understanding of it and you will find good amongst people the persons who would be averse to position of authority until it is thrust upon them, and you will find the worst amongst persons one who has double face. He comes with one face to them and with the other face to the others.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6455,It was narrated from Abu Hurairah رضی اللہ عنہ :,"The Messenger of Allah ﷺ said: 'You will find that people are of different qualities'"" a Hadith like that of Az-Zuhri (no.6454) except that in the Hadith of Abu Zurah and al Zurah abd Al-A'raj it says: ""You will find the best of people in the matter are those who hate it the most until it is thrust upon them.""",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6456,Abu Huraira رضی اللہ عنہ reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying: Good amongst the women are those who ride camels. One of them said: They are pious women of the Quraish, and the other one said: The women of the Quraish are kind to the orphans in their childhood and look after the wealth of their spouses.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6457,"A similar report was narrated from Abu Hurairah رضی اللہ عنہ, and attributed to the prophet ﷺ, and from Ibn Tawus from his father, who attributed it to the prophet ﷺ, except that he said:","""They are kindest to the children when they are small"" and he did not say: ""orphans.""",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6458,Abu Huraira رضی اللہ عنہ reported:,"I heard Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) as saying: The women of the Quraish are good amongst the womenfolk. They ride camels and show affection to their children and zealously guard the wealth of their husbands. Abu Huraira رضی اللہ عنہ said at the end of this narration that Maryam, the daughter of Imran, never rode the camel.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6459,Abu Huraira رضی اللہ عنہ reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) gave a proposal of marriage to Umm Hani, the daughter of Abu Talib رضی اللہ عنہ , whereupon she said: Allah's Messenger, I am of an advanced age with a (large) family. Thereupon Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said: The best women are those who ride (the camels) ; the rest of the hadith is the same but with this difference that, instead of the word Ar'a the word Ahna has been used (and the complete sentence is like this): That they treat children in their childhood with affection.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6460,Abu Huraira رضی اللہ عنہ reported:,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying: The best women who ride the camels are the pious women of the Quraish; they treat with affection children in their childhood and keep a strict watch on the wealth of their spouses.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6461,,This hadith has been reported on the authority of Abu Huraira رضی اللہ عنہ with the same chain of transmitters.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6462,Anas رضی اللہ عنہ reported:,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) established fraternity between Abu Ubaida bin Jarrah and Abu Talha رضی اللہ عنہ.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6463,It was said to Anas bin Malik رضی اللہ عنہ :,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said: There is no alliance (hilf) of brotherhood in Islam. Anas رضی اللہ عنہ said: Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) established the bond of fraternity between the Quraish and the Ansar in his home.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6464,Anas رضی اللہ عنہ reported:,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) established fraternity between the Quraish and the Ansar in his house at Medina.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6465,Jubair bin Mut'im رضی اللہ عنہ reported:,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying: There is no alliance (hilf) in Islam but (the hilf) established in the pre-Islamic days (for good). Islam intensifies and strengthens it.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6466,Abu Burda رضی اللہ عنہ reported on the authority of his father:,"We offered the sunset prayer along with Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ). We then said: If we sit (along with Allah's Messenger) and observe night prayer with him it would be very good, so we sat down and he came to us and said: You are still sitting here. I said: Allah's Messenger, we observed evening prayer with you, then we said: Let us sit down and observe night prayer along with you, whereupon he said: You have done well or you have done right. He then lifted his head towards the sky and it often happened that as he lifted his head towards the sky, he said: The stars are a source of security for the sky and when the stars disappear there comes to the sky, i. e. (it meets the same fate) as it has been promised (it would plunge into darkness). And I am a source of safety and security to my Companions and when I would go away there would fall to the lot (of my Companions) as they have been promised with and my Companions are a source of security for the Umma and as they would go there would fall to the lot of my Umma as (its people) have been promised.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
