hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
725,A'isha reported:,"When the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a bath because of sexual intercourse, he called for a vessel and took a handful of water from it and first (washed) the right side of his head, then left, and then took a handful (of water) and poured it on his head.",The Book of Menstruation,Sahih Muslim,1,Sahih
726,A'isha reported:,The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) washed himself with water from a vessel (measuring seven to eight seers) because of sexual intercourse.,The Book of Menstruation,Sahih Muslim,1,Sahih
727,A'isha reported:,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) took a bath from the vessel (which contained seven to eight seers, i. e. fifteen to sixteen pounds) of water And I and he (the Holy Prophet) took a bath from the same vessel. And in the hadith narrated by Sufyan the words are: from one vessel . Qutaiba said: Al-Faraq is three Sa' (a cubic measuring of varying magnitude).",The Book of Menstruation,Sahih Muslim,1,Sahih
728,Abu Salamah bin 'Abdul-Rahman reported:,I along with the foster brother of 'A'isha went to her and he asked about the bath of the Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) because of sexual intercourse. She called for a vessel equal to a Sa' and she took a bath. and there was a curtain between us and her. She poured water on her head thrice and he (Abu Salama) said: The wives of the Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) collected hair on their heads and these lopped up to ears (and did rot go beyond that).,The Book of Menstruation,Sahih Muslim,1,Sahih
729,Salama bin Abdul-Rahman said:,"A'isha said: when the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) took a bath, he started from the right hand and poured water over it and washed it, and then poured water on the impurity with the right band and washed it away with the help of the left hand. and after having removed it, he poured water on his head. A'isha said: I and the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) took a bath from the same vessel, after sexual intercourse.",The Book of Menstruation,Sahih Muslim,1,Sahih
730,"Hafsa, daughter of 'Abdul-Rahman bin Abu Bakr, reported:",'A'isha narrated to her that she and the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a bath from the same vessel which contained water equal to three Mudds or thereabout.,The Book of Menstruation,Sahih Muslim,1,Sahih
731,A'isha reported:,I and the Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a bath from the same vessel and our hands alternated into it in the state that we had had sexual intercourse.,The Book of Menstruation,Sahih Muslim,1,Sahih
732,A'isha reported:,"I and the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a bath from one vessel which was placed between me and him and he would get ahead of me, so that I would say: Spare (some water for) me, spare (some water for) me; and she said that they had had sexual intercourse.",The Book of Menstruation,Sahih Muslim,1,Sahih
733,Ibn Abbas said:,Maimuna (the wife of the Holy Prophet ﷺ ) reported to me that she and the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a bath from one vessel.,The Book of Menstruation,Sahih Muslim,1,Sahih
734,Ibn Abbas رضی ‌اللہ ‌عنہ ‌reported:,The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a bath with the water left over by Maimuna.,The Book of Menstruation,Sahih Muslim,1,Sahih
