hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
1150,Abu Huraira رضی ‌اللہ ‌عنہ reported:,A person addressed the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ) and said to him: Can any one of us say prayer in one garment? He said: Do all of you possess two garments?,The Book of Prayers,Sahih Muslim,2,Sahih
1151,Abu Huraira ‌رضی ‌اللہ ‌عنہ ‌reported:,The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: None of you must pray in a single garment of which no part comes over his shoulders.,The Book of Prayers,Sahih Muslim,2,Sahih
1152,Umar bin Abu Salama ‌رضی ‌اللہ ‌عنہ ‌reported:,"I saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) praying in Umm Salama's house in a single garment, placing its two ends over his shoulders.",The Book of Prayers,Sahih Muslim,2,Sahih
1153,,This was also narrated from Hisham bin 'Urwa from his father (a hadith similar to no. 1152).,The Book of Prayers,Sahih Muslim,2,Sahih
1154,Umar bin Abu Salama رضی ‌اللہ ‌عنہ ‌reported:,I saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ) saying prayer in the house of Umm Salama رضی اللہ عنہا in a single garment with its extremities crossing each other.,The Book of Prayers,Sahih Muslim,2,Sahih
1155,Umar bin Abu Salama ‌رضی ‌اللہ ‌عنہ reported:,I saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) praying in a single garment with its ends crossing each other. 'Isa bin Hammad added: placing on his shoulders .,The Book of Prayers,Sahih Muslim,2,Sahih
1156,Jabir ‌رضی ‌اللہ ‌عنہ ‌reported:,I saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) praying in a single garment crossing the two ends.,The Book of Prayers,Sahih Muslim,2,Sahih
1157,This hadith has been narrated by Sufyan with the same chain of transmitters and in the hadith transmitted by Numair the words are:,I called upon the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ).,The Book of Prayers,Sahih Muslim,2,Sahih
1158,Abu Zubair reported:,"He saw Jabir bin 'Abdullah رضی اللہ عنہما praying in a single garment crossing Its ends even though he had the garments, and Jabir رضی اللہ عنہ said: He saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) doing like this.",The Book of Prayers,Sahih Muslim,2,Sahih
1159,Abu Sa'id al Khudri ‌رضی ‌اللہ ‌عنہ reported:,I visited the Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and saw him praying on a reed mat on which he was prostrating himself. And I saw him praying in a single garment with ends crossed with each other.,The Book of Prayers,Sahih Muslim,2,Sahih
