hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
4225,,"A similar report (as no. 4224) was narrated from Ibn 'Awn ""and feed friend without storing anything for the future."" And he did not mention what comes after that. The Hadith of Ibn Abi 'Adiyy include it what is mentioned by Sulaim: ""I narrated this Hadith to Muhmmad...""",The Book Of Wills,Sahih Muslim,4,Sahih
4226,Umar رضی اللہ عنہ reported:,"I acquired land from the lands of Khaibar. I came to Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) and said: I have acquired a piece of land. Never have I acquired land more loved by me and more cherished by me than this. The rest of the hadith is the same, but he made no mention of this: I narrated it to Muhammad and what follows.",The Book Of Wills,Sahih Muslim,4,Sahih
4227,Talha bin Musarrif reported:,"I asked 'Abdullah bin Abu Aufa رضی اللہ عنہ whether Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) had made any will (in regard to his property). He said: NO. I said: Then why has making of will been made necessary for the Muslims, or why were they commanded to make will? Thereupon he said: He made the will according to the Book of Allah, the Exalted and Majestic.",The Book Of Wills,Sahih Muslim,4,Sahih
4228,This hadith has been narrated on the authority of Malik bin Mighwal with the same chain of transmitters but with a slight variation of words. In the hadith related by Waki (the words are) I said: How the people have been ordered about the will; and in the hadith of Ibn Numair (the words are):,"How the will has been prescribed for the Muslims, '.",The Book Of Wills,Sahih Muslim,4,Sahih
4229,A'isha رضی اللہ عنہا reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) left neither dinar nor dirham (wealth in the form of cash), nor goats (and sheep), nor camels. And he made no will about anything (in regard to his material possessions, as he had none),",The Book Of Wills,Sahih Muslim,4,Sahih
4230,,This hadith has been narrated on the authority of A'mash with the same chain of transmitters.,The Book Of Wills,Sahih Muslim,4,Sahih
4231,Aswad bin Yazid reported:,"It was mentioned before A'isha رضی اللہ عنہا that will had been made (by the Holy Prophet ﷺ) in favour of 'Ali رضی اللہ عنہ (as the Prophet's first caliph), whereupon she said: When did he make will in his favour? I had been providing support to him (to the Holy Prophet ﷺ) with my chest (or with my lap). He asked for a tray, when he fell in my lap (relaxing his body), and I did not realise that he had breathed his last. When did he make any will in his ('Ali's) favour?",The Book Of Wills,Sahih Muslim,4,Sahih
4232,Sa'id bin Jubair reported that Ibn 'Abbas رضی اللہ عنہ said:,"Thursday, (and then said): What is this Thursday? He then wept so much that his tears moistened the pebbles. I said: Ibn 'Abbas رضی اللہ عنہ , what is (significant) about Thursday? He (Ibn 'Abbas رضی اللہ عنہ ) said: The illness of Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) took a serious turn (on this day), and he said: Come to me, so that I should write for you a document that you may not go astray after me. They (the Companions around him) disputed, and it is not meet to dispute in the presence of the Apostle ﷺ. They said: How is lie (Allah's Apostle ﷺ)? Has he lost his consciousness? Try to learn from him (this point). He (the Holy Prophet ﷺ) said: Leave me. I am better in the state (than the one in which you are engaged). I make a will about three things: Turn out the polytheists from the territory of Arabia; show hospitality to the (foreign) delegations as I used to show them hospitality. He (the narrator) said: He (Ibn Abbas رضی اللہ عنہ) kept silent on the third point, or he (the narrator) said: But I forgot that. Abu Ishaq [Ibrahim] said: ""Al-Hasan bin Bishr told us, Sufyan told us..."" this Hadith.",The Book Of Wills,Sahih Muslim,4,Sahih
4233,Sa'id bin Jubair reported from Ibn Abbas رضی اللہ عنہ that he said:,"Thursday, and what about Thursday? Then tears began to flow until I saw them on his cheeks as it they were the strings of pearls. He (the narrator) said that Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: Bring me a shoulder blade and ink-pot (or tablet and inkpot), so that I write for you a document (by following which) you would never go astray. They said: Allah's Messenger (may peace upon him) is in the state of unconsciousness.",The Book Of Wills,Sahih Muslim,4,Sahih
4234,Ibn Abbas رضی اللہ عنہ reported:,"When Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) was about to leave this world, there were persons (around him) in his house, 'Umar bin al-Kbattab رضی اللہ عنہ being one of them. Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: Come, I may write for you a document; you would not go astray after that. Thereupon Umar رضی اللہ عنہ said: Verily Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) is deeply afflicted with pain. You have the Qur'an with you. The Book of Allah is sufficient for us. Those who were present in the house differed. Some of them said: Bring him (the writing material) so that Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) may write a document for you and you would never go astray after him And some among them said what 'Umar رضی اللہ عنہ had (already) said. When they indulged in nonsense and began to dispute in the presence of Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ), he said: Get up (and go away) 'Ubaidullah said: Ibn Abbas رضی اللہ عنہ used to say: There was a heavy loss, indeed a heavy loss, that, due to their dispute and noise. Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) could not write (or dictate) the document for them.",The Book Of Wills,Sahih Muslim,4,Sahih
