hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6251,Urwa reported:,'Aisha رضی اللہ عنہا said to me: Your fathers (Zubair and Abu Bakr) were amongst those about whom (it has been revealed): Those who responded to the call of Allah and His Messenger ﷺ after the misfortune had fallen upon them.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6252,Anas رضی اللہ عنہ reported:,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) as saying: For every Umma there is a man of trust and the man of trust of this Umma is Abu 'Ubaida bin Jarrah رضی اللہ عنہ .,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6253,Anas رضی اللہ عنہ reported:,"The people of Yemen came to Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) and said: Send with us a person who should teach us Sunnah and al-Islam, whereupon he (the Holy Prophet) caught hold of the hand of Ubaida رضی اللہ عنہ and said: He is a man of trust of this Umma.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6254,Hudhaifa رضی اللہ عنہ reported:,"The people of Najran came to Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and said: Allah's Messenger ﷺ, send along with us a man of trust; whereupon he said: I would definitely send to you a man of trust, a man of trust in the true sense of the term. Thereupon his Companions looked up eagerly and he sent Abu Ubaida bin Jarrah رضی اللہ عنہ .",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6255,,This hadith has been reported on the authority of Abu Ishaq with the same chain of transmitters.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6256,Abu Huraira رضی اللہ عنہ reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying to Hasan رضی اللہ عنہ : O Allah, behold, I love him. Thou too love him and love one who loves him.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6257,Abu Huraira رضی اللہ عنہ reported:,"I went along with Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) at a time during the day but he did not talk to me and I did not talk to him until he reached the market of Bani Qainuqa`. He came back to the tent of Fatima رضی اللہ عنہا and said: Is the little chap (meaning Hasan رضی اللہ عنہ) there? We were under the impression that his mother had detained him in order to bathe him and dress him and garland him with a sweet garland. Not much time had passed that he (Hasan رضی اللہ عنہ) came running until both of them embraced each other, thereupon Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said: O Allah, I love him; love him Thou and love one who loves him (Hasan رضی اللہ عنہ).",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6258,Al-Bara' bin Azib رضی اللہ عنہ reported:,"I saw Hasan bin 'Ali رضی اللہ عنہ upon the shoulders of Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and he was saying: O Allah, I love him, and love him Thou.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6259,Al-Bara' bin Azib رضی اللہ عنہ reported:,"I saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) with Al-Hasan bin 'Ali رضی اللہ عنہ placed upon his shoulders and he was saying: O Allah, I love him, and love him Thou.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6260,Iyas reported on the authority of his father:,"I (had the honour of) leading the white mule on which rode Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and with him were Hasan and Husain, till it reached the apartment of Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ). The one amongst them was seated before him and the other one was seated behind him.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6261,A'isha رضی اللہ عنہا reported:,"Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) went out one morning wearing a striped cloak of the black camel's hair that there came Hasan bin 'Ali رضی اللہ عنہ . He wrapped hitn under it, then came Husain رضی اللہ عنہ and he wrapped him under it along with the other one (Hasan). Then came Fatima رضی اللہ عنہا and he took her under it, then came 'Ali رضی اللہ عنہ and he also took him under it and then said: Allah only desires to take away any uncleanliness from you, O people of the household, and purify you (thorough purifying)",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6262,Salim bin 'Abdullah reported on the authority of his father:,We were in the habit of calling Zaid bin Harith رضی اللہ عنہ as Zaid bin Muhammad until it was revealed in the Qur'an: Call them by the names of their fathers. This is more equitable with Allah (This hadith has been transmitted on the authority of Qutaiba bin Sa'd),The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6263,,This hadith has been narrated on the authority 'Abdullah رضی اللہ عنہ through another chain of transmitters.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6264,Ibn 'Umar رضی اللہ عنہ reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) sent an expedition and appointed Usama bin Zaid رضی اللہ عنہ as its chief. The people objected to his command, whereupon Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) stood up and said: You object to his command and before this you objected to the command of his father (Zaid). By Allah, he was fit as the commander and he was one of the dearest of persons to me and after him, behold! this one (Usama) is one of the dearest of persons to me.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6265,Salim reported on the authority of his father:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said on the pulpit: You object to the command of Usima bin Zaid as you had objected before to the command of his father (Zaid). By Allah, he was most competent for it and, by Allah, he was dearest to me amongst people and, by Allah, the same is the case with Usama b. Zaid. He is most dear to me after him and I advise you to treat him well for he is pious amongst you.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6266,Abdullah bin Abu Mulaika reported:,"Abdullah bin Jafar رضی اللہ عنہ said to Ibn Zubair رضی اللہ عنہ : Do you remember (the occasion) when we three (i.e. I, you and lbn 'Abbas رضی اللہ عنہ ) met Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and he mounted us (on his camel) but left you? He said: Yes.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6267,,This hadith has been transmitted on the authority of Habib bin Ash-Shahid.,The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6268,Abdullah bin Ja'far رضی اللہ عنہ reported:,"When Allah's Messenger (ﷺ) came back from a journey, the children of his family used to accord him welcome. It was in this way that once he came back from a journey and I went to him first of all. He mounted me before him. Then there came one of the two sons of Fatima رضی اللہ عنہا and he mounted him behind him and this is how we three entered Medina riding on a beast.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
6269,Abdullah bin Ja'a'far رضی اللہ عنہ reported:,"When Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) came back from a journey he met us. Once he met me, Hasan or Husain, and he mounted one of us before him and the other one behind him until we entered Medina.",The Book of the Merits of the Companions,Sahih Muslim,6,Sahih
