hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
3450,Nabaih bin Wahb reported:,Umar bin 'Ubaidullah bin Ma'mar intended to marry his son Talha with the daughter of Shaiba bin Jubair during the Pilgrimage. Aban bin Uthman was at that time the Amir of Pilgrims. So he ('Umar bin Ubaidullah) sent someone (as a messenger) to Aban saying: I intend to marry Talha bin 'Umar and I earnestly desire you to be present there (in this ceremony of marriage). Aban said to him: I find you a block-headed 'Iraqi. I heard 'Uthman bin 'Affan رضی اللہ عنہ say that Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: A Muhrim should not marry.,The Book of Marriage,Sahih Muslim,4,Sahih
3451,Ibn Abbas ( رضی اللہ عنہ) reported:,Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) married Maimuna رضی اللہ عنہا in the state of Ihram. Ibn Numair made this addition: I narrated it to Zuhri and he said: Yazid bin al-Asamm (Allah be pleased with him) told me that he (the Holy Prophet ﷺ) married her when he was not a muhrim.,The Book of Marriage,Sahih Muslim,4,Sahih
3452,Ibn 'Abbas ( رضی اللہ عنہ) reported:,Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) married Maimuna while he was a Muhrim.,The Book of Marriage,Sahih Muslim,4,Sahih
3453,Yazid bin al-Asamm reported:,Maimuna daughter of al-Harith رضی اللہ عنہا narrated to me that Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) married her and he was not in the state of Ihram. And she (Maimuna) was my mother's sister and that of Ibn 'Abbas (رضی اللہ عنہ).,The Book of Marriage,Sahih Muslim,4,Sahih
3454,Ibn Umar (رضی اللہ عنہ) reported:,"Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as having said this: None amongst you should outbid another in a transaction, nor should he make proposals of marriage upon the proposal made by someone else.",The Book of Marriage,Sahih Muslim,4,Sahih
3455,Ibn Umar ( رضی اللہ عنہ) reported:,"Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as having said this: A person should not enter into a transaction when his brother (had already entered into but not finalized), and he should not make proposal of marriage upon the proposal already made by his brother, until he permits it.",The Book of Marriage,Sahih Muslim,4,Sahih
3456,Narrated Ibn Umar:,It was narrated from Ubaidullah with this chain (a hadith similar to no. 3455).,The Book of Marriage,Sahih Muslim,4,Sahih
3457,,It was narrated from Nafi with this chain (a hadith similar to no. 3455).,The Book of Marriage,Sahih Muslim,4,Sahih
3458,Abu Huraira ( رضی اللہ عنہ) reported:,"Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as having forbidden a dweller of the town selling the merchandise of a villager or outbidding in a sale (in order that another might fall into a snare), or a person making the proposal of marriage when his brother has already made such a proposal, or entering into a transaction when his brother has already entered; and a woman asking the divorce of her sister in order to deprive her of what belongs to her. 'Amr made this addition: The person should not purchase in opposition to his brother.",The Book of Marriage,Sahih Muslim,4,Sahih
3459,Abu Huraira (رضی اللہ عنہ) reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as having said this: Do not outbid in a sale in order to ensnare. No man should enter into a transaction in which his brother has already entered, and no dweller of the town should sell on behalf of the villager. And no man should make a proposal of marriage which his brother has already made and no woman should ask for the divorce of another (co-wife) in order to deprive her of what belongs to her.",The Book of Marriage,Sahih Muslim,4,Sahih
