hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
1125,Abdullah bin Abbas رضی اللہ عنہما reported:,"He came riding on a donkey, and the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) was leading the people in prayer at Mina on the occasion of the Farewell Pilgrimage and (the narrator) reported: The donkey passed in front of the row and then he got down from it And joined the row along with the people.",The Book of Prayers,Sahih Muslim,2,Sahih
1126,This hadith has been narrated by Ibn 'Uyaina on the authority of al-Zuhri with the same chain of transmitters and he reported:,The Apostle of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) was leading prayer at 'Arafa.,The Book of Prayers,Sahih Muslim,2,Sahih
1127,This hadith has been reported by Ma'mar on the authority of al-Zuhri with the came chain of transmitters:,"But here no mention has been made of Mina or 'Arafa, and he said: It was in the Farewell Pilgrimage or on the Day of Victory.",The Book of Prayers,Sahih Muslim,2,Sahih
1128,Abu Sa'id al-Khudri رضی ‌اللہ ‌عنہ ‌reported:,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: When any one of you prays he should not let anyone pass in front of him (if there is no sutra), and should try to turn him away as far as possible, but if he refuses to go, he should turn him away forcibly for he is a devil.",The Book of Prayers,Sahih Muslim,2,Sahih
1129,Abu Salih al-Samman reported:,"I narrate to you what I heard and saw from Abu Sa'id al-Khudri رضی ‌اللہ ‌عنہ ‌: One day I was with Abu Sa'id رضی ‌اللہ ‌عنہ ‌and he was saying prayer on Friday turning to a thing which concealed him from the people when a young man from Banu Mu'ait came there and he tried to pass in front of him; he turned him back by striking his chest. He looked about but finding no other way to pass except in front of Abu Sa'id رضی ‌اللہ ‌عنہ ‌, made a second attempt. He (Abu Sa'id) turned him away by Striking his chest more vigorously than the first stroke. He stood up and had a scuffle with Abu Sa'id. Then the people gathered there He came out and went to Marwan and complained to him what had happened to him. Abu Sa'id too came to Marwan. Marwin said to him: What has happened to you and the son of your brother that he came to complain against you? Abu Sa'id رضی ‌اللہ ‌عنہ ‌said: I heard from the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) saying: When any one of you prays facing something which conceals him from people and anyone tries to pass in front of him, he should be turned away, but if he refuses, he should be forcibly restrained from it, for he is a devil.",The Book of Prayers,Sahih Muslim,2,Sahih
1130,Abdullah bin 'Umar رضی اللہ عنہما reported:,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said: When any one of you prays, he should not allow anyone to pass before him, and if he refuses, he should be then forcibly resisted, for there is a devil with him.",The Book of Prayers,Sahih Muslim,2,Sahih
1131,,This hadith has been narrated by Ibn Umar رضی اللہ عنہما by another chain of transmitters.,The Book of Prayers,Sahih Muslim,2,Sahih
1132,Busr bin Sa'id reported that Zaid bin Khalid al-Juhani sent him to Abu Juhaim in order to ask him what he had heard from the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) with regard to the passer in front of the worshipper. Abu Juhaim ‌رضی ‌اللہ ‌عنہ ‌reported:,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: If anyone who passes in front of a man who is praying knew the responsibility he incurs, he would stand still forty (years) rather than to pass in front of him Abu Nadr said: I do not know whether he said forty days or months or years.",The Book of Prayers,Sahih Muslim,2,Sahih
1133,,This hadith has been narrated from Abu Juhaim Ansari ‌رضی ‌اللہ ‌عنہ ‌by another chain of transmitters.,The Book of Prayers,Sahih Muslim,2,Sahih
1134,,"Sahl b. Sa'd al-Si'idi reported: Between the place of worship where the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) prayed and the wall, there was a gap through which a goat could pass.",The Book of Prayers,Sahih Muslim,2,Sahih
