hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
50,"Ubaydullah bin Sa’īd narrated to me, Abd ur-Rahman- meaning Ibn Mahdī- narrated to us, Hammād bin Zayd narrated to us, on authority of Ibn Awn, he said, Ibrāhīm said to us:",‘Beware of al-Mughīrah bin Sa’īd and Abū Abd ar-Rahīm for they are both liars’.,Introduction,Sahih Muslim,1,Sahih
51,"Abū Kāmil al-Jahdarī narrated to us, Hammād- and he is Ibn Zayd- narrated to us, he said Āsim [bin Bahdalah] narrated to us, he said:","‘We would catch up with Abū Abd ar-Rahman as-Sulamī and at the time we were young men, so he would say to us: ‘Do not sit with story-tellers other than Abūl-Ahwas and beware of Shaqīq [Abū Abd ar-Rahīm]’. [Muslim] said: ‘This Shaqīq held the view of the Khawārij and is not Abū Wā’il [Shaqīq bin Salamah, the righteous Tabi’ī]’.",Introduction,Sahih Muslim,1,Sahih
52,"Abū Ghassān Muhammad bin Amr ar-Rāzī narrated to us, he said, I heard Jarīr رضی اللہ عنہ [bin Abd al-Hamīd bin Qurt aḍ-Ḍabbī] saying:",‘I met Jābir bin Yazīd al-Ju’fī and did not write [Ḥadīth] from him; he believed in ar-Raj’ah’ [A Rāfiḍī belief regarding Alī returning].,Introduction,Sahih Muslim,1,Sahih
53,"Al-Hasan al-Hulwānī narrated to us, Yahyā bin Ādam narrated to us, Mis’ar narrated to us, he said:",‘Jābir bin Yazīd narrated to us before there took place what happened [i.e. before his false beliefs] ’.,Introduction,Sahih Muslim,1,Sahih
54,"Salamah bin Shabīb narrated to me, al-Humaydī narrated to us, Sufyān narrated to us, he said:","‘The people would transmit from Jābir before there appeared what appeared, then when there appeared what appeared, the people imputed him in his Ḥadīth and some of the people abandoned him’. So it was said to [Sufyān]: ‘What appeared?’ [Sufyān] said: ‘Belief in ar-Raj’ah’.",Introduction,Sahih Muslim,1,Sahih
55,,"Hasan al-Hulwānī narrated to us, Abū Yahyā al-Himmānī narrated to us, Qabīsah and his brother [Sufyān bin Uqbah] narrated to us, that they heard al-Jarrāh bin Malīh saying, I heard Jābir say: ‘I have 70,000 Ḥadīth all of which are on authority of Abū Ja’far on authority of the Prophet, peace and blessings upon him’.",Introduction,Sahih Muslim,1,Sahih
56,,"Hajjāj bin ash-Shā’ir narrated to me, Ahmad bin Yūnus narrated to us, he said, I heard Zuhayr saying, Jābir said, or, I heard Jābir saying: ‘Indeed I have fifty thousand Ḥadīth that I have not narrated from at all’. [Zuhayr] said: ‘Then that day he related a Ḥadīth and said, ‘This is from the fifty thousand’.",Introduction,Sahih Muslim,1,Sahih
57,"Ibrāhīm bin Khālid al-Yashkurī narrated to me, he said, I heard Abūl-Walīd saying,","I heard Sallām bin Abī Mutī’ saying, I heard Jābir al-Ju’fī saying: ‘I have fifty thousand Ḥadīth on authority of the Prophet, peace and blessings upon him’.",Introduction,Sahih Muslim,1,Sahih
58,"Salamah bin Shabīb narrated to me, al-Humaydī narrated to us, Sufyān narrated to us, he said, I heard a man ask Jābir about the verse: {Thus I will never depart from the land until my father permits me or Allah decides for me, and He is the best of Judges}[Yūsuf: 80]. Jābir said:","‘An interpretation has not come to me about these [verses]’. Sufyān said: ‘He lied’. We said to Sufyān: ‘What did he mean by this?’ [Sufyān] said: ‘Indeed the Rāfiḍah say, ‘Alī is in the clouds and we will not emerge along with he who will emerge from his children [the Khalīfah] until a caller calls from the heaven, meaning Alī: ‘Ride out along with so-and-so [meaning the promised Mahdī]’. Jābir said, ‘that is an interpretation for these verses’, and he would lie as they were regarding the brothers of Yūsuf, peace be upon him’.",Introduction,Sahih Muslim,1,Sahih
59,"Salamah narrated to me, al-Humaydī narrated to us, Sufyān narrated to us, he said: ‘I heard Jābir talking about something like 30,000 Ḥadīth [that] I did not regard as permissible to mention anything from, and that to me was like this and that [Ḥadīth].’ Muslim said:","I heard Abū Ghassān Muhammad bin Amr ar-Rāzī say, ‘I asked Jarīr bin Abd il-Hamīd: ‘Did you meet al-Hārith bin Hasīrah? He said: ‘Yes, [he is a] Shaykh of lengthy silence; he persisted in a grave matter.’",Introduction,Sahih Muslim,1,Sahih
60,It was narrated that Hammad bin Zaid said:,"""Ayyub mentioned a man one day and said: 'He is not careful about what he says.' And he mentioned another, and said: 'He adds to the number.""",Introduction,Sahih Muslim,1,Sahih
61,"Hajjāj bin ash-Shā’ir narrated to me, Sulaymān bin Harb narrated to us, Hammād bin Zayd narrated to us, he said, Ayyūb said:","‘Indeed I have a neighbor’ and he mentioned some of his virtues, [and continued] ‘…even if he testified to me about two dates I would not see his testimony as permissible’.",Introduction,Sahih Muslim,1,Sahih
62,,"Muhammad bin Rāfi’ and Hajjāj bin ash-Shā’ir narrated to me, they said Abd ur-Razzāq narrated to us, he said Ma’mar said: ‘I did not see Ayyūb speaking ill of anyone, ever, except for Abd al-Karīm- meaning Abū Umayyah’. So he mentioned him and said, may Allah have mercy on him ‘He is not trustworthy- he had asked me about a Ḥadīth of Ikrimah then said ‘I heard from Ikrimah’ [when relating the Ḥadīth].’",Introduction,Sahih Muslim,1,Sahih
63,"Al-Faḍl bin Sahl narrated to me, he said Affān bin Muslim narrated to us, Hammām narrated to us, he said, Abū Dāwud al-A’mā came to us and began saying: ‘Al-Barā’ [bin Āzib, the Companion] narrated to us’; he said: ‘",Zayd bin Arqam narrated to us’- and he mentioned that [those chains] to Qatādah. [Qatādah] said ‘He lied; he did not hear from them. He would beg the people asking [about Ḥadīth] at the time of the plague’ [circa 67H].,Introduction,Sahih Muslim,1,Sahih
