hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
1575,Ibn 'Abbas رضی اللہ عنہ reported:,"Allah has prescribed the prayer through the word of your Prophet ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) as four rak'ahs when resident, two when travelling, and one when danger is present.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1576,Ibn 'Abbas رضی اللہ عنہ reported:,"Allah has prescribed the prayer by the tongue of your Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) as two rak'ahs for the traveller, four for the resident, and one in danger.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1577,Musa bin Salama Hudhali said:,"I asked Ibn 'Abbas رضی اللہ عنہ : How should I say prayer when I am in Mecca, and when I do not pray along with the Imam? He said: Two rak'ahs (of prayer) is the Sunnah of Abu'l-Qasim ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌).",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1578,,A hadith like this has been narrated by Abu Qatada with the same chain of transmitters.,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1579,Hafs bin 'Asim رضی اللہ عنہ said:,"I accompanied Ibn 'Umar رضی اللہ عنہ on the road to Mecca and he led us in two rak'ahs at the noon prayer, then he went forward and we too went along with him to a place where he alighted, and he sat and we sat along with him, and he cast a glance to the side where he said prayer and he saw people standing and asked: What are they doing? I said: They are engaged in glorifying Allah, offering Sunnah prayer. He said: If I had done so I would have perfected my prayer; O my nephew! I accompanied the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) on a journey, and he made no addittion to two rak'ahs, till Allah called him. I accompanied Abu Bakr رضی اللہ عنہ and he made no addition to two rak'ahs till Allah caused him to die. I accompanied 'Umar and he made no addition to two rak'ahs till Allah caused him to die. I accompanied 'Uthman رضی اللہ عنہ and he made no addition to two rak'ahs, till Allah caused him to die, and Allah has said: There is a model pattern for you in the Messenger of Allah (al-Qur'an, xxxiii. 21).",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1580,Hafs bin 'Asim reported:,"I fell ill and lbn 'Umar رضی اللہ عنہ came to inquire after my health, and I asked him about the glorification of Allah (i. e. prayer) while travelling. Thereupon he said: I accompanied the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) on a journey but I did not see him glorifying Him, and were I to glorify (Him). I would have completed the prayer. Allah, the Exalted, has said: Verily there is a model pattern for you in the Messenger of Allah.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1581,Anas رضی اللہ عنہ reported:,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said four rak'ahs in the noon prayer while at Medina, but he offered two rak'ahs in the afternoon prayer at Dhu'l-Hulaifa.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1582,Anas bin Malik رضی اللہ عنہ is reported to have said:,"I observed four rak'ahs in the noon prayer with the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ) at Medina, and said two rak'ahs in the afternoon prayer at Dhu'l-Hulaifa.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1583,Yahya bin Yazid al-Huna'i reported:,"I asked Anas bin Malik رضی اللہ عنہ about shortening of prayer. He said: When the Messenger of' Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) had covered a distance of three miles or three farsakh (Shu'ba, one of the narrators, had some doubt about it) he observed two rak'ahs.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1584,Jubair bin Nufair reported:,"I went along with Shurahbil bin al-Simt to a village which was situated at a distance of seventeen or eighteen miles, and he said only two rak'ahs of prayer. I said to him (about it) and he said: I saw 'Umar رضی اللہ عنہ observing two rak'ahs at Dhu'l-Hulaifa and I (too) said to him (about it) and he said: I am doing the same as I saw the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) doing.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1585,,"This hadith has been transmitted by Shu'ba with the same chain of narrators and it is narrated from Simt, and the name of Shurahbil has not been mentioned, and he said that he had gone to a place called Dumin, situated at a distance of eighteen miles from Hims.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1586,Anas bin Malik رضی اللہ عنہ reported:,We went out from Medina to Mecca with the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) and he prayed two rak'ahs at each time of prayer till we returned to Medina. I said: For how long did he stay in Mecca? He said: (For) ten (days).,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1587,,A hadith like this has been narrated by Anas رضی اللہ عنہ by another chain of transmitters.,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1588,Yahya bin Abu Ishaq reported:,I heard Anas bin Malik رضی اللہ عنہ say: We went out for Pilgrimage from Medina. The rest is the same.,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1589,,"A hadith like this has been transmitted by Anas رضی اللہ عنہ, but no mention has been made of Pilgrimage.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1590,Salim bin 'Abdullah (bin 'Umar) reported on the authority of his father:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) observed the prayer of a traveller, i. e. two rak'ahs in Mina, and other places; so did Abu Bakr and 'Umar رضی اللہ عنہ , and 'Uthman رضی اللہ عنہ too observed two rak'ahs at the beginning of his caliphate, but he then completed four.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1591,It was narrted from Az-Zuhri with this chain (a similar hadith as no. 1590).,"He said: in ""Mina,"" he did not say: ""elsewhere.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1592,Ibn 'Umar رضی اللہ عنہ reported:,"The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said two rak'ahs at Mina, and Abu Bakr after him, and 'Umar رضی اللہ عنہ after Abu Bakr رضی اللہ عنہ , and 'Uthman رضی اللہ عنہ at the beginning of his caliphate; then 'Uthman رضی اللہ عنہ observed four rak'ahs, and when Ibn 'Umar prayed with the Imam, he said four rak'ahs, but when he observed prayer alone, he said two rak'ahs.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1593,,A similar report (as no. 1592) was narrated from 'Ubaidullah with this chin. hadith like this has been narrated by the same chain of transmitters.,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1594,Ibn 'Umar رضی اللہ عنہ reported:,"The Apostle of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) said in Mina the prayer of a traveller (short prayer) ; Abu Bakr and 'Umar did the same and 'Uthmia did it for eight years or six years. Hafs (one of the narrators) said: Ibn 'Umar رضی اللہ عنہ would also say two rak'ahs at Mina and then go to bed. I said to him: O uncle, I wish you could have said two rak'ahs (of Sunnah prayer after shorenting the Fard prayer). He said: Were I to do that, I would have completed the prayer.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1595,"This hadith has been narrated by Shu'ba with the same chain of transmitters but no mention has been made of Mina, but they (the narrators) only said:",He prayed while travelling.,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1596,Ibrahim reported:,"I heard 'Abdul-Rahman as saying; 'Uthman رضی اللہ عنہ led us four rak'ahs of prayer at Mina. It was reported to Abdullah bin Mas'ud رضی اللہ عنہ and he recited: Surely we are Allah's and to Him shall we return, and then said: I prayed with the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) at Mina two rak'ahs of prayer. I prayed along with Abu Bakr al-Siddiq two rak'ahs of prayer at Mina. I prayed along with 'Umar bin Khattab رضی اللہ عنہ two rak'ahs of prayer at Mina. I wish I had my share of the two rak'ahs acceptable (to God) for the four rak'ahs.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1597,,A hadith like this has been reported by A'mash with the same chain of transmitters.,The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1598,Haritha bin Wahb رضی اللہ عنہ reported:,"I prayed with the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) two rak'ahs and most of them offered two rak'ahs only in Mina, while the people felt secure.",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
1599,Wahb al-Khuza'i رضی اللہ عنہ reported:,"I prayed behind the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) at Mina, and there was the greatest number of people, and they prayed two rak'ahs on the occasion of the Farewell Pilgrimage. (Muslim said: Haritha bin Wahb al-Khuza'i رضی اللہ عنہ is the brother of 'Ubaidullah bin 'Umar son of Khattab رضی اللہ عنہ from the side of his mother.)",The Book of Prayer - Travellers,Sahih Muslim,2,Sahih
