hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
5626,Abu Sa'id Khudri رضی اللہ عنہ reported:,"I was sitting in Medina in the company of the Ansar when Abu Musa came trembling with fear. We said to him: What is the matter? He said: 'Umar ( رضی اللہ عنہ ) sent for me. I went to him and paid him salutation thrice at (his) door but he made no response to me and so I came back. Thereupon he ('Umar رضی اللہ عنہ ) said: What stood in your way that you did not turn up? I said: I did come to you and paid you salutations at your door three times but I was not given any response, so I came back as the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) has said: When any one of you seeks permission three times and he is not granted permission, he should come back. Umar رضی اللہ عنہ said: Bring a witness to support that you say, otherwise I shall take you to task. Ubayy bin Ka'b رضی اللہ عنہ said: None should stand with him (as a witness) but the youngest amongst the people. Abu Sa'id رضی اللہ عنہ said: I am the youngest amongst the people, whereupon he said: Then you go with him (to support his contention).",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5627,,"This hadith has been narrated on the authority of Yazid bin Khusaifa with the same chain of transmitters but with this addition: Abu Sa'id رضی اللہ عنہ said: So I stood up, and went to 'Umar رضی اللہ عنہ and gave witness (to what Abu Musa had said).",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5628,Abd Sa'id Khudri رضی اللہ عنہ reported:,"We were in the company of Ubayy bin Ka'b رضی اللہ عنہ that Abu Musa Ash'ari رضی اللہ عنہ came there in a state of anger. He stood (before us) and said: I ask you to bear witness in the name of Allah whether anyone amongst you heard Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) as saying: Permission (for entering the house) should be sought three times and if permission is granted to you (then get in). otherwise go back. Ubayy bin Ka'b رضی اللہ عنہ said: What is the matter? He said: I sought permission yesterday from 'Umar bin Khattab رضی اللہ عنہ three times but he did not permit me, so I came back; then I went to him today and visited him and informed him that I had come to him yesterday and greeted him thrice, then came back, whereupon he said: Yes, we did hear you but be were at that time busy, but why did you not seek permission (further and you must have never gone back until you were permitted to do so). He said: I sought permission (in the manner) that I heard Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) having said (in connection 'With the seeking of permission for entering the house of a stranger). Thereupon he (Hadrat Umar رضی اللہ عنہ) said: By Allah, I shall torture your back and your stomach unless you bring one who may bear witness to what you state. 'Ubayy bin Ka'b رضی اللہ عنہ said: By Allah, none should stand with you (to bear testimony) but the youngest amongst us. And he therefore, said to Abu Sa'id رضی اللہ عنہ : Stand up. So I stood up until I came to Umar رضی اللہ عنہ and said: I heard Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) say this.",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5629,Abu Sa'id رضی اللہ عنہ reported:,"Abu Musa al-Ash'ari رضی اللہ عنہ came to the door of 'Umar and sought his permission (to get into his house). Umar رضی اللہ عنہ said: That is once. He again sought permission for the second time and 'Umar رضی اللہ عنہ said: It is twice. He again sought permission for the third time and Umar رضی اللہ عنہ said: It is thrice. He (Abu Musa رضی اللہ عنہ ) then went back. He (Hadrat 'Umar رضی اللہ عنہ ) (sent someone) to pursue him so that he should be brought back. Thereupon he (Hadrat Umar رضی اللہ عنہ ) said: If this act (of yours is in accordance with the command of Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) you have preserved in your mind, then it is all right, otherwise (I shall give you such a severe punishment) that it will serve as an example to others. Abu Sa'id رضی اللہ عنہ said: Then he (Abu Musa رضی اللہ عنہ ) came to us and said: Do you remember Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) having said this: Permission is for three times ? They (Companions sitting in that company) began to laugh, whereupon he (Abu Musa) said: There comes to you your Muslim brother who had been perturbed and you laugh. Abu Sa'id رضی اللہ عنہ said: (Well), you go forth. I shall be your participant in this trouble of yours. So he came to him (Hadrat Umar رضی اللہ عنہ ) and said: Here is Abu Sa'id رضی اللہ عنہ (to support my statement).",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5630,,This hadith has been narrated on the authority of Abu Sa'id Khudri رضی اللہ عنہ through another chain of transmitters.,The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5631,Ubaid bin Umair reported:,"Abu Musa رضی اللہ عنہ brought permission from Umar رضی اللہ عنہ (to enter the house) three times, and finding him busy came back, whereupon Umar said (to the Inmates of his house): Did you not hear the voice of 'Abdullah bin Qais (the Kunya of Abu Musa Ash'ari رضی اللہ عنہ)? He was called back. and he (Hadrat 'Umar رضی اللہ عنہ) said: What did prompt you to do it? Thereupon, he said: This is how we have been commanded to act. He (Hadrat 'Umar رضی اللہ عنہ ) said: Bring evidence (in support of) it, otherwise I shall deal (strictly) with you. So he (Abu Musa رضی اللہ عنہ ) set out and came to the meeting of the Ansar and asked them to bear witness before hadrat Umar رضی اللہ عنہ about this. They (the Companions present there) said: None but the youngest amongst us would bear out this fact. So Abu Sa'id Khudri رضی اللہ عنہ (who was the youngest one in that company) said: We have been commanded to do so (while visiting the house of other people). Thereupon 'Umar رضی اللہ عنہ said: This command of Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) had remained hidden from me up till now due to (my) business in the market.",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5632,,"Ibn Juraij narrated a similar report (as no. 5631) with this chain of narrators, but in the Hadith of An-Nadr it does not mention (the phrase): ""I missed out of this command of the Messenger of Allah ﷺ because of my business in my workplace.",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5633,Abu Musa Ash'ari رضی اللہ عنہ reported:,"He went to 'Umar bin Khattab رضی اللہ عنہ and greeted him by saying: As-Salamu-'Alaikum, here is 'Abdullah bin Qais, but he did not permit him (to get in). He (Abu Musa Ash'ari رضی اللہ عنہ) again greeted him with as-Salamu-'Alaikum and said: Here is Abu Musa, but he (Hadrat 'Umar رضی اللہ عنہ ) did not permit him (to get in). He again said: As-Salam-u-'Alaikum, (and said) here is Ash'ari, (then receiving no response he came back). He (Hadrat 'Umar رضی اللہ عنہ ) said: Bring him back to me, bring him back to me So he went there (in the presence of Hadrat 'Umar رضی اللہ عنہ ) and he said to him: Abu Musa رضی اللہ عنہ , what made you go back, while we were busy in some work? He said: I heard Allah's Messenger (ﷺ) as saying: Permission should be sought thrice. And if you are permitted, (then get in), otherwise go back. He said: Bring witness to this fact, otherwise I shall do this and that, i.e. I shall punish you. Abu Musa رضی اللہ عنہ went away and 'Umar رضی اللہ عنہ said to him (on his departure): It he (Abu Musa رضی اللہ عنہ ) finds a witness he should meet him by the side of the pulpit in the evening and it he does not find a witness you would not find him there. When it was evening he (Hadrat 'Umar رضی اللہ عنہ ) found him (Abu Musa رضی اللہ عنہ ) there. He (Hadrat 'Umar رضی اللہ عنہ ) said: Abu Musa رضی اللہ عنہ , have you been able to find a witness to what you have said? He said: Yes. Here is Ubayy bin Ka'b رضی اللہ عنہ , whereupon he (Hadrat 'Umar) said: Yes, he is an authentic (witness). He (Hadrat 'Umar رضی اللہ عنہ ) said: Abu Tufail (the kunya of Ubayy bin Ka'b رضی اللہ عنہ ), what does he (Abu Musa say? Thereupon he said: Ibn Khattab رضی اللہ عنہ , I heard Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying so. Do not prove to be a hard (task-master) for the Companions of Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌), whereupon he Hadrat 'Umar رضی اللہ عنہ said: Hallowed be Allah. I had heard something (in this connection), but I wished it to be established (as an undeniable fact).",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5634,This hadith has been narrated on the authority of Talha bin Yahya with the same chain of transmitters but with this variation of wording: He (Hadrat 'Umar رضی اللہ عنہ ) said:,"Abu Mundhir (the Kunya of Ubayy bin Ka'b رضی اللہ عنہ ), did you hear this from Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ )? Thereupon he said: Yes. and he further said: Ibn Khattab, do not be a torment for the Companions of Allah's Messenger (ﷺ). No mention has, however, been made of the words of 'Umar رضی اللہ عنہ : Hallowed be Allah and what follows subsequently.",The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
5635,Jabir bin Abdullah رضی اللہ عنہ reported:,I came to Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) and called him (with a view to seeking permission). whereupon Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: Who is it? I said: It is I. Thereupon he (the Holy Prophet) came out saying: It is I. it is I.,The Book of Manners and Etiquette,Sahih Muslim,5,Sahih
