hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
200,Sufyan narrated on the authority of Ziyad b. 'Ilaqa that he heard Jarir bin 'Abdullah ‌رضی ‌اللہ ‌عنہ saying:,I pledged allegiance to the Messenger of Allah ﷺ on sincerity and well-wishing for every Muslim.,The Book of Faith,Sahih Muslim,1,Sahih
201,It is narrated on the authority of Jarir ‌رضی ‌اللہ ‌عنہ ‌that he observed:,"I owed allegiance to the Messenger of Allah ( ﷺ) on hearing ( is commands) and obeying (them) and the Prophet) instructed me (to act) as lay in my power, and sincerity and goodwill for every Muslim.",The Book of Faith,Sahih Muslim,1,Sahih
202,Abu Huraira reported:,"The Messenger of Allah observed: The fornicator who fornicates is not a believer so long as he commits it and no thief who steals is a believer as long as he commits theft, and no drunkard who drinks wine is a believer as long as he drinks it. 'Abdul-Malik b. Abi Bakr' narrated this on the authority of Abu Bakr b. Abdur-Rahman b. Harith and then said: Abu Huraira made this addition: No plunderer who plunders a valuable thing that attracts the attention of people is a believer so long as he commits this act.",The Book of Faith,Sahih Muslim,1,Sahih
203,Abdul-Malik bin Shu'aib narrated this hadith on the authority of Abu Huraira ‌رضی ‌اللہ ‌عنہ ‌that he observed:,"The Messenger of Allah said that a fornicator does not fornicate, and then narrated the hadith like this, and he also made mention of plundering too, but did not mention of a thin having value. Ibn Shihab said: Sa'id b. al-Musayyib and Abu Salama narrated this hadith on the authority of Abu Huraira ‌رضی ‌اللہ ‌عنہ ‌a hadith like that of Abu Bakr ‌رضی ‌اللہ ‌عنہ with the exception of (the mention) of plundering.",The Book of Faith,Sahih Muslim,1,Sahih
204,,"A Hadith similar to that of 'Uquail Muhammad bin Az-Zuhri was narrated from Abu Hurairah ‌رضی ‌اللہ ‌عنہ ‌ ‌from the prophet ﷺ (in which) he mention ""plunder"" but he did not mention"" that which is precious.""",The Book of Faith,Sahih Muslim,1,Sahih
205,,"Humaid bin 'Abdur-Rehman narrated from Abu Hurairah رضی ‌اللہ ‌عنہ, from the prophet ﷺ (the same as no.202).",The Book of Faith,Sahih Muslim,1,Sahih
206,,"Al-'Ala' bin Abdul-Rehman the same (the same as. 202) narrating from Abu Hurairah رضی ‌اللہ ‌عنہ ‌, from the prophet ﷺ.",The Book of Faith,Sahih Muslim,1,Sahih
207,It is narrated on the authority of Abu Huraira رضی ‌اللہ ‌عنہ from the prophet:,"A fornicator who fornicates is not a believer as long as he commits fornication, and no one who steals is a believer as long as he commits theft, and no one who drinks wine is a believer as long as he drinks it, and repentance may be accepted after that.",The Book of Faith,Sahih Muslim,1,Sahih
208,It was narrated from Abu Hurairah رضی ‌اللہ ‌عنہ ‌:,"The prophet ﷺ said: ""No adulterer is a believers at the time he is committing adultery; no thief is a believer at the time he is stealing; no drinking of wine is a believer at the time he is drinking it; but repentance may be acceptance may be accepted afterwards.""",The Book of Faith,Sahih Muslim,1,Sahih
209,It was narrated from Abu Hurairah رضی ‌اللہ ‌عنہ ‌and attributed to the prophet ﷺ:,"No adulterter is a believer at the time he is committing adultery,"" then he mentioned a Hadith similar to that of Shobah.",The Book of Faith,Sahih Muslim,1,Sahih
210,It is narrated on the authority of Abdullah bin 'Amr رضی ‌اللہ ‌عنہ ‌:,"The Prophet observed: There are four characteristics, whoever has them all is a pure hypocrite, and whoever has one of its characteristics, he has one of the characteristics of hypocrisy, until he gives it up: When he speaks he lies, when he makes a covenant he betrays it, when he makes a promise he breaks it, and when he disputes he resorts to obscene speech. In the narration of Sufyan (one of the narrators) it is: And if he has one of them, he has one of the characteristics of hypocrisy.",The Book of Faith,Sahih Muslim,1,Sahih
211,It is reported on the authority of Abu Huraira رضی ‌اللہ ‌عنہ :,"The Messenger of Allah (ﷺ) said: Three are the signs of a hypocrite: when he spoke he told a lie, when he made a promise he acted treacherously against it, when he was trusted he betrayed.",The Book of Faith,Sahih Muslim,1,Sahih
212,Abu Huraira reported that:,"The Messenger of Allah (may peace and blessings be upon him) observed: There are three characteristics of a hypocrite: when he spoke he told a lie, when he made promise he acted treacherously, and when he was trusted he betrayed.",The Book of Faith,Sahih Muslim,1,Sahih
213,Uqba bin Mukarram al-'Ami reported that he heard 'Ala' bin 'Abdur-Rahman narrating this hadith with this chain of transmitters:,"He said: Three are the signs of a hypocrite, even if he observed fast and prayed and asserted that he was a Muslim.",The Book of Faith,Sahih Muslim,1,Sahih
214,It is reported on the authority of Abu Huraira ‌رضی ‌اللہ ‌عنہ :,"The Messenger of Allah (may peace and blessings of Allah be upon him) made observations like them embodied in the hadith narrated by Yahya bin Muhammad on the authority of 'Ala', and added to it: even if he observed fast and prayed and asserted that he was a Muslim.",The Book of Faith,Sahih Muslim,1,Sahih
215,It is reported on the authority of Ibn 'Umar رضی ‌اللہ ‌عنہ :,"The Apostle (may peace and blessings be upon him) observed: When a man calls his brother an unbeliever, it returns (at least) to one of them.",The Book of Faith,Sahih Muslim,1,Sahih
216,It is reported on the authority of Ibn 'Umar ‌رضی ‌اللہ ‌عنہ :,"The Messenger of Allah (may peace and blessings be upon him) said: Any person who called his brother: O unbeliever (has in fact done an act by which this unbelief) would return to one of them. If it were so, as he asserted (then the unbelief of man was confirmed but if it was not true), then it returned to him (to the man who labeled it on his brother Muslim).",The Book of Faith,Sahih Muslim,1,Sahih
217,It is reported on the authority of Abu Dharr ‌رضی ‌اللہ ‌عنہ ‌:,"He heard the Messenger of Allah (may peace and blessings be upon him) saying: No person who claimed knowingly anyone else as his father besides (his own) committed nothing but infidelity, and he who made a claim of anything, which (in fact) did not belong to him, is not amongst us; he should make his abode in Fire, and he who labeled anyone with unbelief or called him the enemy of Allah, and he was in fact not so, it rebounded on him.",The Book of Faith,Sahih Muslim,1,Sahih
218,It is narrated on the authority of Abu Huraira ‌رضی ‌اللہ ‌عنہ :,The Messenger of Allah (may peace and blessings be upon him) observed: Do not detest your fathers; he who detested his father committed infidelity.,The Book of Faith,Sahih Muslim,1,Sahih
219,It is reported on the authority of Sa'd bin Abi Waqqas رضی ‌اللہ ‌عنہ :,Both of my ears heard the Messenger of Allah saying this: He who claimed the fatherhood of anyone else besides his real father knowingly (committed a great sin) ;Paradise is forbidden to him. Abu Bakra asserted that he too heard it from the Messenger of Allah (may peace be upon him ).,The Book of Faith,Sahih Muslim,1,Sahih
220,Sa'd and Abu Bakra رضی اللہ عنہما each one of them said:,My ears heard and my hearing preserved it that Muhammad (ﷺ) observed: He who claimed for another one his fatherhood besides his own father knowingly that he was not his father-to him Paradise is forbidden.,The Book of Faith,Sahih Muslim,1,Sahih
221,It is narrated on the authority of 'Abdullah bin Mas'ud ‌رضی ‌اللہ ‌عنہ :,The Messenger of Allah (ﷺ) observed: Abusing a Muslim is an outrage and fighting against him is unbelief. Zubaid said: I asked Abu Wa'il: Did you hear it from Abdullah ‌رضی ‌اللہ ‌عنہ narrating if from the Messenger of Allah (ﷺ)? He replied: Yes. But there is mention of the talk between Zubaid and Abu Wa'il in the hadith narrated by Shu'ba.,The Book of Faith,Sahih Muslim,1,Sahih
222,,"Abu Bakr bin Abu Shaiba narrated a hadith like this from the Apostle (ﷺ) on the authority of Abdullah. A similar hadith was narrated from Abu Wail, from Abdullah, from the prophet ﷺ.",The Book of Faith,Sahih Muslim,1,Sahih
223,It is narrated on the authority of Jarir bin 'Abdullah ‌رضی ‌اللہ ‌عنہ :,The Messenger of Allah (ﷺ) asked him on the occasion of the Farewell Pilgrimage to make the people silent and then said: Do not return to unbelief after me by striking the necks of one another.,The Book of Faith,Sahih Muslim,1,Sahih
224,,"A similar Hadith was narrated from Ibn-'Umer, from the prophet ﷺ. Abdullah b. Mu'adh narrated from the Apostle (may peace and blessings be upon him) a hadith like this on the authority on Ibn Umar.",The Book of Faith,Sahih Muslim,1,Sahih
