hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
4450,Abdul-Rahman reported:,"'Ali, while delivering the address said: O people, impose the prescribed punishment upon your slaves, those who are married and those not married, for a slave-woman belonging to Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) had committed adultery, and he committed me to flog her. But she had recently given birth to a child and I was afraid that if I flogged her I might kill her. So I mentioned that to Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) and he said: You have done well.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4451,"This hadith has been narrated on the authority of as-Suddi with the same chain of transmitters, but he did not mention:",Those who are married and those who are not married. There is also an addition in it: I spare her until she is all right.,The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4452,Anas bin Malik رضی اللہ عنہ reported:,"A person who had drink wine was brought to Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ). He gave him forty stripes with two lashes. Abu Bakr رضی اللہ عنہ also did that, but when Umar رضی اللہ عنہ (assumed the responsibilities) of the Caliphate, he consulted people and Abdul-Rahman رضی اللہ عنہ said: The mildest punishment (for drinking) is eighty (stripes) and 'Umar رضی اللہ عنہ their prescribed this punishment.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4453,,This hadith has been narrated on the authority of Anas رضی اللہ عنہ through another chain of transmitters.,The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4454,Anas bin Malik رضی اللہ عنہ reported:,"Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) gave a beating with palm branches and shoes, and that Abu Bakr رضی اللہ عنہ gave forty lashes. When Umar رضی اللہ عنہ (became the Commander of the Faithful) and the people went near to pastures and towns, he said (to the Companions of the Holy Prophet ﷺ). What is your opinion about lashing for drinking? Thereupon Abdul-Rahman bin Auf رضی اللہ عنہ said: My opinion is that you fix it as the mildest punishment. Then 'Umar رضی اللہ عنہ inflicted eighty stripes.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4455,,This hadith has been narrated on the authority of Hisham with the same chain of transmitters.,The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4456,Anas ‌رضی ‌اللہ ‌عنہ ‌reported:,Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) used to strike forty times with shoes and palm branches (in case of drinking of) wine. The rest of the hadith is the same and there is no mention of pastures and towns.,The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4457,Hudain bin al-Mundhir Abu Sasan reported:,"I saw that Walid was brought to Uthman bin 'Affan رضی اللہ عنہ as he had prayed two rak'ahs of the dawn prayer, and then he said: I make an increase for you. And two men bore witness against him. One of them was Humran who said that he had drunk wine. The second one gave witness that he had seen him vomiting. Uthman said: He would not have vomited (wine) unless he had drunk it. He said: 'Ali رضی اللہ عنہ , stand up and lash him. 'Ali رضی اللہ عنہ said: Hasan, stand up and lash him. Thereupon Hasan said: Let him suffer the heat (of Caliphate) who has enjoyed its coolness. ('Ali felt annoyed at this remark) and he said: 'Abdullah bin Ja'far, stand up and flog him, and he began to flog him and 'Ali رضی اللہ عنہ counted the stripes until these were forty. He (Hadrat 'Ali رضی اللہ عنہ) said: Stop now, and then said: Allah's Apostle ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) gave forty stripes, and Abu Bakr رضی اللہ عنہ also gave forty stripes, and Umar رضی اللہ عنہ gave eighty stripes, and all these fall under the category of the Sunnab, but this one (forty stripes) is dearer to me.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4458,Ali رضی اللہ عنہ reported:,"If I impose Hadd on anyone, and he (in course of punish ment) dies, I would not mind except in case of a drunkard. If he dies. I would pay indemnity for him because the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) has laid down no rule for it.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4459,,This hadith is narrated on the authority of Sufyan.,The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4460,Abu Barda Ansari رضی اللہ عنہ reported:,"Allah's Messenger ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) as saying: None should be given more than ten lashes, but in case of any Hadd out of the Huded of Allah.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4461,Ubida bin as-Samit reported:,"While we were in the company of Allah's Messenger (may peace be upoi him) he said: Swear allegiance to me that you will not associate anything with Allah, that you will not commit adultery, that you will not steal, that you will not take any life which it is forbidden by Allah to take but with (legal) justification; and whoever among you fulfils it, his reward is with Allah and he who commits any such thing and is punished for it, that will be all atonement for it And if anyone commits anything and Allah conceals (his faultfls), his matter rests with Allah. He may forgive if He likes, and He may punish him if He likes.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
4462,This hadith has been narrated on the authority of Zuhri with the same chain of transmitters with this addition:,"He recited to us the verse pertaining to women, viz, that they will not associate anything with Allah.",The Book Of Legal Punishments,Sahih Muslim,4,Sahih
