hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
4776,It has been narrated on the authority of 'Abdul-Rahman bin Abd Rabb al-Ka'ba who said:,"I entered the mosque when 'Abdullah bin 'Amr bin al-'As was sitting in the shade of the Ka'ba and the people had gathered around him. I betook myself to them and sat near him. (Now) Abdullah said: I accompanied the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌ ) on a journey. We halted at a place. Some of us began to set right their tents, others began to compete with one another in shooting, and others began to graze their beasts, when an announcer of the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) announced that the people should gather together for prayer, so we gathered around the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌). He said: It was the duty of every Prophet that has gone before me to guide his followers to what he knew was good for them and warn them against what he knew was bad for them; but this Umma of yours has its days of peace and (security) in the beginning of its career, and in the last phase of its existence it will be afflicted with trials and with things disagreeable to you. (In this phase of the Umma), there will be tremendous trials one after the other, each making the previous one dwindle into insignificance. When they would be afflicted with a trial, the believer would say: This is going to bring about my destruction. When at (the trial) is over, they would be afflicted with another trial, and the believer would say: This surely is going to be my end. Whoever wishes to be delivered from the fire and enter the garden should die with faith in Allah and the Last Day and should treat the people as he wishes to be treated by them. He who swears allegiance to a Caliph should give him the piedge of his hand and the sincerity of his heart (i. e. submit to him both outwardly as well as inwardly). He should obey him to the best of his capacity. It another man comes forward (as a claimant to Caliphate), disputing his authority, they (the Muslims) should behead the latter. The narrator says: I came close to him ('Abdullah b. 'Amr b. al-'As) and said to him: Can you say on oath that you heard it from the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌)? He pointed with his hands to his ears and his heart and said: My ears heard it and my mind retained it. I said to him: This cousin of yours, Mu'awiya, orders us to unjustly consume our wealth among ourselves and to kill one another, while Allah says: O ye who believe, do not consume your wealth among yourselves unjustly, unless it be trade based on mutual agreement, and do not kill yourselves. Verily, God is Merciful to you (iv. 29). The narrator says that (hearing this) Abdullah b. 'Amr b. al-As kept quiet for a while and then said: Obey him in so far as he is obedient to God; and disobey him in matters involving disobedience to God.",The Book of Government,Sahih Muslim,5,Sahih
4777,,This hadith has been narrated on the authority of A'mash with a different chain of transmitters.,The Book of Government,Sahih Muslim,5,Sahih
4778,It has been narrated on the authority of 'Abd Rabb al-Ka'ba as-Sa'idl who said:,I saw a group of people near the Ka'ba.... Then he narrated the tradition as narrated by A'mash.,The Book of Government,Sahih Muslim,5,Sahih
4779,It has been narrated on the authority of Usaid bin Hudair رضی اللہ عنہ :,"A man from the Ansar took the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) aside and said to him: Will you not appoint me governor as you have appointed so and so? He (the Messenger of Allah ﷺ) said: You will surely come across preferential treatment after me, so you should be patient until you meet me at the Cistern (Haud-i-Kauthar).",The Book of Government,Sahih Muslim,5,Sahih
4780,It was narrated that Qatadah said:,"I heard Anas narrating from Usaid bin Hudair رضی اللہ عنہ that a man from among the Ansar took the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) aside..."" a similar report (s no. 4779).",The Book of Government,Sahih Muslim,5,Sahih
4781,"Shubah narrated it with this chain o narration (a hadith similar to no. 4779), but he did not say:","He took the Messenger of Allah ﷺ aside.""",The Book of Government,Sahih Muslim,5,Sahih
4782,It has been narrated on the authority of Alqama bin Wai'l al-Hadrami who learnt the tradition from his father. The latter said:,"Salama bin Yazid al-ju'afi رضی اللہ عنہ asked the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌): Prophet of Allah, what do you think if we have rulers who rule over us and demand that we discharge our obligations towards them, but they (themselves) do not discharge their own responsibilities towards us? What do you order us to do? The Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) avoided giving any answer. Salama asked him again. He (again) avoided giving any answer. Then he asked again-it was the second time or the third time-when Ash'ath bin Qais رضی اللہ عنہ (finding that the Prophet was unnecessarily being pressed for answer) pulled him aside and said: Listen to them and obey them, for on them shall he their burden and on you shall be your burden.",The Book of Government,Sahih Muslim,5,Sahih
4783,"It has been narrated through a different chain of transmitters, on the authority of Simak who said:","Ash'ath bin Qais رضی اللہ عنہ pulled him (Salama bin Yazid) when the Messenger of Allah ( ‌صلی ‌اللہ ‌علیہ ‌وسلم ‌) said: Listen to them and obey them, for on them shall be the burden of what they do and on you shall be the burden of what you do.",The Book of Government,Sahih Muslim,5,Sahih
4784,It has been narrated on the authority of Hudhaifa bin al-Yaman رضی ‌اللہ ‌عنہ who said:,"People used to ask the Messenger of Allah (ﷺ) about the good times, but I used to ask him about bad times fearing lest they overtake me. I said: Messenger of Allah, we were in the midst of ignorance and evil, and then God brought us this good (time through Islam). Is there any bad time after this good one? He said: Yes. I asked: Will there be a good time again after that bad time? He said: Yes, but therein will be a hidden evil. I asked: What will be the evil hidden therein? He said: (That time will witness the rise of) the people who will adopt ways other than mine and seek guidance other than mine. You will know good points as well as bad points. I asked: Will there be a bad time after this good one? He said: Yes. (A time will come) when there will be people standing and inviting at the gates of Hell. Whoso responds to their call they will throw them into the fire. I said: Messenger of Allah, describe them for us. He said: All right. They will be a people having the same complexion as ours and speaking our language. I said: Messenger of Allah, what do you suggest if I happen to live in that time? He said: You should stick to the main body of the Muslims and their leader. I said: If they have no (such thing as the) main body and have no leader? He said: Separate yourself from all these factions, though you may have to eat the roots of trees (in a jungle) until death comes to you and you are in this state.",The Book of Government,Sahih Muslim,5,Sahih
4785,"It his been narrated through a different chain of transmitters, on the authority of Hudhaifa bin al-Yaman رضی ‌اللہ ‌عنہ who said:","Messenger of Allah, no doubt, we had an evil time (i.e. the days of Jahiliyya or ignorance) and God brought us a good time (i. e. Islamic period) through which we are now living Will there be a bad time after this good time? He (the Holy Prophet) said: Yes. I said: Will there be a good time after this bad time? He said: Yes. I said: Will there be a bad time after good time? He said: Yes. I said: How? Whereupon he said: There will be leaders who will not be led by my guidance and who will not adopt my ways? There will be among them men who will have the hearts of devils in the bodies of human beings. I said: What should I do. Messenger of Allah, if I (happen) to live in that time? He replied: You will listen to the Amir and carry out his orders; even if your back is flogged and your wealth is snatched, you should listen and obey.",The Book of Government,Sahih Muslim,5,Sahih
