hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6134,Narrated `Abdullah bin `Amr رضی اللہ عنہما :,"Allah's Messenger (ﷺ) entered upon me and said, ""Have I not been informed that you offer prayer all the night and fast the whole day?"" I said, ""Yes."" He said, ""Do not do so; Offer prayer at night and also sleep; Fast for a few days and give up fasting for a few days because your body has a right on you, and your eye has a right on you, and your guest has a right on you, and your wife has a right on you. I hope that you will have a long life, and it is sufficient for you to fast for three days a month as the reward of a good deed, is multiplied ten times, that means, as if you fasted the whole year."" I insisted (on fasting more) so I was given a hard instruction. I said, ""I can do more than that (fasting)"" The Prophet said, ""Fast three days every week."" But as I insisted (on fasting more) so I was burdened. I said, ""I can fast more than that."" The Prophet (ﷺ) said, ""Fast as Allah's prophet David used to fast."" I said, ""How was the fasting of the prophet David?"" The Prophet (ﷺ) said, ""One half of a year (i.e. he used to fast on alternate days). '",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6135,Narrated Abu Shuraih Al-Ka`bi رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, Whoever believes in Allah and the Last Day, should serve his guest generously. The guest's reward is: To provide him with a superior type of food for a night and a day and a guest is to be entertained with food for three days, and whatever is offered beyond that, is regarded as something given in charity. And it is not lawful for a guest to stay with his host for such a long period so as to put him in a critical position."" Narrated Malik: Similarly as above (156) adding, ""Who believes in Allah and the Last Day should talk what is good or keep quiet."" (i.e. abstain from dirty and evil talk, and should think before uttering).",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6136,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whoever believes in Allah and the Last Day, should not hurt his neighbor and whoever believes in Allah and the Last Day, should serve his guest generously and whoever believes in Allah and the Last Day, should speak what is good or keep silent.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6137,Narrated `Uqba bin 'Amir رضی اللہ عنہ :,"We said, ""O Allah's Messenger (ﷺ)! You send us out and it happens that we have to stay with such people as do not entertain us. What do you think about it?"" Allah's Messenger (ﷺ) said to us, ""If you stay with some people and they entertain you as they should for a guest, accept is; but if they do not do then you should take from them the right of the guest, which they ought to give.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6138,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whoever believes in Allah and the Last Day, should serve his guest generously; and whoever believes in Allah and the Last Day, should unite the bond of kinship (i.e. keep good relation with his kith and kin); and whoever believes in Allah and the Last Day, should talk what is good or keep quiet.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6139,Narrated Abu Juhaifa:,"The Prophet (ﷺ) established a bond of brotherhood between Salman and Abu Darda'. Salman رضی اللہ عنہما paid a visit to Abu ad-Darda رضی اللہ عنہما and found Um Ad-Darda' رضی اللہ عنہا dressed in shabby clothes and asked her why she was in that state.?"" She replied, ""Your brother, Abu Ad-Darda رضی اللہ عنہما is not interested in the luxuries of this world."" In the meantime Abu Ad-Darda رضی اللہ عنہما came and prepared a meal for him (Salman), and said to him, ""(Please) eat for I am fasting."" Salman رضی اللہ عنہ said, ""I am not going to eat, unless you eat."" So Abu Ad-Darda' ate. When it was night, Abu Ad-Darda' got up (for the night prayer). The title of Abu Juhaifah is Wahb Suwai who is also called Wahb Al-Khair.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6140,Narrated `Abdur-Rahman bin Abu Bakr رضی اللہ عنہما :,"Abu Bakr رضی اللہ عنہ invited a group of people and told me, ""Look after your guests."" Abu Bakr رضی اللہ عنہ added, I am going to visit the Prophet (ﷺ) and you should finish serving them before I return."" `Abdur-Rahman said, So I went at once and served them with what was available at that time in the house and requested them to eat."" They said, ""Where is the owner of the house (i.e., Abu Bakr)?"" `Abdur-Rahman رضی اللہ عنہ said, ""Take your meal."" They said, ""We will not eat till the owner of the house comes."" `Abdur-Rahman رضی اللہ عنہ said, ""Accept your meal from us, for if my father comes and finds you not having taken your meal yet, we will be blamed severely by him, but they refused to take their meals . So I was sure that my father would be angry with me. When he came, I went away (to hide myself) from him. He asked, ""What have you done (about the guests)?"" They informed him the whole story. Abu Bakr رضی اللہ عنہ called, ""O `Abdur Rahman!"" I kept quiet. He then called again. ""O `Abdur-Rahman!"" I kept quiet and he called again, ""O ignorant (boy)! I beseech you by Allah, if you hear my voice, then come out!"" I came out and said, ""Please ask your guests (and do not be angry with me)."" They said, ""He has told the truth; he brought the meal to us."" He said, ""As you have been waiting for me, by Allah, I will not eat of it tonight."" They said, ""By Allah, we will not eat of it till you eat of it."" He said, I have never seen a night like this night in evil. What is wrong with you? Why don't you accept your meals of hospitality from us?"" (He said to me), ""Bring your meal."" I brought it to him, and he put his hand in it, saying, ""In the name of Allah. The first (state of fury) was because of Satan."" So Abu Bakr رضی اللہ عنہ ate and so did his guests.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6141,Narrated `Abdur-Rahman bin Abu Bakr رضی اللہ عنہما :,"Abu Bakr رضی اللہ عنہ came with a guest or some guests, but he stayed late at night with the Prophet (ﷺ) and when he came, my mother said (to him), ""Have you been detained from your guest or guests tonight?"" He said, ""Haven't you served the supper to them?"" She replied, ""We presented the meal to him (or to them), but he (or they) refused to eat."" Abu Bakr رضی اللہ عنہ became angry, rebuked me and invoked Allah to cause (my) ears to be cut and swore not to eat of it!"" I hid myself, and he called me, ""O ignorant (boy)!"" Abu Bakr's wife swore that she would not eat of it and so the guests or the guest swore that they would not eat of it till he ate of it. Abu Bakr رضی اللہ عنہ said, ""All that happened was from Satan."" So he asked for the meals and ate of it, and so did they. Whenever they took a handful of the meal, the meal grew (increased) from underneath more than that mouthful. He said (to his wife), ""O, sister of Bani Firas! What is this?"" She said, ""O, pleasure of my eyes! The meal is now more than it had been before we started eating'' So they ate of it and sent the rest of that meal to the Prophet. It is said that the Prophet (ﷺ) also ate of it.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
"6142, 6143",Narrated Rafi` bin Khadij and Sahl bin Abu Hathma:,"`Abdullah bin Sahl and Muhaiyisa bin Mas`ud went to Khaibar and they dispersed in the gardens of the date-palm trees. `Abdullah bin Sahl was murdered. Then `Abdur-Rahman bin Sahl, Huwaiyisa and Muhaiyisa, the two sons of Mas`ud, came to the Prophet (ﷺ) and spoke about the case of their (murdered) friend. `Abdur-Rahman who was the youngest of them all, started talking. The Prophet (ﷺ) said, ""Let the older (among you) speak first."" So they spoke about the case of their (murdered) friend. The Prophet (ﷺ) said, ""Will fifty of you take an oath whereby you will have the right to receive the blood money of your murdered man,"" (or said, ""..your companion""). They said, ""O Allah's Messenger (ﷺ)! The murder was a thing we did not witness."" The Prophet (ﷺ) said, ""Then the Jews will release you from the oath, if fifty of them (the Jews) should take an oath to contradict your claim."" They said, ""O Allah's Messenger (ﷺ)! They are disbelievers (and they will take a false oath)."" Then Allah's Messenger (ﷺ) himself paid the blood money to them. Hadrat Sehl states: look a she-camel from those camels, so it then went into its pen and kicked me. Boshair has reported it from Hadrat Sehl. Yahya, the transmitter, states that he thinks he has said: With Hadrat Rafi'o bin Khadeej. Ibn-e-Oyainah said: Yahya from Boshair, and he alone has reported it from Hadrat Sehl.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6144,Narrated Ibn `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) said, ""Inform me of a tree which resembles a Muslim, giving its fruits at every season by the permission of its Lord, and the leaves of which do not fall."" I thought of the date-palm tree, but I disliked to speak because Abu Bakr and `Umar رضی اللہ عنہما were present there. When nobody spoke, the Prophet (ﷺ) said, ""It is the date-palm tree"" When I came out with my father, I said, ""O father! It came to my mind that it was the date-palm tree."" He said, ""What prevented you from saying it?"" Had you said it, it would have been more dearer to me than such-and-such a thing (fortune)."" I said, ""Nothing prevented me but the fact that neither you nor Abu Bakr رضی اللہ عنہ spoke, so I disliked to speak (in your presence).",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
