hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
1512,Narrated Ibn `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) has made Sadaqat-ul-Fitr obligatory, (and it was), either one Sa' of barley or one Sa' of dates (and its payment was obligatory) on young and old people, and on free men as well as on slaves.",Obligatory Charity Tax (Zakat),Sahih Bukhari,2,Sahih
1513,Narrated `Abdullah bin `Abbas رضی اللہ عنہما :,"Al-Fadl (his brother) was riding behind Allah's Messenger (ﷺ) and a woman from the tribe of Khath'am came and Al-Fadl started looking at her and she started looking at him. The Prophet (ﷺ) turned Al-Fadl's face to the other side. The woman said, ""O Allah's Messenger (ﷺ)! The obligation of Hajj enjoined by Allah on His devotees has become due on my father and he is old and weak, and he cannot sit firm on the Mount; may I perform Hajj on his behalf?"" The Prophet (ﷺ) replied, ""Yes, you may."" That happened during the Hajj-al-Wida (of the Prophet (ﷺ) ).",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1514,Narrated Ibn `Umar:,"I saw that Allah's Messenger (ﷺ) used to ride on his Mount at Dhul Hulaifa and used to start saying, ""Labbaik"" when the Mount stood upright.",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1515,Narrated Jabir bin `Abdullah رضی اللہ عنہما :,Allah's Apostle used to wear Ehram (pilgrim Garb) at Dhul Hulaifa when his mount stood aright. This hadith of Ibrahim bin Musa is also narrated from Ibn Abbas and Anas.,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1516,Narrated 'Aishah رضی اللہ عنہا :,"The Prophet (ﷺ) sent my brother, 'Abdur Rahman with me to Tan'im for the 'Umra, and he made me ride on the packsaddle (of a camel). 'Umar رضی اللہ عنہ said, ""Be ready to travel for Hajj as it (Hajj) is one of the two kind of Jihad"".",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1517,Narrated Thumama bin `Abdullah bin Anas:,"Hadrat Anas رضی اللہ عنہ performed the Hajj on a packsaddle and he was not a miser. Anas said, ""Allah's Messenger (ﷺ) performed Hajj on a packsaddle and the same Mount was carrying his baggage too.""",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1518,Narrated `Aisha رضی اللہ عنہا :,"""O Allah's Messenger (ﷺ)! You performed `Umra but I did not."" He said, ""O `Abdur-Rahman! Go along with your sister and let her perform `Umra from Tan`im."" `Abdur-Rahman made her ride over the packsaddle of a she-camel and she performed `Umra.",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1519,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) was asked, ""Which is the best deed?"" He said, ""To believe in Allah and His Apostle."" He was then asked, ""Which is the next (in goodness)?"" He said, ""To participate in Jihad in Allah's Cause."" He was then asked, ""Which is the next?"" He said, ""To perform Hajj-Mabrur. """,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1520,Narrated `Aisha (the mother of the faithful believers):,"I said, ""O Allah's Messenger (ﷺ)! We consider Jihad as the best deed."" The Prophet (ﷺ) said, ""The best Jihad (for women) is Hajj Mabrur. """,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1521,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whoever performs Hajj for Allah's pleasure and does not have sexual relations with his wife, and does not do evil or sins then he will return (after Hajj free from all sins) as if he were born anew.""",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
