hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6645,Narrated Anas bin Malik رضی اللہ عنہ :,"An Ansari woman came to the Prophet (ﷺ) in the company of her children, and the Prophet (ﷺ) said to her, ""By Him in Whose Hand my soul is, you are the most beloved people to me!"" And he repeated the statement thrice.",Oaths and Vows,Sahih Bukhari,8,Sahih
6646,Narrated Ibn `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) met `Umar bin Al-Khattab while the latter was going with a group of camel-riders, and he was swearing by his father. The Prophet (ﷺ) said, ""Lo! Allah forbids you to swear by your fathers, so whoever has to take an oath, he should swear by Allah or keep quiet.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6647,Narrated `Umar رضی اللہ عنہ :,"""Allah's Messenger (ﷺ) said to me, 'Allah forbids you to swear by your fathers."" `Umar رضی اللہ عنہ said, ""By Allah! Since I heard that from the Prophet (ﷺ) , I have not taken such an oath, neither intentionally, nor by reporting the oath of someone else."" Hadrat Umer رضی اللہ عنہما states: By Allah! Since I heard it from the prophet , I have never sworn such an oath himself or quoting from others. Mujahid says: ''أَوْ أَثَرَةٍ مِنْ عِلْمٍ'' means: To give the news of the former people. Oqail, Zubaidi and ishaq Kalbi have reported the same. Hadrat Ibn-e-Umer رضی اللہ عنہما states that the prophet ﷺ heard Hadrat Umer رضی اللہ عنہ taking an oath.",Oaths and Vows,Sahih Bukhari,8,Sahih
6648,Narrated `Abdullah bin `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) said, ""Do not swear by your fathers.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6649,Narrated Zahdam:,"There was a relation of love and brotherhood between this tribe of Jarm and Al-Ash`ariyin. Once we were with Abu Musa Al-Ash`ari رضی اللہ عنہ , and then a meal containing chicken was brought to Abu Musa رضی اللہ عنہ , and there was present, a man from the tribe of Taimillah who was of red complexion as if he were from non-Arab freed slaves. Abu Musa رضی اللہ عنہ invited him to the meal. He said, ""I have seen chickens eating dirty things, so I deemed it filthy and took an oath that I would never eat chicken."" On that, Abu Musa رضی اللہ عنہ said, ""Get up, I will narrate to you about that. Once a group of the Ash`ariyin and I went to Allah's Messenger (ﷺ) and asked him to provide us with mounts; he said, 'By Allah, I will never give you any mounts nor do I have anything to mount you on.' Then a few camels of war booty were brought to Allah's Messenger (ﷺ) , and he asked about us, saying, 'Where are the Ash-'ariyin?' He then ordered five nice camels to be given to us, and when we had departed, we said, 'What have we done? Allah's Messenger (ﷺ) had taken the oath not to give us any mounts, and that he had nothing to mount us on, and later he gave us that we might ride? Did we take advantage of the fact that Allah's Messenger (ﷺ) had forgotten his oath? By Allah, we will never succeed.' So we went back to him and said to him, 'We came to you to give us mounts, and you took an oath that you would not give us any mounts and that you had nothing to mount us on.' On that he said, 'I did not provide you with mounts, but Allah did. By Allah, if I take an oath to do something, and then find something else better than it, I do that which is better and make expiation for the dissolution of the oath.' """,Oaths and Vows,Sahih Bukhari,8,Sahih
6650,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whoever swears saying in his oath. 'By Al-Lat and Al-`Uzza,' should say, 'None has the right to be worshipped but Allah; and whoever says to his friend, 'Come, let me gamble with you,' should give something in charity.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6651,Narrated Ibn `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) had a gold ring made for himself, and he used to wear it with the stone towards the inner part of his hand. Consequently, the people had similar rings made for themselves. Afterwards the Prophet; sat on the pulpit and took it off, saying, ""I used to wear this ring and keep its stone towards the palm of my hand."" He then threw it away and said, ""By Allah, I will never wear it."" Therefore all the people threw away their rings as well.",Oaths and Vows,Sahih Bukhari,8,Sahih
6652,Narrated Thabit bin Ad-Dahhak:,"The Prophet (ﷺ) said, ""Whoever swears by a religion other than Islam, is, as he says; and whoever commits suicide with something, will be punished with the same thing in the (Hell) Fire; and cursing a believer is like murdering him; and whoever accuses a believer of disbelief, then it is as if he had killed him.""",Revelation,Sahih Bukhari,8,Sahih
6653,Narrated Abu Hurairah رضی اللہ عنہ :,"He heard the Prophet (ﷺ) saying, ""Allah decided to test three people from Bani Isra'il. So, He sent an angel who came first to the leper and said, '(I am a traveller) who has run short of all means of living, and I have nobody to help me except Allah, and then with your help.'"" Abu Hurairah then mentioned the complete narration.",Oaths and Vows,Sahih Bukhari,8,Sahih
6654,Narrated Al-Bara رضی اللہ عنہ :,The Prophet (ﷺ) ordered us to help others to fulfill the oaths.,Oaths and Vows,Sahih Bukhari,8,Sahih
6655,Narrated Usama:,"Once a daughter of Allah's Messenger (ﷺ) sent a message to Allah's Messenger (ﷺ) while Usama, Sa`d, and my father or Ubai were (sitting there) with him. She said, (in the message); My child is going to die; please come to us."" Allah's Messenger (ﷺ) returned the messenger and told him to convey his greetings to her, and say, ""Whatever Allah takes, is for Him and whatever He gives is for Him, and everything with Him has a limited fixed term (in this world): so she should be patient and hope for Allah's reward."" Then she again sent for him swearing that he should come; so The Prophet (ﷺ) got up, and so did we. When he sat there (at the house of his daughter), the child was brought to him, and he took him into his lap while the child's breath was disturbed in his chest. The eyes of Allah's Messenger (ﷺ) started shedding tears. Sa`d رضی اللہ عنہ said, ""What is this, O Allah's Messenger (ﷺ)?"" The Prophet (ﷺ) said, ""This is the mercy which Allah has lodged in the hearts of whoever He wants of His slaves, and verily Allah is merciful only to those of His slaves who are merciful (to others).'",Oaths and Vows,Sahih Bukhari,8,Sahih
6656,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""Any Muslim who has lost three of his children will not be touched by the Fire except that which will render Allah's oath fulfilled.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6657,Narrated Haritha bin Wahb:,"I heard the Prophet (ﷺ) saying, ""Shall I tell you of the people of Paradise? They comprise every poor humble person, and if he swears by Allah to do something, Allah will fulfill it; while the people of the fire comprise every violent, cruel arrogant person.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6658,Narrated `Abdullah رضی اللہ عنہما :,"The Prophet (ﷺ) was asked, ""Who are the best people?"" He replied: The people of my generation, and then those who will follow (come after) them, and then those who will come after the later; after that there will come some people whose witness will precede their oaths and their oaths will go ahead of their witness."" Ibrahim (a sub-narrator) said, ""When we were young, our elder friends used to prohibit us from taking oaths by saying, 'I bear witness swearing by Allah, or by Allah's Covenant.""'",Oaths and Vows,Sahih Bukhari,8,Sahih
"6659, 6660",Narrated `Abdullah رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whoever swears falsely in order to grab the property of a Muslim (or of his brother), Allah will be angry with him when he meets Him."" Allah then revealed in confirmation of the above statement:--'Verily those who purchase a small gain at the cost of Allah's Covenant and their own oaths.' (3.77) Hadrat Solaiman has said in his report that Ash'ath bin Qais رضی اللہ عنہ said: What was Hadrat Abdullah telling you? When the people had told, Al-Ash'ath رضی اللہ عنہ said, ""This Verse was revealed regarding me and a companion of mine when we had a dispute about a well.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6661,Narrated Anas bin Malik رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""The Hell Fire will keep on saying: 'Are there anymore (people to come)?' Till the Lord of Power and Honor will put His Foot over it and then it will say, 'Qat! Qat! (sufficient! sufficient!) by Your Power and Honor. And its various sides will come close to each other (i.e., it will contract). "" Shobah has also reported it from Qatadah.",Oaths and Vows,Sahih Bukhari,8,Sahih
6662,Narrated Az-Zuhri:,"I heard `Urwa bin Az-Zubair, Sa`id bin Al-Musaiyab, 'Alqama bin Waqqas and 'Ubaidullah bin `Abdullah رضی اللہ عنہما narrating from `Aisha رضی اللہ عنہا , the wife of the Prophet, the story about the liars who said what they said about her and how Allah revealed her innocence afterwards. Each one of the above four narrators narrated to me a portion of her narration. (It was said in it), ""The Prophet (ﷺ) stood up, saying, 'Is there anyone who can relieve me from `Abdullah bin Ubai?' On that, Usaid bin Hudair رضی اللہ عنہ got up and said to Sa`d bin 'Ubada رضی اللہ عنہ , La`Amrullahi (By the Eternity of Allah), we will kill him!' """,Oaths and Vows,Sahih Bukhari,8,Sahih
6663,Narrated `Aisha رضی اللہ عنہا :,"The verse: ''Allah does not call you to account for your such oaths as they come out of your tongues unintentionally'' . of chapter Al-Baqarah has been revealed about taking oaths by saying: ''لاَ ,وَاللَّهِ , بَلَى وَاللَّهِ''",Oaths and Vows,Sahih Bukhari,8,Sahih
6664,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Allah forgives my followers those (evil deeds) their souls may whisper or suggest to them as long as they do not act (on it) or speak.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6665,Narrated `Abdullah bin `Amr bin Al-As:,"While the Prophet (ﷺ) was delivering a sermon on the Day of Nahr (i.e., 10th Dhul-Hijja-Day of slaughtering the sacrifice), a man got up saying, ""I thought, O Allah's Messenger (ﷺ), such-and-such a thing was to be done before such-and-such a thing."" Another man got up, saying, ""O Allah's Messenger (ﷺ)! As regards these three (acts of Hajj), thought so-and-so."" The Prophet (ﷺ) said, ""Do, and there is no harm,"" concerning all those matters on that day. And so, on that day, whatever question he was asked, he said, ""Do it, do it, and there is no harm therein.""",Oaths and Vows,Sahih Bukhari,8,Sahih
