hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
2244,Narrated Muhammad bin Al-Mujalid:,"`Abdullah bin Shaddad and Abu Burda sent me to `Abdullah bin Abi `Aufa رضی اللہ عنہما and told me to ask `Abdullah whether the people in the lifetime of the Prophet (ﷺ) used to pay in advance for wheat (to be delivered later). `Abdullah رضی اللہ عنہ replied, ""We used to pay in advance to the peasants of Sham for wheat, barley and olive oil of a known specified measure to be delivered in a specified period."" I asked (him), ""Was the price paid (in advance) to those who had the things to be delivered later?"" `Abdullah bin `Aufa replied, ""We did not use to ask them about that."" Then they sent me to `Abdur Rahman bin Abza رضی اللہ عنہ and I asked him. He replied, ""The companions of the Prophet (ﷺ) used to practice Salam in the lifetime of the Prophet; and we did not use to ask them whether they had standing crops or not.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2245,Narrated Muhammad bin Abi Al-Mujalid:,"""We used to pay them in advance for wheat and barley (to be delivered later). Narrated Ash-Shaibani--""And also for olive oil."" Narrated Ash-Shaibani: who said ""We used to pay in advance for wheat barley and dried grapes.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2246,Narrated Abu Bakhtari at-Tai:,"I asked Ibn `Abbas رضی اللہ عنہما about Salam for (the fruits of) date-palms. He replied ""The Prophet (ﷺ) forbade the sale a dates on the trees till they became fit for eating and could be weighed."" A man asked what to be weighed (as the dates were still on the trees). Another man sitting beside Ibn `Abbas رضی اللہ عنہما replied, ""Till they are cut and stored."" Narrated Abu Al-Bakhtari: I heard Ibn `Abbas رضی اللہ عنہما (saying) that the Prophet (ﷺ) forbade ... etc. as above.",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
"2247, 2248",Narrated Abu Al-Bakhtari:,"I asked Ibn `Umar رضی اللہ عنہما about Salam (the fruits of) date-palms. He replied, ""The Prophet (ﷺ) forbade the sale of dates till their benefit becomes evident and fit for eating and also the sale of silver (for gold) on credit."" I asked Ibn `Abbas رضی اللہ عنہما about Salam for dates and he replied, ""The Prophet (ﷺ) forbade the sale of dates till they were fit for eating and could be estimated.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
"2249, 2250",Narrated Abu Al-Bakhtari:,"I asked Ibn `Umar رضی اللہ عنہما about Salam for dates. Ibn `Umar replied, ""The Prophet (ﷺ) forbade the sale (the fruits) of date-palms until they were fit for eating and also forbade the sale of silver for gold on credit."" I also asked Ibn `Abbas رضی اللہ عنہما about it. Ibn `Abbas رضی اللہ عنہما replied, ""The Prophet (ﷺ) forbade the sale of dates till they were fit for eating, and could be weighed."" I asked him, ""What is to be weighed (as the dates are on the trees)?"" A man sitting by Ibn `Abbas رضی اللہ عنہما said, ""It means till they are cut and stored.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2251,Narrated `Aisha رضی اللہ عنہا :,Allah's Messenger (ﷺ) bought some foodstuff (barley) from a Jew on credit and mortgaged his iron armor to him (the armor stands for a guarantor).,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2252,Narrated Al-A`mash:,"We argued at Ibrahim's dwelling place about mortgaging in Salam. He said, ""Aisha رضی اللہ عنہا said, 'The Prophet (ﷺ) bought some foodstuff from a Jew on credit and the payment was to be made by a definite period, and he mortgaged his iron armor to him.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2253,Narrated Ibn `Abbas رضی اللہ عنہما :,"The Prophet (ﷺ) came to Medina and the people used to pay in advance the prices of fruits to be delivered within two to three years. The Prophet (ﷺ) said (to them), ""Buy fruits by paying their prices in advance on condition that the fruits are to be delivered to you according to a fixed specified measure within a fixed specified period."" Ibn Najih said, "" ... by specified measure and specified weight.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
"2254, 2255",Narrated Muhammad bin Abi Al-Mujalid:,"Abu Burda and `Abdullah bin Shaddad sent me to `Abdur Rahman bin Abza and `Abdullah bin Abi `Aufa to ask them about the Salaf (Salam). They said, ""We used to get war booty while we were with Allah's Messenger (ﷺ) and when the peasants of Sham came to us we used to pay them in advance for wheat, barley, and oil to be delivered within a fixed period."" I asked them, ""Did the peasants own standing crops or not?"" They replied, ""We never asked them about it.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2256,Narrated `Abdullah رضی اللہ عنہ :,"The people used to sell camels on the basis of Habal-al-Habala. The Prophet (ﷺ) forbade such sale. Nafi` explained Habal-al-Habala by saying. ""The camel is to be delivered to the buyer after the she-camel gives birth.""",Sales in which a Price is paid for Goods to be Delivered Later (As-Salam),Sahih Bukhari,3,Sahih
2257,Narrated Jabir bin `Abdullah رضی اللہ عنہما :,"Allah's Messenger (ﷺ) gave a verdict regarding Shuf'a in every undivided joint thing (property). But if the limits are defined (or demarcated) or the ways and streets are fixed, then there is no pre-emption.",Shuf'a,Sahih Bukhari,3,Sahih
2258,Narrated `Amr bin Ash-Sharid:,"While I was standing with Sa`d bin Abi Waqqas رضی اللہ عنہ , Al-Miswar bin Makhrama رضی اللہ عنہ came and put his hand on my shoulder. Meanwhile Abu Rafi رضی اللہ عنہ`, the freed slave of the Prophet (ﷺ) came and asked Sa`d to buy from him the (two) dwellings which were in his house. Sa`d رضی اللہ عنہ said, ""By Allah I will not buy them."" Al- Miswar رضی اللہ عنہ said, ""By Allah, you shall buy them."" Sa`d replied, ""By Allah, I will not pay more than four thousand (Dirhams) by installments."" Abu Rafi` said, ""I have been offered five hundred Dinars (for it) and had I not heard the Prophet (ﷺ) saying, 'The neighbor has more right than anyone else because of his nearness, I would not give them to you for four-thousand (Dirhams) while I am offered five-hundred Dinars (one Dinar equals ten Dirhams) for them."" So, he sold it to Sa`d رضی اللہ عنہ .",Shuf'a,Sahih Bukhari,3,Sahih
