hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
564,Narrated `Abdullah رضی اللہ عنہما :,"""One night Allah's Messenger (ﷺ) led us in the `Isha' prayer and that is the one called Al-`Atma [??] by the people. After the completion of the prayer, he faced us and said, ""Do you know the importance of this night? Nobody present on the surface of the earth tonight will be living after one hundred years from this night."" (See Hadith No. 575).",Times of the Prayers,Sahih Bukhari,1,Sahih
565,Narrated Muhammad bin `Amr:,"We asked Jabir bin `Abdullah about the prayers of the Prophet (ﷺ) . He said, ""He used to pray Zuhr prayer at midday, the `Asr when the sun was still hot, and the Maghrib after sunset (at its stated time). The `Isha was offered early if the people gathered, and used to be delayed if their number was less; and the morning prayer was offered when it was still dark. """,Times of the Prayers,Sahih Bukhari,1,Sahih
566,Narrated `Aisha رضی اللہ عنہا :,"Allah's Messenger (ﷺ) once delayed the `Isha' prayer and that was during the days when Islam still had not spread. The Prophet (ﷺ) did not come out till `Umar رضی اللہ عنہ informed him that the women and children had slept. Then he came out and said to the people of the mosque: ""None amongst the dwellers of the earth has been waiting for it (`Isha prayer) except you.""",Times of the Prayers,Sahih Bukhari,1,Sahih
567,Narrated Abu Musa رضی اللہ عنہ :,"My companions, who came with me in the boat and I landed at a place called Baqi [??] Buthan [??] . The Prophet (ﷺ) was in Medina at that time. One of us used to go to the Prophet (ﷺ) by turns every night at the time of the `Isha prayer. Once I along with my companions went to the Prophet (ﷺ) and he was busy in some of his affairs, so the `Isha' prayer was delayed to the middle of the night He then came out and led the people (in prayer). After finishing from the prayer, he addressed the people present there saying, ""Be patient! Don't go away. Have the glad tiding. It is from the blessing of Allah upon you that none amongst mankind has prayed at this time save you."" Or said, ""None except you has prayed at this time."" Abu Musa added, 'So we returned happily after what we heard from Allah's Messenger (ﷺ) .""",Times of the Prayers,Sahih Bukhari,1,Sahih
568,Narrated Abu Barza رضی اللہ عنہ :,Allah's Messenger (ﷺ) disliked to sleep before the `Isha' prayer and to talk after it.,Times of the Prayers,Sahih Bukhari,1,Sahih
569,Narrated `Aisha رضی اللہ عنہا :,"""Once Allah's Messenger (ﷺ) delayed the `Isha' prayer till `Umar رضی اللہ عنہ reminded him by saying, ""The prayer!"" The women and children have slept. Then the Prophet (ﷺ) came out and said, 'None amongst the dwellers of the earth has been waiting for it (the prayer) except you."" `Urwa said, ""Nowhere except in Medina the prayer used to be offered (in those days)."" He further said, ""The Prophet (ﷺ) used to offer the `Isha' prayer in the period between the disappearance of the twilight and the end of the first third of the night.""",Times of the Prayers,Sahih Bukhari,1,Sahih
"570, 571",Narrated `Abdullah bin `Uma رضی اللہ عنہما :,"""Once Allah's Messenger (ﷺ) was busy (at the time of the `Isha'), so the prayer was delayed so much so that we slept and woke up and slept and woke up again. The Prophet (ﷺ) came out and said, 'None amongst the dwellers of the earth but you have been waiting for the prayer."" Ibn `Umar رضی اللہ عنہما did not find any harm in praying it earlier or in delaying it unless he was afraid that sleep might overwhelm him and he might miss the prayer, and sometimes he used to sleep before the `Isha' prayer. Ibn Juraij said, ""I said to `Ata' , 'I heard Ibn `Abbas saying: Once Allah's Messenger (ﷺ) delayed the `Isha' prayer to such an extent that the people slept and got up and slept again and got up again. Then `Umar bin Al-Khattab I, stood up and reminded the Prophet (ﷺ) I of the prayer.' `Ata' said, 'Ibn `Abbas said: The Prophet came out as if I was looking at him at this time, and water was trickling from his head and he was putting his hand on his head and then said, 'Hadn't I thought it hard for my followers, I would have ordered them to pray (`Isha' prayer) at this time.' I asked `Ata' for further information, how the Prophet had kept his hand on his head as he was told by Ibn `Abbas رضی اللہ عنہما . `Ata' separated his fingers slightly and put their tips on the side of the head, brought the fingers downwards approximating them till the thumb touched the lobe of the ear at the side of the temple and the beard on the face. He neither slowed nor hurried in this action but he acted like that. The Prophet (ﷺ) said: ""Hadn't I thought it hard for my followers I would have ordered them to pray at this time.""",Times of the Prayers,Sahih Bukhari,1,Sahih
572,Narrated Anas رضی اللہ عنہ :,"The Prophet (ﷺ) delayed the `Isha' prayer till midnight and then he offered the prayer and said, ""The people prayed and slept but you have been in prayer as long as you have been waiting for it (the prayer)."" Anas added: As if I am looking now at the glitter of the ring of the Prophet (ﷺ) on that night.",Times of the Prayers,Sahih Bukhari,1,Sahih
573,Narrated Jarir bin `Abdullah:,"We were with the Prophet (ﷺ) on a full moon night. He looked at the moon and said, ""You will certainly see your Lord as you see this moon, and there will be no trouble in seeing Him. So if you can avoid missing (through sleep, business, etc.) a prayer before the rising of the sun (Fajr) and before its setting (`Asr) you must do so. He (the Prophet (ﷺ) ) then recited the following verse: ''. . . And celebrate the praises Of Your Lord before The rising of the sun And before (its) setting."" (50.39)",Times of the Prayers,Sahih Bukhari,1,Sahih
574,Narrated Abu Bakr bin Abi Musa:,"My father said, ""Allah's Messenger (ﷺ) said, 'Whoever prays the two cool prayers (`Asr and Fajr) will go to Paradise.' """,Times of the Prayers,Sahih Bukhari,1,Sahih
