hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6618,Narrated Ibn `Umar رضی اللہ عنہما :,"The Prophet (ﷺ) said to Ibn Saiyad, ""I have kept for you a secret."" Ibn Saiyad said, ""Ad-Dukh."" The Prophet said, ""Keep quiet, for you cannot go beyond your limits (or you cannot exceed what has been foreordained for you)."" On that, `Umar رضی اللہ عنہما said (to the Prophet (ﷺ) ), ""Allow me to chop off his neck!"" The Prophet said, ""Leave him, for if he is he (i.e., Ad-Dajjal), then you will not be able to overcome him, and if he is not, then you gain no good by killing him.""",Divine Will (Al-Qadar),Sahih Bukhari,8,Sahih
6619,Narrated `Aisha رضی اللہ عنہا :,"I asked Allah's Messenger (ﷺ) about the plague. He said, ""That was a means of torture which Allah used to send upon whom-so-ever He wished, but He made it a source of mercy for the believers, for anyone who is residing in a town in which this disease is present, and remains there and does not leave that town, but has patience and hopes for Allah's reward, and knows that nothing will befall him except what Allah has written for him, then he will get such reward as that of a martyr.""",Divine Will (Al-Qadar),Sahih Bukhari,8,Sahih
6620,Narrated Al-Bara' bin `Azib رضی اللہ عنہ :,"I saw the Prophet (ﷺ) on the Day of (the battle of) Al-Khandaq, carrying earth with us and saying, ""By Allah, without Allah we would not have been guided, neither would we have fasted, nor would we have prayed. O Allah! Send down Sakina (calmness) upon us and make our feet firm when we meet (the enemy). The pagans have rebelled against us, but if they want to put us in affliction (i.e., fight us) we refuse (to flee)."" (See Hadith No. 430, Vol. 5).",Divine Will (Al-Qadar),Sahih Bukhari,8,Sahih
6621,Narrated `Aisha رضی اللہ عنہا :,"Abu Bakr As-Siddiq رضی اللہ عنہ had never broken his oaths till Allah revealed the expiation for the oaths. Then he said, ""If I take an oath to do something and later on I find something else better than the first one, then I do what is better and make expiation for my oath.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6622,Narrated `Abdur-Rahman bin Samura رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""O `Abdur-Rahman bin Samura! Do not seek to be a ruler, because if you are given authority for it, then you will be held responsible for it, but if you are given it without asking for it, then you will be helped in it (by Allah): and whenever you take an oath to do something and later you find that something else is better than the first, then do the better one and make expiation for your oath.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6623,Narrated Abu Burdah's father (Hadrat Abu Musa Ashari) رضی اللہ عنہ :,"I went to the Prophet (ﷺ) along with a group of Al-Ash`ariyin in order to request him to provide us with mounts. He said, ""By Allah, I will not provide you with mounts and I haven't got anything to mount you on."" Then we stayed there as long as Allah wished us to stay, and then three very nice looking she-camels were brought to him and he made us ride them. When we left, we, or some of us, said, ""By Allah, we will not be blessed, as we came to the Prophet (ﷺ) asking him for mounts, and he swore that he would not give us any mounts but then he did give us. So let us go back to the Prophet (ﷺ) and remind him (of his oath)."" When we returned to him (and reminded him of the fact), he said, ""I did not give you mounts, but it is Allah Who gave you. By Allah, Allah willing, if I ever take an oath to do something and then I find something else than the first, I will make expiation for my oath and do the thing which is better (or do something which is better and give the expiation for my oath).",Oaths and Vows,Sahih Bukhari,8,Sahih
"6624, 6625",Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""We (Muslims) are the last in the world, but will be foremost on the Day of Resurrection."" Allah's Messenger (ﷺ) also said: ""By Allah, if anyone of you insists on fulfilling an oath by which he may harm his family, he commits a greater sin in Allah's sight than that of dissolving his oath and making expiation for it.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6626,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""Anyone who takes an oath through which his family may be harmed, and insists on keeping it, he surely commits a sin greater (than that of dissolving his oath). He should rather compensate for that oath by making expiation.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6627,Narrated Ibn `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) sent an army detachment and made Usama bin Zaid its commander. Some people criticized (spoke badly of) Usama's leadership. So Allah's Messenger (ﷺ) got up saying, ""If you people are criticizing Usama's leadership, you have already criticized the leadership of his father before. But Waaimullah (i.e., By Allah), he (i.e. Zaid رضی اللہ عنہ ) deserved the leadership, and he was one of the most beloved persons to me; and now this (his son Usama رضی اللہ عنہ ) is one of the dearest persons to me after him."" (See Hadith No. 765, Vol. 5)",Oaths and Vows,Sahih Bukhari,8,Sahih
6628,Narrated Ibn `Umar رضی اللہ عنہما :,"The oath of the Prophet (ﷺ) used to be: ""No, by Him who turns the hearts.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6629,Narrated Jabir bin Samura رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""If Caesar is ruined, there will be no Caesar after him; and if Khosrau is ruined, there will be no Khosrau, after him; and, by Him in Whose Hand my soul is, surely you will spend their treasures in Allah's Cause.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6630,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""If Khosrau is ruined, there will be no Khosrau after him; and if Caesar is ruined, there will be no Caesar after him. By Him in Whose Hand Muhammad's soul is, surely you will spend their treasures in Allah's Cause.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6631,Narrated `Aisha رضی اللہ عنہا :,"The Prophet (ﷺ) said, ""O followers of Muhammad! By Allah, if you knew what I know, you would weep much and laugh little.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6632,Narrated `Abdullah bin Hisham:,"We were with the Prophet (ﷺ) and he was holding the hand of `Umar bin Al-Khattab. `Umar said to Him, ""O Allah's Messenger (ﷺ)! You are dearer to me than everything except my own self."" The Prophet (ﷺ) said, ""No, by Him in Whose Hand my soul is, (you will not have complete faith) till I am dearer to you than your own self."" Then `Umar said to him, ""However, now, by Allah, you are dearer to me than my own self."" The Prophet (ﷺ) said, ""Now, O `Umar, (now you are a believer).",Oaths and Vows,Sahih Bukhari,8,Sahih
"6633, 6634",Narrated Abu Huraira رضی اللہ عنہ and Zaid bin Khalid رضی اللہ عنہ :,"Two men had a dispute in the presence of Allah's Messenger (ﷺ). One of them said, ""O Allah's Messenger (ﷺ)! Judge between us according to Allah's Laws."" The other who was wiser, said, ""Yes, O Allah's Apostle! Judge between us according to Allah's Laws and allow me to speak."" The Prophet (ﷺ) said, ""Speak."" He said, ""My son was a laborer serving this (person) and he committed illegal sexual intercourse with his wife, The people said that my son is to be stoned to death, but I ransomed him with one-hundred sheep and a slave girl. Then I asked the learned people, who informed me that my son should receive one hundred lashes and will be exiled for one year, and stoning will be the lot for the man's wife."" Allah's Messenger (ﷺ) said, ""Indeed, by Him in Whose Hand my soul is, I will judge between you according to Allah's Laws: As for your sheep and slave girl, they are to be returned to you."" Then he scourged his son one hundred lashes and exiled him for one year. Then Unais Al-Aslami was ordered to go to the wife of the second man, and if she confessed (the crime), then stone her to death. She did confess, so he stoned her to death.",Oaths and Vows,Sahih Bukhari,8,Sahih
6635,Narrated Abu Bakra:,"The Prophet (ﷺ) said, ""Do you think if the tribes of Aslam, Ghifar, Muzaina and Juhaina are better than the tribes of Tamim, 'Amir bin Sa'sa'a, Ghatfan and Asad, they (the second group) are despairing and losing?"" They (the Prophet's companions) said, ""Yes, (they are)."" He said, ""By Him in Whose Hand my soul is, they (the first group) are better than them (the second group).",Oaths and Vows,Sahih Bukhari,8,Sahih
6636,Narrated Abu Humaid As-Sa`idi رضی اللہ عنہ :,"Allah's Messenger (ﷺ) employed an employee (to collect Zakat). The employee returned after completing his job and said, ""O Allah's Messenger (ﷺ)! This (amount of Zakat) is for you, and this (other amount) was given to me as a present."" The Prophet (ﷺ) said to him, ""Why didn't you stay at your father's or mother's house and see if you would be given presents or not?"" Then Allah's Messenger (ﷺ) got up in the evening after the prayer, and having testified that none has the right to be worshipped but Allah and praised and glorified Allah as He deserved, he said, ""Now then ! What about an employee whom we employ and then he comes and says, 'This amount (of Zakat) is for you, and this (amount) was given to me as a present'? Why didn't he stay at the house of his father and mother to see if he would be given presents or not? By Him in Whose Hand Muhammad's soul is, none of you will steal anything of it (i.e. Zakat) but will bring it by carrying it over his neck on the Day of Resurrection. If it has been a camel, he will bring it (over his neck) while it will be grunting, and if it has been a cow, he will bring it (over his neck), while it will be mooing; and if it has been a sheep, he will bring it (over his neck) while it will be bleeding."" The Prophet (ﷺ) added, ""I have preached you (Allah's Message)."" Abu Humaid said, ""Then Allah's Messenger (ﷺ) raised his hands so high that we saw the whiteness of his armpits."" Hadrat Abu Humaid says: Hadrat Zaid bin Thabit رضی اللہ عنہ heard this Hadith from the prophet ﷺ along with me, you can also ask him about it.",Oaths and Vows,Sahih Bukhari,8,Sahih
6637,Narrated Abu Huraira رضی اللہ عنہ :,"Abu-l-Qasim (the Prophet) said, ""By Him in Whose Hand Muhammad's soul is, if you know that which I know, you would weep much and laugh little.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6638,Narrated Abu Dhar رضی اللہ عنہ :,"I reached him (the Prophet (ﷺ) ) while in the shade of the Ka`ba; he was saying, ""They are the losers, by the Lord of the Ka`ba! They are the losers, by the Lord of the Ka`ba!"" I said (to myself ), ""What is wrong with me? Is anything improper detected in me? What is wrong with me? Then I sat beside him and he kept on saying his statement. I could not remain quiet, and Allah knows in what sorrowful state I was at that time. So I said, ' Who are they (the losers)? Let My father and mother be sacrificed for you, O Allah's Messenger (ﷺ)!"" He said, ""They are the wealthy people, except the one who does like this and like this and like this (i.e., spends of his wealth in Allah's Cause).",Oaths and Vows,Sahih Bukhari,8,Sahih
6639,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""(The Prophet) Solomon once said, 'Tonight I will sleep with ninety women, each of whom will bring forth a (would-be) cavalier who will fight in Allah's Cause."" On this, his companion said to him, ""Say: Allah willing!"" But he did not say Allah willing. Solomon then slept with all the women, but none of them became pregnant but one woman who later delivered a halfman. By Him in Whose Hand Muhammad's soul is, if he (Solomon) had said, 'Allah willing' (all his wives would have brought forth boys) and they would have fought in Allah's Cause as cavaliers. """,Oaths and Vows,Sahih Bukhari,8,Sahih
6640,Narrated Al-Bara 'bin `Azib رضی اللہ عنہ :,"A piece of silken cloth was given to the Prophet (ﷺ) as a present and the people handed it over amongst themselves and were astonished at its beauty and softness. Allah's Messenger (ﷺ) said, ""Are you astonished at it?"" They said, ""Yes, O Allah's Messenger (ﷺ)!"" He said, ""By Him in Whose Hand my soul is, the handkerchiefs of Sa`d رضی اللہ عنہ in Paradise are better than it."" Shobah,s and Israil's reports from Abu Ishaq don't have ''‏ وَالَّذِي نَفْسِي بِيَدِهِ'' .",Oaths and Vows,Sahih Bukhari,8,Sahih
6641,Narrated `Aisha رضی اللہ عنہا :,"Hind bint `Utba bin Rabi`a said, ""O Allah 's Apostle! (Before I embraced Islam), there was no family on the surface of the earth, I wish to have degraded more than I did your family. But today there is no family whom I wish to have honored more than I did yours."" Allah's Messenger (ﷺ) said, ""I thought similarly, by Him in Whose Hand Muhammad's soul is!"" Hind said, ""O Allah's Messenger (ﷺ)! (My husband) Abu Sufyan is a miser. Is it sinful of me to feed my children from his property?"" The Prophet said, ""No, unless you take it for your needs what is just and reasonable.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6642,Narrated `Abdullah bin Masud رضی اللہ عنہ :,"While Allah's Messenger (ﷺ) was sitting, reclining his back against a Yemenite leather tent he said to his companions, ""Will you be pleased to be one-fourth of the people of Paradise?"" They said, 'Yes.' He said ""Won't you be pleased to be one-third of the people of Paradise"" They said, ""Yes."" He said, ""By Him in Whose Hand Muhammad's soul is, I hope that you will be one-half of the people of Paradise.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6643,Narrated Abu Sa`id Al-Khudri رضی اللہ عنہ :,"A man heard another man reciting: Surat-ul-Ikhlas (The Unity) 'Say: He is Allah, the One (112) and he was repeating it. The next morning he came to Allah's Messenger (ﷺ) and mentioned the whole story to him as if he regarded the recitation of that Sura as insufficient On that, Allah's Messenger (ﷺ) said, ""By Him in Whose Hand my soul is! That (Sura No. 112) equals one-third of the Qur'an.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6644,Narrated Anas bin Malik رضی اللہ عنہ :,"I heard the Prophet (ﷺ) saying, ""Perform the bowing and the prostration properly (with peace of mind), for, by Him in Whose Hand my soul is, I see you from behind my back when you bow and when you prostrate.""",Revelation,Sahih Bukhari,8,Sahih
