hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
2008,Narrated Abu Huraira رضی اللہ عنہ :,"I heard Allah's Messenger (ﷺ) saying regarding Ramadan, ""Whoever prayed at night in it (the month of Ramadan) out of sincere Faith and hoping for a reward from Allah, then all his previous sins will be forgiven.""",Praying at Night in Ramadaan (Taraweeh),Sahih Bukhari,3,Sahih
2009,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""Whoever prayed at night the whole month of Ramadan out of sincere Faith and hoping for a reward from Allah, then all his previous sins will be forgiven."" Ibn Shihab (a sub-narrator) said, ""Allah's Messenger (ﷺ) died and the people continued observing that (i.e. Nawafil offered individually, not in congregation), and it remained as it was during the Caliphate of Abu Bakr رضی اللہ عنہ and in the early days of 'Umar's Caliphate.""",Praying at Night in Ramadaan (Taraweeh),Sahih Bukhari,3,Sahih
2010,Abdur Rahman bin 'Abdul Qari said:,"""I went out in the company of 'Umar bin Al-Khattab one night in Ramadan to the mosque and found the people praying in different groups. A man praying alone or a man praying with a little group behind him. So, 'Umar said, 'In my opinion I would better collect these (people) under the leadership of one Qari (Reciter) (i.e. let them pray in congregation!)'. So, he made up his mind to congregate them behind Ubai bin Ka'b. Then on another night I went again in his company and the people were praying behind their reciter. On that, 'Umar رضی اللہ عنہ remarked, 'What an excellent Bid'a (i.e. innovation in religion) this is; but the prayer which they do not perform, but sleep at its time is better than the one they are offering.' He meant the prayer in the last part of the night. (In those days) people used to pray in the early part of the night.""",Praying at Night in Ramadaan (Taraweeh),Sahih Bukhari,3,Sahih
2011,Narrated `Aisha رضی اللہ عنہا (the wife of the Prophet) :,Allah's Messenger (ﷺ) used to pray (at night) in Ramadan.,Praying at Night in Ramadaan (Taraweeh),Sahih Bukhari,3,Sahih
2012,Narrated `Aisha رضی اللہ عنہا :,"""Allah's Messenger (ﷺ) went out in the middle of the night and prayed in the mosque and some men prayed behind him. In the morning, the people spoke about it and then a large number of them gathered and prayed behind him (on the second night). In the next morning the people again talked about it and on the third night the mosque was full with a large number of people. Allah's Messenger (ﷺ) came out and the people prayed behind him. On the fourth night the Mosque was overwhelmed with people and could not accommodate them, but the Prophet (ﷺ) came out (only) for the morning prayer. When the morning prayer was finished he recited Tashah-hud and (addressing the people) said, ""Amma ba'du, your presence was not hidden from me but I was afraid lest the night prayer (Qiyam) should be enjoined on you and you might not be able to carry it on."" So, Allah's Apostle died and the situation remained like that (i.e. people prayed individually). """,Praying at Night in Ramadaan (Taraweeh),Sahih Bukhari,3,Sahih
2013,Narrated `Aisha رضی اللہ عنہا :,"""How was the prayer of Allah's Messenger (ﷺ) in Ramadan?"" She replied, ""He did not pray more than eleven rak`at in Ramadan or in any other month. He used to pray four rak`at ---- let alone their beauty and length----and then he would pray four ----let alone their beauty and length ---- and then he would pray three rak`at (witr)."" She added, ""I asked, 'O Allah's Messenger (ﷺ)! Do you sleep before praying the witr?' He replied, 'O `Aisha! My eyes sleep but my heart does not sleep.""",Praying at Night in Ramadaan (Taraweeh),Sahih Bukhari,3,Sahih
2014,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whoever fasted the month of Ramadan out of sincere Faith (i.e. belief) and hoping for a reward from Allah, then all his past sins will be forgiven, and whoever stood for the prayers in the night of Qadr out of sincere Faith and hoping for a reward from Allah, then all his previous sins will be forgiven ."" Sulaiman bin Katheer corroborated him from Zuhri.",Virtues of the Night of Qadr,Sahih Bukhari,3,Sahih
2015,Narrated Ibn `Umar رضی اللہ عنہما :,"Some men amongst the companions of the Prophet (ﷺ) were shown in their dreams that the night of Qadr was in the last seven nights of Ramadan. Allah's Messenger (ﷺ) said, ""It seems that all your dreams agree that (the Night of Qadr) is in the last seven nights, and whoever wants to search for it (i.e. the Night of Qadr) should search in the last seven (nights of Ramadan).",Virtues of the Night of Qadr,Sahih Bukhari,3,Sahih
2016,Narrated Abu Sa`id رضی اللہ عنہ :,"""We practiced I`tikaf (seclusion in the mosque) in the middle third of the month of Ramadan with the Prophet (ﷺ) . In the morning of the 20th of Ramadan, the Prophet (ﷺ) came and addressed us and said, 'I was informed of (the date of the Night of Qadr) but I was caused to forget it; so search for it in the odd nights of the last ten nights of the month of Ramadan. (In the dream) I saw myself prostrating in mud and water (as a sign). So, whoever was in I`tikaf with me should return to it with me (for another 10-day's period)', and we returned. At that time there was no sign of clouds in the sky but suddenly a cloud came and it rained till rainwater started leaking through the roof of the mosque which was made of date-palm leaf stalks. Then the prayer was established and I saw Allah's Messenger (ﷺ) prostrating in mud and water and I saw the traces of mud on his forehead.""",Virtues of the Night of Qadr,Sahih Bukhari,3,Sahih
2017,Narrated `Aisha رضی اللہ عنہا :,"Allah's Messenger (ﷺ) said, ""Search for the Night of Qadr in the odd nights of the last ten days of Ramadan.""",Virtues of the Night of Qadr,Sahih Bukhari,3,Sahih
