hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
4167,Narrated `Abbad bin Tamim:,"When it was the day (of the battle) of Al-Harra the people were giving Pledge of allegiance to `Abdullah bin Hanzala رضی اللہ عنہ . Ibn Zaid said, ""For what are the people giving Pledge of allegiance to `Abdullah bin Hanzala?"" It was said to him, ""For death."" Ibn Zaid said, ""I will never give the Pledge of allegiance for that to anybody else after Allah's Messenger (ﷺ) ."" Ibn Zaid was one of those who had witnessed the day of Al-Hudaibiya with the Prophet.",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4168,Narrated Iyas bin Salama bin Al-Akwa`:,"My father who was amongst those who had given the Pledge of allegiance to the Prophet (ﷺ) beneath the Tree, said to me, ""We used to offer the Jumua prayer with the Prophet (ﷺ) and then depart at a time when the walls had no shade for us to take shelter in.""",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4169,Narrated Yazid bin Abi Ubaid:,"I said to Salama bin Al-Akwa` رضی اللہ عنہ , ""For what did you give the Pledge of allegiance to Allah's Messenger (ﷺ) on the day of Al-Hudaibiya?"" He replied, ""For death (in the Cause of Islam.).",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4170,Narrated Al-Musaiyab:,"I met Al-Bara bin `Azib رضی اللہ عنہ and said (to him). ""May you live prosperously! You enjoyed the company of the Prophet (ﷺ) and gave him the Pledge of allegiance (of Al-Hudaibiya) under the Tree."" On that, Al- Bara' said, ""O my nephew! You do not know what we have done after him (i.e. his death).",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4171,Narrated Thabit bin Ad-Dahhak رضی اللہ عنہ :,He was one of those who had given the Pledge of allegiance (of Al-Hudaibiya) beneath the Tree.,Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4172,Narrated Anas bin Malik رضی اللہ عنہ :,"regarding Allah's Statement: ""Verily! We have granted you (O, Muhammad) Manifest victory."" (48.1) It refers to the Al-Hudaibiya Pledge. And the companions of the Prophet (ﷺ) said (to the Prophet), ""Congratulations and happiness for you; but what reward shall we get?"" So Allah revealed:-- ""That He may admit the believing men and women to gardens beneath which rivers flow."" (48.5) Shobah says: I went to Koufah and narrated the complete Hadith to Hadrat Qatadah. When I came back and mentioned it to him, he said: This interpretation of ''إنا فتحنا لك'' is reported from Hadrat Anas رضی اللہ عنہ nd as for ''هنيئا مريئا'' , it is reported from Ikrimah.",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4173,Narrated Zahir Al-Aslami:,"(who was one of those who had witnessed (the Pledge of allegiance beneath) the Tree) While I was making fire beneath the cooking pots containing donkey's meat, the announcer of Allah's Messenger (ﷺ) announced, ""Allah's Messenger (ﷺ) forbids you to eat donkey's meat.""",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4174,Hadrat Majzah reports that:,"A holy elder who was amongst the people of the tree whose name was Uhban bin Aus رضی اللہ عنہ , had got a pain in knee, so when he would prostrate himself, he would place a pillow beneath his knee.",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4175,Narrated Suwaid bin An-Nu`man رضی اللہ عنہ :,who was one of those who witnessed (the Pledge of allegiance beneath) the Tree: Allah's Messenger (ﷺ) and his companions were given Sawiq and they chewed it. Moadh has also reported the same from Shobah.,Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
4176,Narrated Abu Jamra:,"I asked Aidh bin `Amr رضی اللہ عنہ, who was one of the companions of the Prophet (ﷺ) one of those (who gave the allegiance to the Prophet (ﷺ) the Tree: ""Can the witr prayer be repeated (in one night)?"" He said, ""If you have offered it in the first part of the night, you should not repeat it in the last part 'of the night."" (See Fath-ul-Bari page 458 Vol 8th).",Military Expeditions led by the Prophet (PBUH) (Al-Maghaazi),Sahih Bukhari,5,Sahih
