hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6237,Narrated Abu Aiyub رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""It is not lawful for a Muslim to desert (not to speak to) his brother Muslim for more than three days while meeting, one turns his face to one side and the other turns his face to the other side. Lo! The better of the two is the one who starts greeting the other."" Sufyan says that he heard it thrice from Zuhri.",Asking Permission,Sahih Bukhari,8,Sahih
6238,Narrated Anas bin Malik رضی اللہ عنہ :,"that he was a boy of ten at the time when the Prophet (ﷺ) emigrated to Medina. He added: I served Allah's Apostle for ten years (the last part of his life time) and I know more than the people about the occasion whereupon the order of Al-Hijab was revealed (to the Prophet). Ubai b n Ka`b رضی اللہ عنہ used to ask me about it. It was revealed (for the first time) during the marriage of Allah's Messenger (ﷺ) with Zainab bint Jahsh ر ضی اللہ عنہا . In the morning, the Prophet (ﷺ) was a bride-groom of her and he Invited the people, who took their meals and went away, but a group of them remained with Allah's Messenger (ﷺ) and they prolonged their stay. Allah's Messenger (ﷺ) got up and went out, and I too, went out along with him till he came to the lintel of `Aisha's dwelling place. Allah's Messenger (ﷺ) thought that those people had left by then, so he returned, and I too, returned with him till he entered upon Zainab ر ضی اللہ عنہا and found that they were still sitting there and had not yet gone. The Prophet (ﷺ) went out again, and so did I with him till he reached the lintel of `Aisha's dwelling place, and then he thought that those people must have left by then, so he returned, and so did I with him, and found those people had gone. At that time the Divine Verse of Al-Hijab was revealed, and the Prophet (ﷺ) set a screen between me and him (his family).",Asking Permission,Sahih Bukhari,8,Sahih
6239,Narrated Anas رضی اللہ عنہ :,"When the Prophet (ﷺ) married Zainab, the people came and were offered a meal, and then they sat down (after finishing their meals) and started chatting. The Prophet (ﷺ) showed as if he wanted to get up, but they did not get up. When he noticed that, he got up, and some of the people also got up and went away, while some others kept on sitting. When the Prophet (ﷺ) returned to enter, he found the people still sitting, but then they got up and left. So I told the Prophet (ﷺ) of their departure and he came and went in. I intended to go in but the Prophet (ﷺ) put a screen between me and him, for Allah revealed:-- 'O you who believe! Enter not the Prophet's houses..' (33.53)",Asking Permission,Sahih Bukhari,8,Sahih
6240,Narrated `Aisha (the wife of the Prophet) رضی اللہ عنہا:,"`Umar bin Al-Khattab رضی اللہ عنہ used to say to Allah's Messenger (ﷺ) ""Let your wives be veiled"" But he did not do so. The wives of the Prophet (ﷺ) used to go out to answer the call of nature at night only at Al-Manasi.' Once Sauda, the daughter of Zam`a رضی اللہ عنہا went out and she was a tall woman. `Umar bin Al-Khattab saw her while he was in a gathering, and said, ""I have recognized you, O Sauda!"" He (`Umar رضی اللہ عنہ) said so as he was anxious for some Divine orders regarding the veil (the veiling of women.) So Allah revealed the Verse of veiling. (Al-Hijab; a complete body cover excluding the eyes). (See Hadith No. 148, Vol. 1)",Asking Permission,Sahih Bukhari,8,Sahih
6241,Narrated Sahl bin Sa`d:,"A man peeped through a round hole into the dwelling place of the Prophet, while the Prophet (ﷺ) had a Midray (an iron comb) with which he was scratching his head. the Prophet (ﷺ) said, "" Had known you were looking (through the hole), I would have pierced your eye with it (i.e., the comb)."" Verily! The order of taking permission to enter has been enjoined because of that sight, (that one should not look unlawfully at the state of others). (See Hadith No. 807, Vol. 7)",Asking Permission,Sahih Bukhari,8,Sahih
6242,Narrated Anas bin Malik رضی اللہ عنہ :,"A man peeped into a room of the Prophet. The Prophet (ﷺ) stood up, holding an arrow head. It is as if I am just looking at him, trying to stab the man.",Asking Permission,Sahih Bukhari,8,Sahih
6243,Narrated Ibn `Abbas رضی اللہ عنہما :,"I have not found any closer description of the word ''Lamam'' than the report of Hadrat Abu Hurairah رضی اللہ عنہ. The other reports also say: Taus has reported from Hadrat Ibn-e-Abbas رضی اللہ عنہما: I have not found any closer description of the word ''Lamam'' than the report of Hadrat Abu Hurairah رضی اللہ عنہ from the Prophet ﷺ : Man inevitably gets his share of fornication what Allah has preordained for him, so the adultery of the eyes is gazing; the adulery of the tongue is talking. And inner-self craves and aspires whereas the private parts testify or reject it.",Asking Permission,Sahih Bukhari,8,Sahih
6244,Narrated Anas رضی اللہ عنہ :,"Whenever Allah's Messenger (ﷺ) greeted somebody, he used to greet him three times, and if he spoke a sentence, he used to repeat it thrice.",Asking Permission,Sahih Bukhari,8,Sahih
6245,Narrated Abu Sa`id Al-Khudri رضی اللہ عنہ :,"While I was present in one of the gatherings of the Ansar, Abu Musa رضی اللہ عنہ came as if he was scared, and said, ""I asked permission to enter upon `Umar رضی اللہ عنہ three times, but I was not given the permission, so I returned."" (When `Umar رضی اللہ عنہ came to know about it) he said to Abu Musa رضی اللہ عنہ , ""Why did you not enter?'. Abu Musa رضی اللہ عنہ replied, ""I asked permission three times, and I was not given it, so I returned, for Allah's Messenger (ﷺ) said, ""If anyone of you asks the permission to enter thrice, and the permission is not given, then he should return.' "" `Umar رضی اللہ عنہ said, ""By Allah! We will ask Abu Musa رضی اللہ عنہ to bring witnesses for it."" (Abu Musa رضی اللہ عنہ went to a gathering of the Ansar and said). ""Did anyone of you hear this from the Prophet (ﷺ) ?"" Ubai bin Ka`b said, ""By Allah, none will go with you but the youngest of the people (as a witness)."" (Abu Sa`id) was the youngest of them, so I went with Abu Musa رضی اللہ عنہ and informed `Umar رضی اللہ عنہ that the Prophet (ﷺ) had said so. Yazeed bin Busr has also heard the same from Hadrat Abu Saeed (Khudri) رضی اللہ عنہ .",Asking Permission,Sahih Bukhari,8,Sahih
6246,Narrated Abu Huraira رضی اللہ عنہ :,"I entered (the house) along with Allah's Messenger (ﷺ) . There he found milk in a basin. He said, ""O Abu Hirr! Go and call the people of Suffa to me."" I went to them and invited them. They came and asked permission to enter, and when it was given, they entered. (See Hadith No. 459 for details)",Asking Permission,Sahih Bukhari,8,Sahih
6247,Narrated Anas bin Malik رضی اللہ عنہ :,"He passed by a group of boys and greeted them and said, ""The Prophet (ﷺ) used to do so.""",Asking Permission,Sahih Bukhari,8,Sahih
