hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
1299,Narrated `Aisha رضی اللہ عنہا :,"When the Prophet (ﷺ) got the news of the death of Ibn Haritha, Ja`far and Ibn Rawaha رضی اللہ عنہم he sat down and looked sad and I was looking at him through the chink of the door. A man came and told him about the crying of the women of Ja`far رضی اللہ عنہ . The Prophet (ﷺ) ordered him to forbid them. The man went and came back saying that he had told them but they did not listen to him. The Prophet (ﷺ) said, ""Forbid them."" So again he went and came back for the third time and said, ""O Allah's Messenger (ﷺ)! By Allah, they did not listen to us at all."" (`Aisha رضی اللہ عنہا added): Allah's Messenger (ﷺ) ordered him to go and put dust in their mouths. I said, (to that man) ""May Allah stick your nose in the dust (i.e. humiliate you)! You could neither (persuade the women to) fulfill the order of Allah's Messenger (ﷺ) nor did you relieve Allah's Messenger (ﷺ) from fatigue. """,Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1300,Narrated Anas رضی اللہ عنہ :,"When the reciters of Qur'an were martyred, Allah's Messenger (ﷺ) recited Qunut for one month and I never saw him (i.e. Allah's Messenger (ﷺ)) so sad as he was on that day.",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1301,Narrated Anas bin Malik رضی اللہ عنہ :,"One of the sons of Abu Talha رضی اللہ عنہ became sick and died and Abu Talha رضی اللہ عنہ at that time was not at home. When his wife saw that he was dead, she prepared him (washed and shrouded him) and placed him somewhere in the house. When Abu Talha رضی اللہ عنہ came, he asked, ""How is the boy?"" She said, ""The child is quiet and I hope he is in peace."" Abu Talha thought that she had spoken the truth. Abu Talha رضی اللہ عنہ passed the night and in the morning took a bath and when he intended to go out, she told him that his son had died, Abu Talha offered the (morning) prayer with the Prophet (ﷺ) and informed the Prophet (ﷺ) of what happened to them. Allah's Messenger (ﷺ) said, ""May Allah bless you concerning your night. (That is, may Allah bless you with good offspring)."" Sufyan said, ""One of the Ansar said, 'They (i.e. Abu Talha and his wife) had nine sons and all of them became reciters of the Qur'an (by heart).' """,Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1302,Narrated Anas رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""The real patience is at the first stroke of a calamity.""",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1303,Narrated Anas bin Malik رضی اللہ عنہ :,"We went with Allah's Messenger (ﷺ) to the blacksmith Abu Saif, and he was the husband of the wet-nurse of Ibrahim (the son of the Prophet). Allah's Messenger (ﷺ) took Ibrahim and kissed him and smelled him and later we entered Abu Saif's house and at that time Ibrahim was in his last breaths, and the eyes of Allah's Messenger (ﷺ) started shedding tears. `Abdur Rahman bin `Auf said, ""O Allah's Apostle, even you are weeping!"" He said, ""O Ibn `Auf, this is mercy."" Then he wept more and said, ""The eyes are shedding tears and the heart is grieved, and we will not say except what pleases our Lord, O Ibrahim ! Indeed we are grieved by your separation.""The same hadith was narrated by Musa bin Ismail on the authority of Sulaiman bin Mughira, on the authority of Thabit, and on the authority of Anas رضی اللہ عنہ from the Prophet (ﷺ).",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1304,Narrated `Abdullah bin `Umar رضی اللہ عنہما :,"Sa`d bin 'Ubada رضی اللہ عنہ became sick and the Prophet (ﷺ) along with `Abdur Rahman bin `Auf, Sa`d bin Abi Waqqas and `Abdullah bin Mas`ud رضی اللہ عنہ visited him to inquire about his health. When he came to him, he found him surrounded by his household and he asked, ""Has he died?"" They said, ""No, O Allah's Apostle."" The Prophet (ﷺ) wept and when the people saw the weeping of Allah's Messenger (ﷺ) (p.b.u.h) they all wept. He said, ""Will you listen? Allah does not punish for shedding tears, nor for the grief of the heart but he punishes or bestows His Mercy because of this."" He pointed to his tongue and added, ""The deceased is punished for the wailing of his relatives over him."" `Umar رضی اللہ عنہ used to beat with a stick and throw stones and put dust over the faces (of those who used to wail over the dead).",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1305,Narrated Aisha رضی اللہ عنہا :,"When the news of the martyrdom of Zaid bin Haritha, Ja`far and `Abdullah bin Rawaha رضی اللہ عنہم came, the Prophet sat down looking sad, and I was looking through the chink of the door. A man came and said, ""O Allah's Messenger (ﷺ)! The women of Ja`far,"" and then he mentioned their crying . The Prophet (ﷺ) ordered him to stop them from crying. The man went and came back and said, ""I tried to stop them but they disobeyed."" The Prophet (ﷺ) ordered him for the second time to forbid them. He went again and came back and said, ""They did not listen to me, (or ""us"": the sub-narrator Muhammad bin Haushab is in doubt as to which is right). "" (`Aisha رضی اللہ عنہا added: The Prophet (ﷺ) said, ""Put dust in their mouths."" I said (to that man), ""May Allah stick your nose in the dust (i.e. humiliate you)."" By Allah, you could not (stop the women from crying) to fulfill the order, besides you did not relieve Allah's Apostle (ﷺ) from fatigue.""",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1306,Narrated Um 'Atiyya رضی اللہ عنہا :,"At the time of giving the pledge of allegiance to the Prophet (ﷺ) one of the conditions was that we would not wail, but it was not fulfilled except by five women and they are Um Sulaim, Um Al-`Ala', the daughter of Abi Sabra (the wife of Mu`adh), and two other women; or the daughter of Abi Sabra and the wife of Mu`adh and another woman.",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1307,Narrated 'Amir bin Rabi`a رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Whenever you see a funeral procession, stand up till the procession goes ahead of you."" Al-Humaidi added, ""Till the coffin leaves you behind or is put down.""",Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
1308,Narrated 'Amir bin Rabi`a رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""If any one of you see a funeral procession and he is not going along with it, then he should stand and remain standing till he gets behind it, or it leaves him behind, or the coffin is put down before it goes ahead of him . """,Funerals (Al-Janaa'iz),Sahih Bukhari,2,Sahih
