hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
4976,Narrated Zirr bin Hubaish:,"I asked Ubai bin Ka`b رضی اللہ عنہ regarding the two Muwwidhat (Surats of taking refuge with Allah). He said, ""I asked the Prophet (ﷺ) about them, He said, 'These two Surats have been recited to me and I have recited them (and are present in the Qur'an).' So, we say as Allah's Messenger (ﷺ) said (i.e., they are part of the Qur'an.""",Prophetic Commentary on the Qur'an (Tafseer of the Prophet (PBUH)),Sahih Bukhari,6,Sahih
4977,Narrated Ubai bin Ka`b رضی اللہ عنہ :,"""O Abu AlMundhir! Your brother, Ibn Mas`ud رضی اللہ عنہ said so-and-so (i.e., the two Mu'awwidh-at do not belong to the Qur'an)."" Ubai said, ""I asked Allah's Messenger (ﷺ) about them, and he said, 'They have been revealed to me, and I have recited them (as a part of the Qur'an),"" So Ubai added, ""So we say as Allah's Messenger (ﷺ) has said.""",Prophetic Commentary on the Qur'an (Tafseer of the Prophet (PBUH)),Sahih Bukhari,6,Sahih
"4978, 4979",Narrated `Aisha and Ibn `Abbas رضی اللہ عنہم :,"The Prophet (ﷺ) remained in Mecca for ten years, during which the Qur'an used to be revealed to him; and he stayed in Medina for ten years.",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4980,Narrated Abu `Uthman:,"I was informed that Gabriel came to the Prophet (ﷺ) while Um Salama رضی اللہ عنہا was with him. Gabriel started talking (to the Prophet). Then the Prophet (ﷺ) asked Um Salama رضی اللہ عنہا , ""Who is this?"" She replied, ""He is Dihya (al-Kalbi)."" When Gabriel had left, Um Salama رضی اللہ عنہا said, ""By Allah, I did not take him for anybody other than him (i.e. Dihya) till I heard the sermon of the Prophet (ﷺ) wherein he informed about the news of Gabriel."" The subnarrator asked Abu `Uthman: From whom have you heard that? Abu `Uthman said: From Usama bin Zaid رضی اللہ عنہا.",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4981,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Every Prophet was given miracles because of which people believed, but what I have been given, is Divine Inspiration which Allah has revealed to me. So I hope that my followers will outnumber the followers of the other Prophets on the Day of Resurrection.""",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4982,Narrated Anas bin Malik رضی اللہ عنہ :,Allah sent down His Divine Inspiration to His Apostle continuously and abundantly during the period preceding his death till He took him unto Him. That was the period of the greatest part of revelation; and Allah's Messenger (ﷺ) died after that.,Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4983,Narrated Jundub رضی اللہ عنہ :,"Once the Prophet (ﷺ) fell ill and did not offer the night prayer (Tahajjud prayer) for a night or two. A woman (the wife of Abu Lahab) came to him and said, ""O Muhammad ! I do not see but that your Satan has left you."" Then Allah revealed (Surat-Ad-Duha): 'By the fore-noon, and by the night when it darkens (or is still); Your Lord has not forsaken you, nor hated you.' (93)",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4984,Narrated Anas bin Malik رضی اللہ عنہ :,"(The Caliph `Uthman رضی اللہ عنہ ordered Zaid bin Thabit, Sa`id bin Al-As, `Abdullah bin Az-Zubair and `Abdur- Rahman bin Al-Harith bin Hisham رضی اللہ عنہم to write the Qur'an in the form of a book (Mushafs) and said to them. ""In case you disagree with Zaid bin Thabit رضی اللہ عنہ (Al-Ansari) regarding any dialectic Arabic utterance of the Qur'an, then write it in the dialect of Quraish, for the Qur'an was revealed in this dialect."" So they did it.",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4985,Narrated Safwan bin Ya`la bin Umaiya that his father Ya`la used to say :,"""I wish I could see Allah's Messenger (ﷺ) at the time he is being inspired Divinely."" When the Prophet (ﷺ) was at Al-Ja'rana and was shaded by a garment hanging over him and some of his companions were with him, a man perfumed with scent came and said, ""O Allah's Messenger (ﷺ)! What is your opinion regarding a man who assumes Ihram and puts on a cloak after perfuming his body with scent?"" The Prophet (ﷺ) waited for a while, and then the Divine Inspiration descended upon him. `Umar رضی اللہ عنہ pointed out to Ya`la, telling him to come. Ya`la came and pushed his head (underneath the screen which was covering the Prophet (ﷺ) ) and behold! The Prophet's face was red and he kept on breathing heavily for a while and then he was relieved. Thereupon he said, ""Where is the questioner who asked me about `Umra a while ago?"" The man was sought and then was brought before the Prophet (ﷺ) who said (to him), ""As regards the scent which you perfumed your body with, you must wash it off thrice, and as for your cloak, you must take it off; and then perform in your `Umra all those things which you perform in Hajj.""",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
4986,Narrated Zaid bin Thabit رضی اللہ عنہ :,"Abu Bakr As-Siddiq رضی اللہ عنہ sent for me when the people of Yamama had been killed (i.e., a number of the Prophet's Companions who fought against Musailima). (I went to him) and found `Umar bin Al- Khattab رضی اللہ عنہ sitting with him. Abu Bakr رضی اللہ عنہ then said (to me), ""`Umar رضی اللہ عنہ has come to me and said: ""Casualties were heavy among the Qurra' of the Qur'an (i.e. those who knew the Qur'an by heart) on the day of the Battle of Yamama, and I am afraid that more heavy casualties may take place among the Qurra' on other battlefields, whereby a large part of the Qur'an may be lost. Therefore I suggest, you (Abu Bakr رضی اللہ عنہ) order that the Qur'an be collected."" I said to `Umar رضی اللہ عنہ , ""How can you do something which Allah's Apostle did not do?"" `Umar said, ""By Allah, that is a good project."" `Umar رضی اللہ عنہ kept on urging me to accept his proposal till Allah opened my chest for it and I began to realize the good in the idea which `Umar رضی اللہ عنہ had realized."" Then Abu Bakr رضی اللہ عنہ said (to me). 'You are a wise young man and we do not have any suspicion about you, and you used to write the Divine Inspiration for Allah's Messenger (ﷺ). So you should search for (the fragmentary scripts of) the Qur'an and collect it in one book."" By Allah If they had ordered me to shift one of the mountains, it would not have been heavier for me than this ordering me to collect the Qur'an. Then I said to Abu Bakr, ""How will you do something which Allah's Messenger (ﷺ) did not do?"" Abu Bakr رضی اللہ عنہ replied, ""By Allah, it is a good project."" Abu Bakr رضی اللہ عنہ kept on urging me to accept his idea until Allah opened my chest for what He had opened the chests of Abu Bakr رضی اللہ عنہ and `Umar رضی اللہ عنہ . So I started looking for the Qur'an and collecting it from (what was written on) palme stalks, thin white stones and also from the men who knew it by heart, till I found the last Verse of Surat at-Tauba (Repentance) with Abi Khuzaima Al-Ansari, and I did not find it with anybody other than him. The Verse is: 'Verily there has come unto you an Apostle (Muhammad) from amongst yourselves. It grieves him that you should receive any injury or difficulty..(till the end of Surat-Baraa' (at-Tauba) (9.128-129). Then the complete manuscripts (copy) of the Qur'an remained with Abu Bakr رضی اللہ عنہ till he died, then with `Umar رضی اللہ عنہ till the end of his life, and then with Hafsa, the daughter of `Umar رضی اللہ عنہ .",Virtues of the Qur'an,Sahih Bukhari,6,Sahih
