hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6005,Narrated Sahl bin Sa`d رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""I and the person who looks after an orphan and provides for him, will be in Paradise like this,"" putting his index and middle fingers together.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6006,Narrated Safwan bin Salim:,"The Prophet (ﷺ) said ""The one who looks after and works for a widow and for a poor person, is like a warrior fighting for Allah's Cause or like a person who fasts during the day and prays all the night."" Narrated Abu Huraira that the Prophet (ﷺ) said as above.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6007,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""The one who looks after and works for a widow and for a poor person is like a warrior fighting for Allah's Cause."" (The narrator Al-Qa'nabi is not sure whether he also said ""Like the one who prays all the night without slackness and fasts continuously and never breaks his fast."")",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6008,Narrated Abu Sulaiman and Malik bin Huwairith رضی اللہ عنہ :,"We came to the Prophet (ﷺ) and we were (a few) young men of approximately equal age and stayed with him for twenty nights. Then he thought that we were anxious for our families, and he asked us whom we had left behind to look after our families, and we told him. He was kindhearted and merciful, so he said, ""Return to your families and teach them (religious knowledge) and order them (to do good deeds) and offer your prayers in the way you saw me offering my prayers, and when the stated time for the prayer becomes due, then one of you should pronounce its call (i.e. the Adhan), and the eldest of you should lead you in prayer.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6009,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""While a man was walking on a road. he became very thirsty. Then he came across a well, got down into it, drank (of its water) and then came out. Meanwhile he saw a dog panting and licking mud because of excessive thirst. The man said to himself ""This dog is suffering from the same state of thirst as I did."" So he went down the well (again) and filled his shoe (with water) and held it in his mouth and watered the dog. Allah thanked him for that deed and forgave him."" The people asked, ""O Allah's Messenger (ﷺ)! Is there a reward for us in serving the animals?"" He said, ""(Yes) There is a reward for serving any animate (living being) .""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6010,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) stood up for the prayer and we too stood up along with him. Then a bedouin shouted while offering prayer. ""O Allah! Bestow Your Mercy on me and Muhammad only and do not bestow it on anybody else along with us."" When the Prophet (ﷺ) had finished his prayer with Taslim, he said to the Bedouin, ""You have limited (narrowed) a very vast (thing),"" meaning Allah's Mercy.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6011,Narrated An-Nu`man bin Bashir:,"Allah's Messenger (ﷺ) said, ""You see the believers as regards their being merciful among themselves and showing love among themselves and being kind, resembling one body, so that, if any part of the body is not well then the whole body shares the sleeplessness (insomnia) and fever with it.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6012,Narrated Anas bin Malik رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""If any Muslim plants any plant and a human being or an animal eats of it, he will be rewarded as if he had given that much in charity.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6013,Narrated Jarir bin `Abdullah رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""He who is not merciful to others, will not be treated mercifully.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6014,Narrated `Aisha رضی اللہ عنہا :,"The Prophet (ﷺ) said ""Gabriel continued to recommend me about treating the neighbors Kindly and politely so much so that I thought he would order me to make them as my heirs.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6015,Narrates Ibn `Umar رضی اللہ عنہما :,"Allah' Apostle said, Gabriel kept on recommending me about treating the neighbors in a kind and polite manner, so much so that I thought that he would order (me) to make them (my) heirs.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6016,Narrated Abu Shuraih:,"The Prophet (ﷺ) said, ""By Allah, he does not believe! By Allah, he does not believe! By Allah, he does not believe!"" It was said, ""Who is that, O Allah's Messenger (ﷺ)?"" He said, ""That person whose neighbor does not feel safe from his evil."" Humaid bin Aswad, Uthman bin Umer, Abu Bakr bin Ayyash and Shoib bin Ishaq from Ibn-e-Abi Dhiib and he from Maqburi and he has reported it from Hadrat Abu Hurairah رضی اللہ عنہ .",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6017,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) used to say, ""O Muslim ladies! A neighbouress should not look down upon the present of her neighbouress even it were the hooves of a sheep.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6018,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""Anybody who believes in Allah and the Last Day should not harm his neighbor, and anybody who believes in Allah and the Last Day should entertain his guest generously and anybody who believes in Allah and the Last Day should talk what is good or keep quiet. (i.e. abstain from all kinds of evil and dirty talk).",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6019,Narrated Abu Shuraih Al-Adawi رضی اللہ عنہ :,"My ears heard and my eyes saw the Prophet (ﷺ) when he spoke, ""Anybody who believes in Allah and the Last Day, should serve his neighbor generously, and anybody who believes in Allah and the Last Day should serve his guest generously by giving him his reward."" It was asked. ""What is his reward, O Allah's Messenger (ﷺ)?"" He said, ""(To be entertained generously) for a day and a night with high quality of food and the guest has the right to be entertained for three days (with ordinary food) and if he stays longer, what he will be provided with will be regarded as Sadaqa (a charitable gift). And anybody who believes in Allah and the Last Day should talk what is good or keep quiet (i.e. abstain from all kinds of dirty and evil talks).",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6020,Narrated `Aisha رضی اللہ عنہا :,"I said, ""O Allah's Messenger (ﷺ)! I have two neighbors! To whom shall I send my gifts?"" He said, ""To the one whose gate in nearer to you.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6021,Narrated Jabir bin `Abdullah رضی اللہ عنہما :,"The Prophet (ﷺ) said, Enjoining, all that is good is a Sadaqa.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6022,Narrated Abu Musa Al-Ash`ari رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""On every Muslim there is enjoined (a compulsory) Sadaqa (alms)."" They (the people) said, ""If one has nothing?' He said, ""He should work with his hands so that he may benefit himself and give in charity."" They said, ""If he cannot work or does not work?"" He said, ""Then he should help the oppressed unhappy person (by word or action or both)."" They said, ""If he does not do it?"" He said, ""Then he should enjoin what is good (or said what is reasonable).' They said, ""If he does not do that''' He said, ""Then he should refrain from doing evil, for that will be considered for Him as a Sadaqa (charity) . """,Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6023,Narrated `Adi bin Hatim رضی اللہ عنہ :,"The Prophet (ﷺ) mentioned the (Hell) Fire and sought refuge (with Allah) from it, and turned his face to the other side. He mentioned the (Hell) Fire again and took refuge (with Allah) from it and turned his face to the other side. (Shu`ba, the sub-narrator, said, ""I have no doubt that the Prophet (ﷺ) repeated it twice."") The Prophet (ﷺ) then said, ""(O people!) Save yourselves from the (Hell) Fire even if with one half of a date fruit (given in charity), and if this is not available, then (save yourselves) by saying a good pleasant friendly word.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6024,Narrated `Aisha (the wife of the Prophet) رضی اللہ عنہا :,"A group of Jews entered upon the Prophet (ﷺ) and said, ""As-Samu-Alaikum."" (i.e. death be upon you). I understood it and said, ""Wa-Alaikum As-Samu wal-la'n. (death and the curse of Allah be Upon you)."" Allah's Messenger (ﷺ) said ""Be calm, O `Aisha! Allah loves that on, should be kind and lenient in all matters."" I said, ""O Allah's Messenger (ﷺ)! Haven't you heard what they (the Jews) have said?"" Allah's Messenger (ﷺ) said ""I have (already) said (to them) ""And upon you ! """,Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6025,Narrated Anas bin Malik رضی اللہ عنہ :,"A bedouin urinated in the mosque and the people ran to (beat) him. Allah's Messenger (ﷺ) said, ""Do not interrupt his urination (i.e. let him finish)."" Then the Prophet (ﷺ) asked for a tumbler of water and poured the water over the place of urine.",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
"6026, 6027",Narrated Abu Musa رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""A believer to another believer is like a building whose different parts enforce each other."" The Prophet (ﷺ) then clasped his hands with the fingers interlaced. (At that time) the Prophet (ﷺ) was sitting and a man came and begged or asked for something. The Prophet (ﷺ) faced us and said, ""Help and recommend him and you will receive the reward for it, and Allah will bring about what He will through His Prophet's tongue.""",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
6028,Narrated Abu Musa رضی اللہ عنہ :,"Whenever a beggar or a person in need came to the Prophet, the Prophet would say ""Help and recommend him and you will receive the reward for it, and Allah will bring about what he will through His Prophet's tongue",Good Manners and Form (Al-Adab),Sahih Bukhari,8,Sahih
