hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
3222,Narrated Abu Dhar رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Gabriel said to me, 'Whoever amongst your followers die without having worshipped others besides Allah, will enter Paradise (or will not enter the (Hell) Fire)."" The Prophet (ﷺ) asked. ""Even if he has committed illegal sexual intercourse or theft?"" He replied, ""Even then.""",Beginning of Creation,Sahih Bukhari,4,Sahih
3223,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Angels keep on descending from and ascending to the Heaven in turn, some at night and some by daytime, and all of them assemble together at the time of the Fajr and `Asr prayers. Then those who have stayed with you over-night, ascent unto Allah Who asks them, and He knows the answer better than they, ""How have you left My slaves?"" The angles reply: When we left them, they were performing the prayer and again when we went towards them, they were even then performing the prayer.",Beginning of Creation,Sahih Bukhari,4,Sahih
3224,Narrated `Aisha رضی اللہ عنہا :,"I stuffed for the Prophet (ﷺ) a pillow decorated with pictures (of animals) which looked like a Namruqa (i.e. a small cushion). He came and stood among the people with excitement apparent on his face. I said, ""O Allah's Messenger (ﷺ)! What is wrong?"" He said, ""What is this pillow?"" I said, ""I have prepared this pillow for you, so that you may recline on it."" He said, ""Don't you know that angels do not enter a house wherein there are pictures; and whoever makes a picture will be punished on the Day of Resurrection and will be asked to give life to (what he has created)?""",Beginning of Creation,Sahih Bukhari,4,Sahih
3225,Narrated Abu Talha رضی اللہ عنہ :,"I heard Allah's Messenger (ﷺ) saying; ""Angels (of Mercy) do not enter a house wherein there is a dog or a picture of a living creature (a human being or an animal).",Beginning of Creation,Sahih Bukhari,4,Sahih
3226,Narrated Zaid bin Khalid Al-Juhani رضی اللہ عنہ :,"The narrated to him something in the presence of Sa`id bin 'Ubaidullah Al- Khaulani who was brought up in the house of Maimuna رضی اللہ عنہا the wife of the Prophet. Zaid narrated to them that Abu Talha رضی اللہ عنہ said that the Prophet (ﷺ) said, ""The Angels (of Mercy) do not enter a house wherein there is a picture."" Busr said, ""Later on Zaid bin Khalid رضی اللہ عنہ fell ill and we called on him. To our surprise we saw a curtain decorated with pictures in his house. I said to Ubaidullah Al-Khaulani, ""Didn't he (i.e. Zaid) tell us about the (prohibition of) pictures?"" He said, ""But he excepted the embroidery on garments. Didn't you hear him?"" I said, ""No."" He said, ""Yes, he did.""",Beginning of Creation,Sahih Bukhari,4,Sahih
3227,Narrated Salim's father:,"Once Gabriel promised the Prophet (that he would visit him, but Gabriel did not come) and later on he said, ""We, angels, do not enter a house which contains a picture or a dog.""",Beginning of Creation,Sahih Bukhari,4,Sahih
3228,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""When the Imam, during the prayer, says, ""Allah hears him who praises Him', say: 'O Allah! Our Lord! All the praises are for You/, for if the saying of anyone of you coincides with the saying of the angels, his past sins will be forgiven.""",Beginning of Creation,Sahih Bukhari,4,Sahih
3229,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""As long as any-one of you is waiting for the prayer, he is considered to be praying actually, and the angels say, 'O Allah! Be merciful to him and forgive him', (and go on saying so) unless he leaves his place of praying or passes wind (i.e. breaks his ablution).",Beginning of Creation,Sahih Bukhari,4,Sahih
3230,Narrated Yali رضی اللہ عنہ :,"I heard the Prophet (ﷺ) reciting the following Verse on the pulpit: ""They will call: O Mali......' and Sufyan said that `Abdullah رضی اللہ عنہما recited it: 'They will call: O Mali..' (43.77)",Beginning of Creation,Sahih Bukhari,4,Sahih
3231,Narrated `Aisha رضی اللہ عنہا :,"She asked the Prophet (ﷺ) , 'Have you encountered a day harder than the day of the battle) of Uhud?"" The Prophet (ﷺ) replied, ""Your tribes have troubled me a lot, and the worse trouble was the trouble on the day of 'Aqaba when I presented myself to Ibn `Abd-Yalail bin `Abd-Kulal and he did not respond to my demand. So I departed, overwhelmed with excessive sorrow, and proceeded on, and could not relax till I found myself at Qarnath-Tha-alib where I lifted my head towards the sky to see a cloud shading me unexpectedly. I looked up and saw Gabriel in it. He called me saying, 'Allah has heard your people's saying to you, and what they have replied back to you, Allah has sent the Angel of the Mountains to you so that you may order him to do whatever you wish to these people.' The Angel of the Mountains called and greeted me, and then said, ""O Muhammad! Order what you wish. If you like, I will let Al-Akh-Shabain (i.e. two mountains) fall on them."" The Prophet (ﷺ) said, ""No but I hope that Allah will let them beget children who will worship Allah Alone, and will worship None besides Him.""",Beginning of Creation,Sahih Bukhari,4,Sahih
