hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
2803,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""By Him in Whose Hands my soul is! Whoever is wounded in Allah's Cause....and Allah knows well who gets wounded in His Cause....will come on the Day of Resurrection with his wound having the color of blood but the scent of musk.""",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2804,Narrated Abu Sufyan رضی اللہ عنہ :,"Heraclius said to him, ""I asked you about the outcome of your battles with him (i.e. the Prophet (ﷺ) ) and you told me that you fought each other with alternate success. So the Apostles are tested in this way but the ultimate victory is always theirs.",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
"2805, 2806",Narrated Anas رضی اللہ عنہ :,"My uncle Anas bin An-Nadr رضی اللہ عنہ was absent from the Battle of Badr. He said, ""O Allah's Messenger (ﷺ)! I was absent from the first battle you fought against the pagans. (By Allah) if Allah gives me a chance to fight the pagans, no doubt. Allah will see how (bravely) I will fight."" On the day of Uhud when the Muslims turned their backs and fled, he said, ""O Allah! I apologize to You for what these (i.e. his companions) have done, and I denounce what these (i.e. the pagans) have done."" Then he advanced and Sa`d bin Mu`adh رضی اللہ عنہ met him. He said ""O Sa`d bin Mu`adh ! By the Lord of An-Nadr, Paradise! I am smelling its aroma coming from before (the mountain of) Uhud,"" Later on Sa`d رضی اللہ عنہ said, ""O Allah's Apostle! I cannot achieve or do what he (i.e. Anas bin An-Nadr رضی اللہ عنہ) did. We found more than eighty wounds by swords and arrows on his body. We found him dead and his body was mutilated so badly that none except his sister could recognize him by his fingers."" We used to think that the following Verse was revealed concerning him and other men of his sort: ""Among the believers are men who have been true to their covenant with Allah.........."" (33.23) His sister Ar-Rubbaya' broke a front tooth of a woman and Allah's Messenger (ﷺ) ordered for retaliation. On that Anas (bin An-Nadr رضی اللہ عنہ) said, ""O Allah's Messenger (ﷺ)! By Him Who has sent you with the Truth, my sister's tooth shall not be broken."" Then the opponents of Anas's sister accepted the compensation and gave up the claim of retaliation. So Allah's Messenger (ﷺ) said, ""There are some people amongst Allah's slaves whose oaths are fulfilled by Allah when they take them.""",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2807,Narrated Zaid bin Thabit رضی اللہ عنہ :,"""When the Qur'an was compiled from various written manuscripts, one of the Verses of Surat Al-Ahzab was missing which I used to hear Allah's Messenger (ﷺ) reciting. I could not find it except with Khuza`ima bin Thabjt Al-Ansari رضی اللہ عنہ , whose witness Allah's Messenger (ﷺ) regarded as equal to the witness of two men. And the Verse was:-- ""Among the believers are men who have been true to what they covenanted with Allah."" (33.23)",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2808,Narrated Al-Bara رضی اللہ عنہ :,"A man whose face was covered with an iron mask (i.e. clad in armor) came to the Prophet (ﷺ) and said, ""O Allah's Messenger (ﷺ)! Shall I fight or embrace Islam first? ""The Prophet (ﷺ) said, ""Embrace Islam first and then fight."" So he embraced Islam, and was martyred. Allah's Messenger (ﷺ) said, A Little work, but a great reward. ""(He did very little (after embracing Islam), but he will be rewarded in abundance).",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2809,Narrated Anas bin Malik:,"Um Ar-Rubai'bint Al-Bara' رضی اللہ عنہا , the mother of Hartha bin Suraqa رضی اللہ عنہ came to the Prophet (ﷺ) and said, ""O Allah's Prophet! Will you tell me about Hartha?"" Hartha رضی اللہ عنہ has been killed (i.e. martyred) on the day of Badr with an arrow thrown by an unidentified person. She added, ""If he is in Paradise, I will be patient; otherwise, I will weep bitterly for him."" He said, ""O mother of Hartha! There are Gardens in Paradise and your son got the Firdausal-ala (i.e. the best place in Paradise).",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2810,Narrated Abu Musa رضی اللہ عنہ :,"A man came to the Prophet (ﷺ) and asked, ""A man fights for war booty; another fights for fame and a third fights for showing off; which of them fights in Allah's Cause?"" The Prophet (ﷺ) said, ""He who fights that Allah's Word (i.e. Islam) should be superior, fights in Allah's Cause.""",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2811,Narrated Abu `Abs `Abdur-Rahman bin Jabir:,"Allah's Messenger (ﷺ) said, "" Anyone whose both feet get covered with dust in Allah's Cause will not be touched by the (Hell) fire.""",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2812,Narrated `Ikrima:,"Ibn `Abbas رضی اللہ عنہما told him and `Ali bin `Abdullah to go to Abu Sa`id رضی اللہ عنہ and listen to some of his narrations; So they both went (and saw) Abu Sa`id رضی اللہ عنہ and his brother irrigating a garden belonging to them. When he saw them, he came up to them and sat down with his legs drawn up and wrapped in his garment and said, ""(During the construction of the mosque of the Prophet) we carried the adobe of the mosque, one brick at a time while `Ammar رضی اللہ عنہ used to carry two at a time. The Prophet (ﷺ) passed by `Ammar and removed the dust off his head and said, ""May Allah be merciful to `Ammar. He will be killed by a rebellious aggressive group. `Ammar will invite them to (obey) Allah and they will invite him to the (Hell) fire.""",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
2813,Narrated `Aisha رضی اللہ عنہا :,"When Allah's Messenger (ﷺ) returned on the day (of the battle) of Al-Khandaq (i.e. Trench), he put down his arms and took a bath. Then Gabriel whose head was covered with dust, came to him saying, ""You have put down your arms! By Allah, I have not put down my arms yet."" Allah's Messenger (ﷺ) said, ""Where (to go now)?"" Gabriel said, ""This way,"" pointing towards the tribe of Bani Quraiza. So Allah's Messenger (ﷺ) went out towards them . Aishah رضی اللہ عنہا says that Allah Apostle (ﷺ) at once proceeded towards them.",Fighting for the Cause of Allah (Jihaad),Sahih Bukhari,4,Sahih
