hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
"1669, 1670",Narrated Usama bin Zaid رضی اللہ عنہما :,"I rode behind Allah's Messenger (ﷺ) from `Arafat and when Allah's Messenger (ﷺ) reached the mountain pass on the left side which is before Al-Muzdalifa he made his camel kneel and then urinated, and then I poured water for his ablution. He performed light ablution and then I said to him: (Is it the time for) the prayer, O Allah's Messenger (ﷺ)!"" He replied, ""The (place of) prayer is ahead of you (i.e. at Al-Muzdalifa)."" So Allah's Messenger (ﷺ) rode till he reached Al-Muzdalifa and then he offered the prayer (there) . Then in the morning (10th Dhul-Hijja) Al-Faql (bin `Abbas رضی اللہ عنہما ) rode behind Allah's Messenger (ﷺ). Kuraib, (a sub-narrator) said that `Abdullah bin `Abbas رضی اللہ عنہما narrated from Al-Fadl رضی اللہ عنہ , ""Allah's Messenger (ﷺ) kept on reciting Talbiya (during the journey) till he reached the Jamra."" (Jamrat-Al-`Aqaba)",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1671,Narrated Ibn `Abbas رضی اللہ عنما :,"I proceeded along with the Prophet (ﷺ) on the day of `Arafat (9th Dhul-Hijja). The Prophet (ﷺ) heard a great hue and cry and the beating of camels behind him. So he beckoned to the people with his lash, ""O people! Be quiet. Hastening is not a sign of righteousness."" أَوْضَعُوا means run briskly, خِلاَلَكُمْ is from التَّخَلُّلِ بَيْنَكُمْ i.e. among you. وَفَجَّرْنَا خِلاَلَهُمَا‏ means بَيْنَهُمَا‏ i.e.,we caused to flow between both of them.",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1672,Narrated Usama bin Zaid رضی اللہ عنہما :,"Allah's Messenger (ﷺ) proceeded from `Arafat and dismounted at the mountainous pass and then urinated and performed a light ablution. I said to him, ""(Shall we offer) the prayer?"" He replied, ""The prayer is ahead of you (i.e. at Al-Muzdalifa)."" When he came to Al-Muzdalifa, he performed a perfect ablution. Then Iqama for the prayer was pronounced and he offered the Maghrib prayer and then every person made his camel kneel at his place; and then Iqama for the prayer was pronounced and he offered the (`Isha') prayer and he did not offer any prayer in between them (i.e. Maghrib and `Isha' prayers).",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1673,Narrated Ibn `Umar رضی اللہ عنہما :,The Prophet (ﷺ) offered the Maghrib and `Isha' prayers together at Jam' (i.e. Al-Muzdalifa) with a separate Iqama for each of them and did not offer any optional prayer in between them or after each of them.,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1674,Narrated Abu Aiyub Al-Ansari رضی اللہ عنہ :,Allah's Messenger (ﷺ) offered the Maghrib and `Isha' prayers together at Al-Muzdalifa.,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1675,Narrated `Abdur-Rahman bin Yazid:,"`Abdullah رضی اللہ عنہ performed the Hajj and we reached Al-Muzdalifa at or about the time of the `Isha' prayer. He ordered a man to pronounce the Adhan and Iqama and then he offered the Maghrib prayer and offered two rak`at after it. Then he asked for his supper and took it, and then, I think, he ordered a man to pronounce the Adhan and Iqama (for the `Isha' prayer). (`Amr, a sub-narrator said: The intervening statement 'I think', was said by the sub-narrator Zuhair) (i.e. not by `Abdur-Rahman). Then `Abdullah offered two rak`at of `Isha' prayer. When the day dawned, `Abdullah said, ""The Prophet never offered any prayer at this hour except this prayer at this time and at this place and on this day."" `Abdullah added, ""These two prayers are shifted from their actual times -- the Maghrib prayer (is offered) when the people reached Al-Muzdalifa and the Fajr (morning) prayer at the early dawn."" `Abdullah added, ""I saw the Prophet (ﷺ) doing that.""",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1676,Narrated Salim:,"`Abdullah bin `Umar رضی اللہ عنہما used to send the weak among his family early to Mina. So they used to depart from Al-Mash'ar Al-Haram (that is Al-Muzdalifa) at night (when the moon had set) and invoke Allah as much as they could, and then they would return (to Mina) before the Imam had started from Al- Muzdalifa to Mina. So some of them would reach Mina at the time of the Fajr prayer and some of them would come later. When they reached Mina they would throw pebbles on the Jamra (Jamrat-Al- `Aqaba) Ibn `Umar used to say, ""Allah's Messenger (ﷺ) gave the permission to them (weak people) to do so.""",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1677,Narrated Ibn `Abbas:,Allah's Messenger (ﷺ) had sent me from Jam' (i.e. Al-Muzdalifa) at night.,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1678,Narrated Ibn `Abbas رضی اللہ عنہما :,I as among those whom the Prophet (ﷺ) sent on the night of Al-Muzdalifa early being among the weak members of his family.,Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
1679,"Narrated `Abdullah, the slave of Asma' reported from Hadrat Asma رضی اللہ عنہما :","During the night of Jam', Asma' got down at Al-Muzdalifa and stood up for (offering) the prayer and offered the prayer for some time and then asked, ""O my son! Has the moon set?"" I replied in the negative and she again prayed for another period and then asked, ""Has the moon set?"" I replied, ""Yes."" So she said that we should set out (for Mina), and we departed and went on till she threw pebbles at the Jamra (Jamrat-Al-`Aqaba) and then she returned to her dwelling place and offered the morning prayer. I asked her, ""O you! I think we have come (to Mina) early in the night."" She replied, ""O my son! Allah's Messenger (ﷺ) gave permission to the women to do so.""",Hajj (Pilgrimage),Sahih Bukhari,2,Sahih
