hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
746,Narrated Khabbab:,"Did Allah's Messenger (ﷺ) used to recite (the Qur'an) in the Zuhr and the `Asr prayers. He replied in the affirmative. We said, ""How did you come to know about it?"" He said, ""By the movement of his beard.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
747,Narrated Al-Bara رضی اللہ عنہ (And Al-Bara was not a liar) :,"Whenever we offered prayer with the Prophet (ﷺ) and he raised his head from the bowing, we used to remain standing till we saw him prostrating .",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
748,Narrated `Abdullah bin `Abbas رضی اللہ عنہما :,"Once solar eclipse occurred during the lifetime of Allah's Messenger (ﷺ). He offered the eclipse prayer. His companions asked, ""O Allah's Messenger (ﷺ)! We saw you trying to take something while standing at your place and then we saw you retreating."" The Prophet (ﷺ) said, ""I was shown Paradise and wanted to have a bunch of fruit from it. Had I taken it, you would have eaten from it as long as the world remains.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
749,Narrated Anas bin Malik رضی اللہ عنہ :,"The Prophet (ﷺ) led us in prayer and then went up to the pulpit and beckoned with both hands towards the Qibla of the mosque and then said, ""When I started leading you in prayer, I saw the display of Paradise and Hell on the wall of the mosque (facing the Qibla). I never saw good and bad as I have seen today."" He repeated the last statement thrice.",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
750,Narrated Anas bin Malik رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""What is wrong with those people who look towards the sky during the prayer?"" His talk grew stern while delivering this speech and he said, ""They should stop (looking towards the sky during the prayer); otherwise their eyesight would be taken away.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
751,Narrated `Aisha رضی اللہ عنہا :,"I asked Allah's Messenger (ﷺ) about looking hither and thither in prayer. He replied, ""It is a way of stealing by which Satan takes away (a portion) from the prayer of a person.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
752,Narrated `Aisha رضی اللہ عنہا :,"Once the Prophet (ﷺ) prayed on a Khamisa with marks on it and said, ""The marks on it diverted my attention, take this Khamisa to Abu Jahm and bring an Inbijaniya (from him.)""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
753,Narrated Ibn `Umar رضی اللہ عنہما :,"The Prophet (ﷺ) saw expectoration in the direction of the Qibla of the mosque while he was leading the prayer, and scratched it off. After finishing the prayer, he said, ""Whenever any of you is in prayer he should know that Allah is in front of him. So none should spit in front of him in the prayer."" Musa bin Uqbah and Ibn-e-Abu Rawwad have reported it from Nafi'i.",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
754,Narrated Anas رضی اللہ عنہ :,"While the Muslims were offering the Fajr prayer, Allah's Messenger (ﷺ) suddenly appeared before them by living the curtain of the dwelling place of `Aisha, looked towards the Muslims who were standing in rows. He smiled with pleasure. Abu Bakr started retreating to join the row on the assumption that the Prophet wanted to come out for the prayer. The Muslims intended to leave the prayer (and were on the verge of being put to trial), but the Prophet (ﷺ) beckoned them to complete their prayer and then he let the curtain fall. He died in the last hours of that day.",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
755,Narrated Jabir bin Samura رضی اللہ عنہ :,"The People of Kufa complained against Sa`d to `Umar رضی اللہ عنہ and the latter dismissed him and appointed `Ammar as their chief . They lodged many complaints against Sa`d and even they alleged that he did not pray properly. `Umar sent for him and said, ""O Aba 'Is-haq! These people claim that you do not pray properly."" Abu 'Is-haq said, ""By Allah, I used to pray with them a prayer similar to that of Allah's Apostle and I never reduced anything of it. I used to prolong the first two rak`at of `Isha prayer and shorten the last two rak`at."" `Umar said, ""O Aba 'Is-haq, this was what I thought about you."" And then he sent one or more persons with him to Kufa so as to ask the people about him. So they went there and did not leave any mosque without asking about him. All the people praised him till they came to the mosque of the tribe of Bani `Abs; one of the men called Usama bin Qatada with a surname of Aba Sa`da stood up and said, ""As you have put us under an oath; I am bound to tell you that Sa`d never went himself with the army and never distributed (the war booty) equally and never did justice in legal verdicts."" (On hearing it) Sa`d said, ""I pray to Allah for three things: O Allah! If this slave of yours is a liar and got up for showing off, give him a long life, increase his poverty and put him to trials."" (And so it happened). Later on when that person was asked how he was, he used to reply that he was an old man in trial as the result of Sa`d's curse. `Abdul Malik, the sub narrator, said that he had seen him afterwards and his eyebrows were overhanging his eyes owing to old age and he used to tease and assault the small girls in the way.",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
756,Narrated 'Ubada bin As-Samit رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""Whoever does not recite Al-Fatiha in his prayer, his prayer is invalid.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
757,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) entered the mosque and a person followed him. The man prayed and went to the Prophet and greeted him. The Prophet (ﷺ) returned the greeting and said to him, ""Go back and pray, for you have not prayed."" The man went back prayed in the same way as before, returned and greeted the Prophet who said, ""Go back and pray, for you have not prayed."" This happened thrice. The man said, ""By Him Who sent you with the Truth, I cannot offer the prayer in a better way than this. Please, teach me how to pray."" The Prophet (ﷺ) said, ""When you stand for Prayer say Takbir and then recite from the Holy Qur'an (of what you know by heart) and then bow till you feel at ease. Then raise your head and stand up straight, then prostrate till you feel at ease during your prostration, then sit with calmness till you feel at ease (do not hurry) and do the same in all your prayers.",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
758,Narrated Jabir bin Samura:,"Sa`d said, ""I used to pray with them a prayer similar to that of Allah's Messenger (ﷺ) (the prayer of Zuhr and `Asr) reducing nothing from them. I used to prolong the first two rak`at and shorten the last two rak`at."" `Umar said to Sa`d ""This was what we thought about you.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
759,Narrated `Abdullah bin Abi Qatada رضی اللہ عنہ reports that his father said:,"""The Prophet (ﷺ) in Zuhr prayers used to recite Al-Fatiha along with two other Suras in the first two rak`at: a long one in the first rak`a and a shorter (Sura) in the second, and at times the verses were audible. In the `Asr prayer the Prophet (ﷺ) used to recite Al-Fatiha and two more Suras in the first two rak`at and used to prolong the first rak`a. And he used to prolong the first rak`a of the Fajr prayer and shorten the second.",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
760,Narrated Khabbab:,"Did the Prophet (ﷺ) used to recite the Qur'an in the Zuhr and the `Asr prayers? He replied in the affirmative. We said, ""How did you come to know that?"" He said, ""From the movement of his beard.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
761,Narrated Abu Ma`mar report that I asked Hadrat Khabbab bin Arat:,"Did the Prophet (ﷺ) used to recite the Qur'an in the Zuhr and the `Asr prayers. He replied in the affirmative. I said, ""How did you come to know that?"" He replied, ""From the movement of his beard.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
762,Narrated `Abdullah bin Abi Qatada رضی اللہ عنہ reports that his father said :,"""The Prophet (ﷺ) used to recite Al-Fatiha along with another Sura in the first two rak`at of the Zuhr and the `Asr prayers and at times a verse or so was audible to us.""",Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
763,Narrated Ibn `Abbas رضی اللہ عنہما :,"(My mother) Umu-l-Fadl heard me reciting ""Wal Mursalati `Urfan"" (77) and said, ""O my son! By Allah, your recitation made me remember that it was the last Sura I heard from Allah's Messenger (ﷺ). He recited it in the Maghrib prayer. """,Call to Prayers (Adhaan) (Sufa-Tu-Salat),Sahih Bukhari,1,Sahih
