hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6541,Narrated Ibn `Abbas رضی اللہ عنہما :,"The Prophet (ﷺ) said, ""The people were displayed in front of me and I saw one prophet passing by with a large group of his followers, and another prophet passing by with only a small group of people, and another prophet passing by with only ten (persons), and another prophet passing by with only five (persons), and another prophet passed by alone. And then I looked and saw a large multitude of people, so I asked Gabriel, ""Are these people my followers?' He said, 'No, but look towards the horizon.' I looked and saw a very large multitude of people. Gabriel said. 'Those are your followers, and those are seventy thousand (persons) in front of them who will neither have any reckoning of their accounts nor will receive any punishment.' I asked, 'Why?' He said, 'For they used not to treat themselves with branding (cauterization) nor with Ruqya (get oneself treated by the recitation of some Verses of the Qur'an) and not to see evil omen in things, and they used to put their trust (only) in their Lord."" On hearing that, 'Ukasha bin Mihsan رضی اللہ عنہ got up and said (to the Prophet), ""Invoke Allah to make me one of them."" The Prophet (ﷺ) said, ""O Allah, make him one of them."" Then another man got up and said (to the Prophet), ""Invoke Allah to make me one of them."" The Prophet (ﷺ) said, 'Ukasha has preceded you.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6542,Narrated Abu Huraira رضی اللہ عنہ :,"I heard Allah's Messenger (ﷺ) saying, ""From my followers there will enter Paradise a crowd, seventy thousand in number, whose faces will glitter as the moon does when it is full."" On hearing that, 'Ukasha bin Mihsan Al-Asdi رضی اللہ عنہ got up, lifting his covering sheet, and said, ""O Allah's Messenger (ﷺ)! Invoke Allah that He may make me one of them."" The Prophet (ﷺ) said, ""O Allah, make him one of them."" Another man from the Ansar got up and said, ""O Allah's Messenger (ﷺ)! Invoke Allah to make me one of them. ""The Prophet (ﷺ) said (to him), ""'Ukasha has preceded you.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6543,Narrated Sahl bin Sa`d رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""Seventy-thousand or seven-hundred thousand of my followers (the narrator is in doubt as to the correct number) will enter Paradise holding each other till the first and the last of them enter Paradise at the same time, and their faces will have a glitter like that of the moon at night when it is full.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6544,Narrated Ibn `Umar رضی اللہ عنہما :,"The Prophet; said, ""The people of Paradise will enter Paradise, and the people of the (Hell) Fire will enter the (Hell) Fire: then a call-maker will get up (and make an announcement) among them, 'O the people of the (Hell) Fire! No death anymore ! And O people of Paradise! No death (anymore) but Eternity.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6545,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, "" It will be said to the people of Paradise, 'O people of Paradise! Eternity (for you) and no death,' and to the people of the Fire, 'O people of the Fire, eternity (for you) and no death!""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6546,Narrated `Imran رضی اللہ عنہما :,"The Prophet (ﷺ) said, ""I looked into paradise and saw that the majority of its people were the poor, and I looked into the Fire and found that the majority of its people were women.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6547,Narrated Usama رضی اللہ عنہما :,"The Prophet (ﷺ) said, ""I stood at the gate of Paradise and saw that the majority of the people who had entered it were poor people, while the rich were forbidden (to enter along with the poor, because they were waiting the reckoning of their accounts), but the people of the Fire had been ordered to be driven to the Fire. And I stood at the gate of the Fire and found that the majority of the people entering it were women.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6548,Narrated Ibn `Umar رضی اللہ عنہما :,"Allah's Messenger (ﷺ) said, ""When the people of Paradise have entered Paradise and the people of the Fire have entered the Fire, death will be brought and will be placed between the Fire and Paradise, and then it will be slaughtered, and a call will be made (that), 'O people of Paradise, no more death ! O people of the Fire, no more death ! ' So the people of Paradise will have happiness added to their previous happiness, and the people of the Fire will have sorrow added to their previous sorrow.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6549,Narrated Abu Sa`id Al-Khudri رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""Allah will say to the people of Paradise, 'O the people of Paradise!' They will say, 'Labbaik, O our Lord, and Sa`daik!' Allah will say, 'Are you pleased?"" They will say, 'Why should we not be pleased since You have given us what You have not given to anyone of Your creation?' Allah will say, 'I will give you something better than that.' They will reply, 'O our Lord! And what is better than that?' Allah will say, 'I will bestow My pleasure and contentment upon you so that I will never be angry with you after for-ever.' """,To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6550,Narrated Anas رضی اللہ عنہ :,"Haritha رضی اللہ عنہ was martyred on the day (of the battle) of Badr while he was young. His mother came to the Prophet (ﷺ) saying, ""O Allah's Messenger (ﷺ)! You know the relation of Haritha رضی اللہ عنہ to me (how fond of him I was); so, if he is in Paradise, I will remain patient and wish for Allah's reward, but if he is not there, then you will see what I will do."" The Prophet (ﷺ) replied, ""May Allah be merciful upon you! Have you gone mad? (Do you think) it is one Paradise? There are many Paradises and he is in the (most superior) Paradise of Al-Firdaus.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
6551,Narrated Abu Huraira رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""The width between the two shoulders of a Kafir (disbeliever) will be equal to the distance covered by a fast rider in three days.""",To make the Heart Tender (Ar-Riqaq),Sahih Bukhari,8,Sahih
