hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
5513,Narrated Hisham bin Zaid:,"Anas رضی اللہ عنہ and I went to Al-Hakam bin Aiyub. Anas saw some boys shooting at a tied hen. Anas said, ""The Prophet has forbidden the shooting of tied or confined animals.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5514,Narrated Ibn `Umar رضی اللہ عنہما :,"that he entered upon Yahya bin Sa`id while one of Yahya's sons was aiming at a hen after tying it. Ibn `Umar رضی اللہ عنہما walked to it and untied it. Then he brought it and the boy and said. ""Prevent your boys from tying the birds for the sake of killing them, as I have heard the Prophet (ﷺ) forbidding the killing of an animal or other living thing after tying them.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5515,Narrated Sa`id bin Jubair:,"While I was with Ibn `Umar رضی اللہ عنہما , we passed by a group of young men who had tied a hen and started shooting at it. When they saw Ibn `Umar رضی اللہ عنہما , they dispersed, leaving it. On that Ibn `Umar رضی اللہ عنہما said, ""Who has done this? The Prophet (ﷺ) cursed the one who did so."" Solaiman has also reported the same from Shobah. Hadrat Ibn-e-Umer رضی اللہ عنہما that the prophet ﷺ has cursed the one who amputates the nose, ear etc. of an animal (multilates an animal: Irfan). Adi, Saeed (bin Jubair), Hadrat Ibn-e-Abbas رضی اللہ عنہا reported likewise from the prophet ﷺ.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5516,Narrated `Abdullah bin Yazid رضی اللہ عنہ :,The Prophet (ﷺ) forbade An-Nuhba and Al-Muthla.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5517,Narrated Abu Musa Al-Ash`ari رضی اللہ عنہ :,I saw the Prophet (ﷺ) eating chicken.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5518,Narrated Zahdam:,"We were in the company of Abu Musa Al-Ash`ari رضی اللہ عنہ and there were friendly relations between us and this tribe of Jarm. Abu Musa رضی اللہ عنہ was presented with a dish containing chicken. Among the people there was sitting a red-faced man who did not come near the food. Abu Musa رضی اللہ عنہ said (to him), ""Come on (and eat), for I have seen Allah's Messenger (ﷺ) eating of it (i.e. chicken)."" He said, ""I have seen it eating something (dirty) and since then I have disliked it, and have taken an oath that I shall not eat it ' Abu Musa رضی اللہ عنہ said, ""Come on, I will tell you (or narrate to you). Once I went to Allah s Apostle with a group of Al-Ash`ariyin, and met him while he was angry, distributing some camels of rak`at. We asked for mounts but he took an oath that he would not give us any mounts, and added, 'I have nothing to mount you on' In the meantime some camels of booty were brought to Allah's Messenger (ﷺ) and he asked twice, 'Where are Al-Ash`ariyin?"" So he gave us five white camels with big humps. We stayed for a short while (after we had covered a little distance), and then I said to my companions, ""Allah's Messenger (ﷺ) has forgotten his oath. By Allah, if we do not remind Allah's Messenger (ﷺ) of his oath, we will never be successful."" So we returned to the Prophet (ﷺ) and said, ""O Allah's Messenger (ﷺ)! We asked you for mounts, but you took an oath that you would not give us any mounts; we think that you have forgotten your oath.' He said, 'It is Allah Who has given you mounts. By Allah, and Allah willing, if I take an oath and later find something else better than that. then I do what is better and expiate my oath.' ""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5519,Narrated Asma' رضی اللہ عنہما :,We slaughtered a horse during the lifetime of Allah's Messenger (ﷺ) and ate it.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5520,Narrated Jabir bin `Abdullah رضی اللہ عنہما :,"On the Day of the battle of Khaibar, Allah's Messenger (ﷺ) made donkey's meat unlawful and allowed the eating of horse flesh.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5521,Narrated Ibn `Umar رضی اللہ عنہما :,The Prophet (ﷺ) made the meat of donkeys unlawful on the day of the battle of Khaibar.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5522,Narrated Ibn `Umar رضی اللہ عنہ :,"The Prophet (ﷺ) prohibited the eating of donkey's meat. Similarly, Ibn-e-Mubarak, Obaidullah from Nafi'o, and Abu Osamah from Obaidullah and he reported from Salim.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5523,Narrated `Ali رضی اللہ عنہ :,Allah's Messenger (ﷺ) prohibited Al-Mut'a marriage and the eating of donkey's meat in the year of the Khaibar battle.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5524,Narrated Jabir bin `Abdullah رضی اللہ عنہما :,"The Prophet (ﷺ) prohibited the eating of donkey's meat on the day of the battle of Khaibar, and allowed the eating of horse flesh.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
"5525, 5526",Narrated Al-Bara' and Ibn Abi `Aufa رضی اللہ عنہما :,The Prophet (ﷺ) prohibited the eating of donkey's meat.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5527,Narrated Abu Tha'alba:,Allah's Messenger (ﷺ) prohibited the eating of donkey's meat. Narrated Az-Zuhri: The Prophet (ﷺ) prohibited the eating of beasts having fangs.,"Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5528,Narrated Anas bin Malik رضی اللہ عنہ :,"Someone came to Allah's Messenger (ﷺ) and said, ""The donkeys have been (slaughtered and) eaten. Another man came and said, ""The donkeys have been destroyed."" On that the Prophet (ﷺ) ordered a caller to announce to the people: Allah and His Apostle forbid you to eat the meat of donkeys, for it is impure.' Thus the pots were turned upside down while the (donkeys') meat was boiling in them.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5529,Narrated Jabir bin Zaid رضی اللہ عنہما :,"""The people claim that Allah's Messenger (ﷺ) forbade the eating of donkey's meat."" He said, ""Al-Hakam bin `Amr Al-Ghifari رضی اللہ عنہ used to say so when he was with us, but Ibn `Abbas رضی اللہ عنہما , the great religious learned man, refused to give a final verdict and recited:-- 'Say: I find not in that which has been inspired to me anything forbidden to be eaten by one who wishes to eat it, unless it be carrion, blood poured forth or the flesh of swine...' (6.145)","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5530,Narrated Abu Tha`laba رضی اللہ عنہ :,"Allah's Messenger (ﷺ) forbade the eating of the meat of beasts having fangs. Similarly, Younus, Mamar, Ibn-e-Oyainah and Maajishun reported from Zuhri.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5531,Narrated `Abdullah bin `Abbas رضی اللہ عنہما :,"Once Allah's Messenger (ﷺ) passed by a dead sheep and said (to the people), ""Why don't you use its hide?"" They said, ""But it is dead,"" He said, ""Only eating it, is prohibited.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5532,Narrated Ibn `Abbas رضی اللہ عنہما :,"The Prophet (ﷺ) passed by a dead goat and said, ""There is no harm if its owners benefit from its skin.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5533,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""None is wounded in Allah's Cause but will come on the Day of Resurrection with his wound bleeding. The thing that will come out of his wound will be the color of blood, but its smell will be the smell of musk.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5534,Narrated Abu Musa رضی اللہ عنہ :,"The Prophet (ﷺ) said, 'The example of a good pious companion and an evil one is that of a person carrying musk and another blowing a pair of bellows. The one who is carrying musk will either give you some perfume as a present, or you will buy some from him, or you will get a good smell from him, but the one who is blowing a pair of bellows will either burn your clothes or you will get a bad smell from him.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5535,Narrated Anas bin Malik رضی اللہ عنہ :,"Once we provoked a rabbit at Marr-az-Zahran. The people chased it till they got tired. Then I caught It and brought it to Abu Talha رضی اللہ عنہ , who slaughtered it and then sent both its pelvic pieces (or legs) to the Prophet, and the Prophet (ﷺ) accepted the present.","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
5536,Narrated Ibn `Umar رضی اللہ عنہما :,"The Prophet (ﷺ) said, ""I do not eat mastigure, but I do not prohibit its eating.""","Hunting, Slaughtering",Sahih Bukhari,7,Sahih
