hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
355,Narrated `Umar bin Abi Salama رضی اللہ عنہ :,I saw the Prophet (ﷺ) offering prayers in a single garment in the house of Um-Salama رضی اللہ عنھا and he had crossed its ends around his shoulders.,Prayers (Salat),Sahih Bukhari,1,Sahih
356,Narrated `Umar bin Abi Salama رضی اللہ عنہ :,"In the house of Um-Salama رضی اللہ عنھا I saw Allah's Messenger (ﷺ) offering prayers, wrapped in a single garment around his body with its ends crossed round his shoulders.",Prayers (Salat),Sahih Bukhari,1,Sahih
357,Narrated Abu Murra(the freed slave of Um Hani):,"Um Hani, the daughter of Abi Talib said, ""I went to Allah's Messenger (ﷺ) in the year of the conquest of Mecca and found him taking a bath and his daughter Fatima was screening him. I greeted him. He asked, 'Who is she?' I replied, 'I am Um Hani bint Abi Talib.' He said, 'Welcome! O Um Hani.' When he finished his bath he stood up and prayed eight rak`at while wearing a single garment wrapped round his body and when he finished I said, 'O Allah's Messenger (ﷺ) ! My brother has told me that he will kill a person whom I gave shelter and that person is so and so the son of Hubaira.' The Prophet (ﷺ) said, 'We shelter the person whom you have sheltered.' "" Um Hani added, ""And that was before noon (Duha).",Prayers (Salat),Sahih Bukhari,1,Sahih
358,Narrated Abu Huraira:,"A person asked Allah's Messenger (ﷺ) about the offering of the prayer in a single garment. Allah's Messenger (ﷺ) replied, ""Has every one of you got two garments?""",Prayers (Salat),Sahih Bukhari,1,Sahih
359,Narrated Abu Huraira:,"The Prophet (ﷺ) said, ""None of you should offer prayer in a single garment that does not cover the shoulders.""",Prayers (Salat),Sahih Bukhari,1,Sahih
360,Narrated Abu Huraira:,"I bear witness that I heard the Messenger of Allah (peace and blessings of Allah be upon him) saying, ""Whoever prays in a single garment must cross its ends (over the shoulders)"".",Prayers (Salat),Sahih Bukhari,1,Sahih
361,Narrated Sa`id bin Al-Harith:,"I asked Jabir bin `Abdullah about praying in a single garment. He said, ""I traveled with the Prophet (ﷺ) during some of his journeys, and I came to him at night for some purpose and I found him praying. At that time, I was wearing a single garment with which I covered my shoulders and prayed by his side. When he finished the prayer, he asked, 'O Jabir! What has brought you here?' I told him what I wanted. When I finished, he asked, 'O Jabir! What is this garment which I have seen and with which you covered your shoulders?' I replied, 'It is a (tight) garment.' He said, 'If the garment is large enough, wrap it round the body (covering the shoulders) and if it is tight (too short) then use it as an Izar (tie it around your waist only.)' """,Prayers (Salat),Sahih Bukhari,1,Sahih
362,Narrated Sahl:,The men used to pray with the Prophet (ﷺ) with their Izars tied around their necks as boys used to do; therefore the Prophet (ﷺ) told the women not to raise their heads till the men sat down straight (while praying).,Prayers (Salat),Sahih Bukhari,1,Sahih
363,Narrated Mughira bin Shu`b رضی اللہ عنہ :,"Once I was traveling with the Prophet (ﷺ) and he said, ""O Mughira! take this container of water."" I took it and Allah's Messenger (ﷺ) went far away till he disappeared. He answered the call of nature and was wearing a Syrian cloak. He tried to take out his hands from its sleeve but it was very tight so he took out his hands from under it. I poured water and he performed ablution like that for prayers and passed his wet hands over his Khuff (socks made from thick fabric or leather) and then prayed .",Prayers (Salat),Sahih Bukhari,1,Sahih
364,Narrated Jabir bin `Abdullah رضی اللہ عنھا :,"While Allah's Messenger (ﷺ) was carrying stones (along) with the people of Mecca for (the building of) the Ka`ba wearing an Izar (waist-sheet cover), his uncle Al-`Abbas said to him, ""O my nephew! (It would be better) if you take off your Izar and put it over your shoulders underneath the stones."" So he took off his Izar and put it over his shoulders, but he fell unconscious and since then he had never been seen naked.",Prayers (Salat),Sahih Bukhari,1,Sahih
