hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
1878,Narrated Usama رضی اللہ عنہما :,"Once the Prophet (ﷺ) stood at the top of a (looked out from upon one) castle amongst the castles (or the high buildings) of Medina and said, ""Do you see what I see? (No doubt) I see the spots where afflictions will take place among your houses (and these afflictions will be) as numerous as the spots where raindrops fall."" This tradition has been followed by Muammar and Sulaiman bin Kathir on the authority of Zuhri.",Virtues of Madinah,Sahih Bukhari,3,Sahih
1879,Narrated Abu Bakra رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""The terror caused by Al-Masih Ad-Dajjal will not enter Medina and at that time Medina will have seven gates and there will be two angels at each gate guarding them.""",Virtues of Madinah,Sahih Bukhari,3,Sahih
1880,Narrated Abu Huraira رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""There are angels guarding the entrances (or roads) of Medina, neither plague nor Ad-Dajjal will be able to enter it.""",Virtues of Madinah,Sahih Bukhari,3,Sahih
1881,Narrated Anas bin Malik رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""There will be no town which Ad-Dajjal will not enter except Mecca and Medina, and there will be no entrance (road) (of both Mecca and Medina) but the angels will be standing in rows guarding it against him, and then Medina will shake with its inhabitants thrice (i.e. three earthquakes will take place) and Allah will expel all the non-believers and the hypocrites from it.""",Virtues of Madinah,Sahih Bukhari,3,Sahih
1882,Narrated Abu Sa`id Al-Khudri رضی اللہ عنہ :,"Allah's Messenger (ﷺ) told us a long narrative about Ad-Dajjal, and among the many things he mentioned, was his saying, ""Ad-Dajjal will come and it will be forbidden for him to pass through the entrances of Medina. He will land in some of the salty barren areas (outside) Medina; on that day the best man or one of the best men will come up to him and say, 'I testify that you are the same Dajjal whose description was given to us by Allah's Messenger (ﷺ) .' Ad-Dajjal will say to the people, 'If I kill this man and bring him back to life again, will you doubt my claim?' They will say, 'No.' Then Ad-Dajjal will kill that man and bring him back to life. That man will say, 'Now I know your reality better than before.' Ad-Dajjal will say, 'I want to kill him but I cannot.' """,Virtues of Madinah,Sahih Bukhari,3,Sahih
1883,Narrated Jabir رضی اللہ عنہ :,"A bedouin came to the Prophet (ﷺ) and gave a pledge of allegiance for embracing Islam. The next day he came with fever and said (to the Prophet (ﷺ) ), ""Please cancel my pledge (of embracing Islam and of emigrating to Medina)."" The Prophet (ﷺ) refused (that request) three times and said, ""Medina is like a furnace, it expels out the impurities (bad persons) and selects the good ones and makes them perfect.""",Virtues of Madinah,Sahih Bukhari,3,Sahih
1884,Narrated Zaid bin Thabit رضی اللہ عنہ :,"When the Prophet (ﷺ) went out for (the battle of) Uhud, some of his companions (hypocrites) returned (home). A party of the believers remarked that they would kill those (hypocrites) who had returned, but another party said that they would not kill them. So, this Divine Inspiration was revealed: ""Then what is the matter with you that you are divided into two parties concerning the hypocrites."" (4.88) The Prophet (ﷺ) said, ""Medina expels the bad persons from it, as fire expels the impurities of iron.""",Virtues of Madinah,Sahih Bukhari,3,Sahih
1885,Narrated Anas رضی اللہ عنہ :,"The Prophet (ﷺ) said, ""O Allah! Bestow on Medina twice the blessings You bestowed on Mecca."" Uthman bin Umer has corroborated him from Younus.",Virtues of Madinah,Sahih Bukhari,3,Sahih
1886,Narrated Anas رضی اللہ عنہ :,"Whenever the Prophet (ﷺ) returned from a journey and observed the walls of Medina, he would make his Mount go fast, and if he was on an animal (i.e. a horse), he would make it gallop because of his love for Medina.",Virtues of Madinah,Sahih Bukhari,3,Sahih
1887,Narrated Anas رضی اللہ عنہ :,"(The people of) Bani Salama intended to shift near the mosque (of the Prophet) but Allah's Messenger (ﷺ) disliked to see Medina vacated and said, ""O the people of Bani Salama! Don't you think that you will be rewarded for your footsteps which you take towards the mosque?"" So, they stayed at their old places.",Virtues of Madinah,Sahih Bukhari,3,Sahih
