hadithNumber,englishNarrator,hadithEnglish,chapterEnglish,bookName,volume,status
6671,Narrated Ibn Mas`ud رضی اللہ عنہ :,"that Allah's Prophet led them in the Zuhr prayer and he offered either more or less rak`at, and it was said to him, ""O Allah's Messenger (ﷺ) ! Has the prayer been reduced, or have you forgotten?"" He asked, ""What is that?"" They said, ""You have prayed so many rak`at."" So he performed with them two more prostrations and said, ""These two prostrations are to be performed by the person who does not know whether he has prayed more or less (rak`at) in which case he should seek to follow what is right. And then complete the rest (of the prayer) and perform two extra prostrations.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6672,Narrated Ubai bin Ka'b رضی اللہ عنہ :,"He heard Allah's Messenger (ﷺ) saying, ""(Moses) said, 'Call me not to account for what I forget and be not hard upon me for my affair (with you)' (18.73) the first excuse of Moses was his forgetfulness.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6673,Narrated Al-Bara bin Azib رضی اللہ عنہ :,"Once he had a guest, so he told his family (on the Day of Id-ul-Adha) that they should slaughter the animal for sacrifice before he returned from the ('Id) prayer in order that their guest could take his meal. So his family slaughtered (the animal ) before the prayer. Then they mentioned that event to the Prophet who ordered Al-Bara رضی اللہ عنہ to slaughter another sacrifice. Al-Bara' رضی اللہ عنہ said to the Prophet (ﷺ) , ""I have a young milch she-goat which is better than two sheep for slaughtering."" (The sub-narrator, Ibn 'Aun used to say, ""I don't know whether the permission (to slaughter a she-goat as a sacrifice) was especially given to Al-Bara' رضی اللہ عنہ or if it was in general for all the Muslims."") Ayyub, Ibn-e-Sireen, Hadrat Anas رضی اللہ عنہ reported it from the prophet ﷺ.",Oaths and Vows,Sahih Bukhari,8,Sahih
6674,Narrated Jundub رضی اللہ عنہ :,"I witnessed the Prophet (ﷺ) offering the `Id prayer (and after finishing it) he delivered a sermon and said, ""Whoever has slaughtered his sacrifice (before the prayer) should make up for it (i.e. slaughter another animal) and whoever has not slaughtered his sacrifice yet, should slaughter it by mentioning Allah's Name over it.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6675,Narrated `Abdullah bin `Amr:,"The Prophet (ﷺ) said, ""The biggest sins are: To join others in worship with Allah; to be undutiful to one's parents; to kill somebody unlawfully; and to take an oath Al-Ghamus.",Oaths and Vows,Sahih Bukhari,8,Sahih
"6676, 6677",Narrated `Abdullah رضی اللہ عنہ :,"Allah's Messenger (ﷺ) said, ""If somebody is ordered (by the ruler or the judge) to take an oath, and he takes a false oath in order to grab the property of a Muslim, then he will incur Allah's Wrath when he will meet Him."" And Allah revealed in its confirmation: 'Verily! Those who purchase a small gain at the cost of Allah's covenants and their own oaths.' (3.77) (The sub-narrator added:) Al-Ash'ath bin Qais entered, saying, ""What did Abu `Abdur-Rahman narrate to you?"" They said, ""So-and-so,"" Al-Ash'ath said, ""This verse was revealed in my connection. I had a well on the land of my cousin (and we had a dispute about it). I reported him to Allah 's Apostle who said (to me). ""You should give evidence (i.e. witness) otherwise the oath of your opponent will render your claim invalid."" I said, ""Then he (my opponent) will take the oath, O Allah's Messenger (ﷺ)."" Allah's Messenger (ﷺ) said, ""Whoever is ordered (by the ruler or the judge) to give an oath, and he takes a false oath in order to grab the property of a Muslim, then he will incur Allah's Wrath when he meets Him on the Day of Resurrection.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6678,Narrated Abu Musa رضی اللہ عنہ :,"My companions sent me to the Prophet (ﷺ) to ask him for some mounts. He said, ""By Allah! I will not mount you on anything!"" When I met him, he was in an angry mood, but when I met him (again), he said, ""Tell your companions that Allah or Allah's Messenger (ﷺ) will provide you with mounts.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6679,Narrated Az-Zuhri:,"I heard `Urwa bin Az-Zubair, Sa`id bin Al-Musaiyab, 'Alqama bin Waqqas and 'Ubaidullah bin `Abdullah bin `Uqba relating from `Aisha رضی اللہ عنہا , the wife of the Prophet (ﷺ) the narration of the people (i.e. the liars) who spread the slander against her and they said what they said, and how Allah revealed her innocence. Each of them related to me a portion of that narration. (They said that `Aisha رضی اللہ عنہا said), ''Then Allah revealed the ten Verses starting with:--'Verily! Those who spread the slander..' (24.11-21) All these verses were in proof of my innocence. Abu Bakr As-Siddiq رضی اللہ عنہ who used to provide for Mistah some financial aid because of his relation to him, said, ""By Allah, I will never give anything (in charity) to Mistah, after what he has said about `Aisha رضی اللہ عنہا "" Then Allah revealed:-- 'And let not those among you who are good and are wealthy swear not to give (any sort of help) to their kins men....' (24.22) On that, Abu Bakr رضی اللہ عنہ said, ""Yes, by Allah, I like that Allah should forgive me."" and then resumed giving Mistah the aid he used to give him and said, ""By Allah! I will never withhold it from him.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6680,Narrated Abu Musa Al-Ash`ari رضی اللہ عنہ :,"I went along with some men from the Ash-ariyin to Allah's Messenger (ﷺ) and it happened that I met him while he was in an angry mood. We asked him to provide us with mounts, but he swore that he would not give us any. Later on he said, ""By Allah, Allah willing, if ever I take an oath (to do something) and later on I find something else better than the first, then I do the better one and give expiation for the dissolution of my oath.""",Oaths and Vows,Sahih Bukhari,8,Sahih
6681,Narrated Al-Musaiyab رضی اللہ عنہ :,"When the death of Abu Talib approached, Allah's Messenger (ﷺ) came to him and said, ""Say: La ilaha illallah, a word with which I will be able to defend you before Allah.""",Oaths and Vows,Sahih Bukhari,8,Sahih
